id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5102897152921468	,P1dmPcg0s,讨厌挂皮筋，讨厌这个露齿度！！！！！！ ,,"https://wx4.sinaimg.cn/large/006V1MB5gy1hvt0qzic3zj30py0tu0vr.jpg,https://wx3.sinaimg.cn/large/006V1MB5gy1hvt0qzwbgpj315g0rhdn4.jpg,https://wx2.sinaimg.cn/large/006V1MB5gy1hvt0qz6uwoj308803s0sn.jpg",,,2024-11-20T21:22:31,iPhone客户端,5,5,1,,,2024-11-20 21:22:31,True
