id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5105560016650263	,P2kDLrU2j,为什么以前对羊毛月无感，现在越看他越恶心呢，那个笑容，装傻充愣的那个劲，那个龇牙咧嘴的尬笑，看的人生理不适～ ,,,,,2024-11-28T05:43:48,iPhone客户端,1,0,0,,,2024-11-28 05:43:48,True
5104415141004262	,P1QRc4dfM,刚入行我有豪情壮志，仗着身体好一个月三十天我从来不休息，想在25岁之前早早的退休，现在我居然想着上一段时间休息一段时间旅行谈恋爱然后再上班……。,,,,,2024-11-25T01:54:28,iPhone客户端,0,0,0,,,2024-11-25 01:54:28,False,5603687066,运气好运都流向我,5104412081259046	,P1QMg5hxc,人的意志和目标是一年一年被磨灭的 ,,,,,2024-11-25T01:42:18,iPhone客户端,1,0,1,,,2024-11-25 01:42:18
5104412081259046	,P1QMg5hxc,人的意志和目标是一年一年被磨灭的 ,,,,,2024-11-25T01:42:18,iPhone客户端,1,0,1,,,2024-11-25 01:42:18,True
5104297055883412	,P1NMJoGxK,我真的很讨厌龙牙童……谁懂……她去年卖那个垃圾袋连衣裙的时候我就拉黑了，然后现在发现她卖的衣服太适合冬天上班了，又把她拉黑回来了……好👍 ,,,,,2024-11-24T18:05:14,iPhone客户端,0,2,0,,,2024-11-24 18:05:14,True
5104084987675504	,P1IgGwcKs,我一直特别特别喜欢安娜里面那一段，女主安娜帮助聋哑女孩演讲的那一段，看了很多遍，其实任何人的成功都不是偶然的 ,,,,,2024-11-24T04:02:33,iPhone客户端,0,0,0,,,2024-11-24 04:02:33,True
5103937902349445	,P1Ers9Rch,"刚学新疆舞，想跳出她们那种灵动的表情，挤眉弄眼的就是不对劲，然后才想起来我皱眉肌那块打了肉毒，根本皱不了眉
 ",,,,,2024-11-23T18:18:05,iPhone客户端,0,0,0,,,2024-11-23 18:18:05,True
5103925348271345	,P1E7cyHKN,"我才开始用拼好饭，我之前偶尔玩这个梗，我心里也一直觉得拼好饭肯定是环境很差的商家，我今天点了个沙县才12块，而且分量啥的都挺好的，我上次还点了一次老乡鸡的饭才五块。
我感觉一个人吃饭，点拼好饭还挺好的，选一个好点的商家，最好是连锁的，老乡鸡大米先生这种，我之前每天点外卖一个人吃都得点四五十的，但其实都只吃了一点点
不过为啥可以这么便宜呢
会不会真有毒",,,,,2024-11-23T17:28:12,iPhone客户端,0,0,0,,,2024-11-23 17:28:12,True
5103369855697526	,P1pFfnUbA,把老娘两条美腿都摔肿了然后上了一个大铁房,,,,,2024-11-22T04:40:52,iPhone客户端,0,0,0,,,2024-11-22 04:40:52,False,5603687066,运气好运都流向我,5103251168694722	,P1mzOAtTs,休息几天休息的灵魂出窍了，刚去试房从楼梯摔下去了 ,,,,,2024-11-21T20:49:15,iPhone客户端,0,0,1,,,2024-11-21 20:49:15
5103319368335691	,P1olOyYuD,,,,,,2024-11-22T01:20:15,生日动态,0,0,0,,,2024-11-22 01:20:15,True
5103251168694722	,P1mzOAtTs,休息几天休息的灵魂出窍了，刚去试房从楼梯摔下去了 ,,,,,2024-11-21T20:49:15,iPhone客户端,0,0,1,,,2024-11-21 20:49:15,True
5102942822597861	,P1eyuaTOZ,她脸怎么垮成这样啊 ,,https://wx1.sinaimg.cn/large/0067euZsly1hvt5zxd9izj30zu25o1kx.jpg,,,2024-11-21T00:23:59,iPhone客户端,0,3,0,,,2024-11-21 00:23:59,True
5101874397578086	,P0MLdvNpc,转发微博,,,,,2024-11-18T01:38:27,iPhone客户端,0,0,0,,,2024-11-18 01:38:27,False,6354913856,野生炸姐,5101396557041795	,P0AkvtxTl,审判大女主的都应该看看刘晓庆这段发言 ,,https://wx4.sinaimg.cn/large/006W4zoAly1hvo8ewskcpj30u01727fj.jpg,,,2024-11-16T17:59:41,,96687,1236,9814,,,2024-11-16 17:59:41
