id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5105950656824073	,P2uNPsDfH,"【】姐宝真的太温柔了
11月30日谢金燕澳门音乐会 和姐姐一起乘风破浪
有神秘嘉宾惊喜满满
 
夏天麻豆的微博视频
 ",,,"https://f.video.weibocdn.com/o0/2Z06UXI3lx08jXv7FDnq01041200t6M90E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732870682&ssig=FuPHaBPGLS&KID=unistore,video",,2024-11-29T07:36:03,微博视频号,58,5,3,,,2024-11-29 07:36:03,True
5105038173930134	,P2745gupg,"【忻有灵曦】什么？你们怎么知道忻有灵曦合体了，咱们小5小6天下第一好~
 ",,"https://wx3.sinaimg.cn/large/0088Su9fly1hvzunblsi2j30qo0zkdhs.jpg,https://wx2.sinaimg.cn/large/0088Su9fly1hvzunbs6hej30qo0zkacf.jpg,https://wx4.sinaimg.cn/large/0088Su9fly1hvzunbext2j30k018gdkl.jpg",,,2024-11-26T19:10:10,,288,34,6,,,2024-11-26 19:10:10,True
5105038077463523	,P273VvjBp,"【】妮可发微博给予曦宣传新剧了，她超爱
我们予妮啵啵就是最甜的
 ",,https://wx1.sinaimg.cn/large/0088Su9fly1hvzumxkjj9j30n10zktbw.jpg,,,2024-11-26T19:09:47,,186,15,0,,,2024-11-26 19:09:47,True
5104363072919058	,P1PvdcfnA,"【】
爱“尚”人“戚”售后-包永久的 
夏天麻豆的微博视频
 ",,,"https://f.video.weibocdn.com/o0/RxZA0auRlx08jQvTvssU01041200iBPw0E010.mp4?label=mp4_720p&template=1280x574.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732870682&ssig=4Rcy%2F7h8U8&KID=unistore,video",,2024-11-24T22:27:34,微博视频号,145,13,1,,,2024-11-24 22:27:34,True
5104020257767644	,P1GAhwAIA,【】妮可现在又瘦了，谢姐姐好心疼 ,,https://wx2.sinaimg.cn/large/0088Su9fly1hvwlqpkbj4j30yi0ewgmu.jpg,,,2024-11-23T23:45:19,,149,11,0,,,2024-11-23 23:45:19,True
5104020119881277	,P1GA3Fszr,【】们忻斯以一种特别的方式见了面 ,,https://wx2.sinaimg.cn/large/0088Su9fly1hvwlq52y9uj314y0hsq4e.jpg,,,2024-11-23T23:44:47,,143,27,7,,,2024-11-23 23:44:47,True
5103443771655798	,P1rAt6WKq,"《我的天才女友》真服了你们小情侣
 ",,"https://wx3.sinaimg.cn/large/0088Su9fly1hvurj75vg0j30zk0kfabm.jpg,https://wx3.sinaimg.cn/large/0088Su9fly1hvurj7bttzj30yx0opad2.jpg,https://wx3.sinaimg.cn/large/0088Su9fly1hvurj7lmdfj30u00xbdme.jpg",,,2024-11-22T09:34:35,,373,22,16,,,2024-11-22 09:34:35,True
5103443678596568	,P1rAjA4mk,"[女子推理社]
女孩子在一起会闪闪发光
会带来无穷的力量
 ",,"https://wx3.sinaimg.cn/large/0088Su9fly1hvuritnjayj30zk0k941i.jpg,https://wx4.sinaimg.cn/large/0088Su9fly1hvurity7u7j30qo0zkacl.jpg,https://wx4.sinaimg.cn/large/0088Su9fly1hvuritfhu3j30w30oetd0.jpg,https://wx3.sinaimg.cn/large/0088Su9fly1hvuriu6kwgj30w10o6n15.jpg",,,2024-11-22T09:34:13,,352,16,3,,,2024-11-22 09:34:13,True
5103443561679991	,P1rA8732D,"【偶尔一油鸭蔡】
蔡戳盐急急忙忙跑到薛开启面前说大事不好了，我情况不妙
薛开启：？
蔡戳盐：可能这就是我们的最后一面了……
薛开启：？你怎么了
蔡戳盐：其实我得了花吐症……但是我暗恋的……咳咳，总之，我想把我吐出的最后一朵花送给你做个纪念……
薛开启：（头脑风暴中）（花吐症…真的会出事啊）…你不会有事的
然后蔡戳盐开始剧烈咳嗽
薛开启：（紧张）（她吐的花…暗恋…不会是…）
薛开启看着蔡戳盐吐出了一朵鸡米花，空气十分凝固。
蔡戳盐：其实今天是KFC疯狂星期四，我想吃…",,,,,2024-11-22T09:33:45,,58,7,3,,,2024-11-22 09:33:45,True
5102556130575537	,P14uN2pIR,"【笑死我了】
珍妮壳入侵浪3成团夜 ",,"https://wx4.sinaimg.cn/large/0088Su9fly1hvrxl7cudsj30sh0zkgnc.jpg,https://wx2.sinaimg.cn/large/0088Su9fly1hvrxl7oehmj30tq0zkag3.jpg",,,2024-11-19T22:47:25,,331,19,5,,,2024-11-19 22:47:25,True
