id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5104690369660663	,P1Y16Exb9,#谢欣桐 出轨#这是谁啊？ ,,,,,2024-11-25T20:08:07,iPhone客户端,0,0,0,谢欣桐 出轨,,2024-11-25 20:08:07,True
5104644325903379	,P1WOQoLJN,#长期被家暴女子杀死施暴人从宽处罚#天天宣传，你倒是立法啊 ,,,,,2024-11-25T17:05:10,iPhone客户端,0,0,0,长期被家暴女子杀死施暴人从宽处罚,,2024-11-25 17:05:10,True
5104176042347122	,P1KDy9QAO,#12岁女孩被尾随热心司机拿撬棍保护#能不能抓住阉割了 ,,,,,2024-11-24T10:04:22,iPhone客户端,0,0,0,12岁女孩被尾随热心司机拿撬棍保护,,2024-11-24 10:04:22,True
5103863956248706	,P1CwbqdzA,打卡//@MBOMB机弹:各位玩家，GeIL金邦科技感恩节活动来啦~~~转发+评论+加 @GeIL金邦科技 @MBOMB机弹  ，12月2日有机会抽取【金邦USB3.2 U盘】1个，如果还不满足只有一个🎁，我们还有更多活动等着你来参与！🎁#GeIL金邦科技# #感恩节快乐#,,,,,2024-11-23T13:24:15,iPhone客户端,0,0,0,"GeIL金邦科技,感恩节快乐","MBOMB机弹,GeIL金邦科技,MBOMB机弹",2024-11-23 13:24:15,False,6309928024,GeIL金邦科技,5103583026743873	,P1vd4sio9,"#感恩节快乐#时光荏苒，GeIL金邦专注于存储领域的研发设计与生产制造30余年依然生机勃勃🌻，这一路走来，离不开广大玩家朋友的关注与支持
！
在过去的30年里，如果您曾与GeIL金邦之间发生过美好交集
，不妨写下来分享给我们，参与我们的有奖征集活动，丰厚的奖品🎁等您来拿！
参与方式一：
1️⃣关注「GeIL金邦科技」官方微信公众号和微博，随时掌握新品和活动动态！
2️⃣转发并在评论区留下您与金邦的故事💌，即可参与征集评奖；
（征集要求：评论区发表50字以上您与金邦之间发生的美好故事，搭配个人使用金邦内存或固态的整机照片可以优先参选哦~我们将根据留言内容评选出“最佳发言者”
送出感恩节好礼！）
参与方式二：
关注「GeIL金邦科技」官方微信公众号和微博，转发并在评论区留言📬「金邦存储30年 感恩有你」字样参与评论区抽奖🎁！
奖项设置：
最佳故事奖1名：金邦定制棉马甲1件；
互动参与奖5名：金邦USB3.0双接口手机U盘GP100 32G 1个。
活动时间：11月22日-12月1日，为期十天的#感恩节#时间，大方表达你的故事~🎉#GeIL金邦科技##GeIL金邦巨蟹DDR5内存##固态硬盘##内存##u盘##抽奖##感恩有你##感恩日记#",,https://wx4.sinaimg.cn/large/006T1OwEly1hvv7faq1zyj31jk4ehnpf.jpg,,,2024-11-22T18:47:56,iPhone客户端,33,50,441,"感恩节快乐,感恩节,GeIL金邦科技,GeIL金邦巨蟹DDR5内存,固态硬盘,内存,u盘,抽奖,感恩有你,感恩日记",,2024-11-22 18:47:56
5103267993096401	,P1n0XcZvX,#见证冠军诞生##2024中国足协杯#卡//@欧霸全归小王叭:2024中国足协杯决赛将在温州展开~作为此次足协杯决赛合作伙伴的@德力西电气 居然是从温州走出的企业，你小子不错哦！小王与@德力西电气 一起 #见证冠军诞生##2024中国足协杯# 带#见证冠军诞生#🔒转本条，11月25日抽1位送【德力西电气魔方插座】1份@微博抽奖平台,,,,,2024-11-21T21:56:06,iPhone客户端,0,0,0,"见证冠军诞生,2024中国足协杯,见证冠军诞生,2024中国足协杯,见证冠军诞生","欧霸全归小王叭,德力西电气,德力西电气,微博抽奖平台",2024-11-21 21:56:06,False,2481767721,德力西电气,5102756094542626	,P19Hjj3Ka,"🔥2024 足协杯战火将燃！🔥 球员们怀揣热爱为奖杯而战，球迷们满怀期待为球员呐喊。🏆👏 @中国足协杯 @中国足球 
我们将是荣耀的续写者与见证者✨ 
你支持哪支球队呢？🏟️点击下方参与投票，为他们打call！
📣 让我们在呐喊助威中，过“足”瘾！🥳
同时评论区可以分享你的观赛心得与精彩瞬间照片，📝📸 11月25日，我们将选取点赞最高的3位幸运球迷带走【德力西电气魔方插座】，与@德力西电气 一起#见证冠军诞生# #2024中国足协杯# 👀 
 
网页链接
 
抽奖详情",,,,,2024-11-20T12:02:00,微博网页版,568,309,2496,"见证冠军诞生,2024中国足协杯","中国足协杯,中国足球,德力西电气",2024-11-20 12:02:00
5103267967665567	,P1n0Uwaab,#见证冠军诞生##2024中国足协杯#转//@欧霸全归小王叭:2024中国足协杯决赛将在温州展开~作为此次足协杯决赛合作伙伴的@德力西电气 居然是从温州走出的企业，你小子不错哦！小王与@德力西电气 一起 #见证冠军诞生##2024中国足协杯# 带#见证冠军诞生#🔒转本条，11月25日抽1位送【德力西电气魔方插座】1份@微博抽奖平台,,,,,2024-11-21T21:56:00,iPhone客户端,0,0,0,"见证冠军诞生,2024中国足协杯,见证冠军诞生,2024中国足协杯,见证冠军诞生","欧霸全归小王叭,德力西电气,德力西电气,微博抽奖平台",2024-11-21 21:56:00,False,2481767721,德力西电气,5102756094542626	,P19Hjj3Ka,"🔥2024 足协杯战火将燃！🔥 球员们怀揣热爱为奖杯而战，球迷们满怀期待为球员呐喊。🏆👏 @中国足协杯 @中国足球 
我们将是荣耀的续写者与见证者✨ 
你支持哪支球队呢？🏟️点击下方参与投票，为他们打call！
📣 让我们在呐喊助威中，过“足”瘾！🥳
同时评论区可以分享你的观赛心得与精彩瞬间照片，📝📸 11月25日，我们将选取点赞最高的3位幸运球迷带走【德力西电气魔方插座】，与@德力西电气 一起#见证冠军诞生# #2024中国足协杯# 👀 
 
网页链接
 
抽奖详情",,,,,2024-11-20T12:02:00,微博网页版,568,309,2496,"见证冠军诞生,2024中国足协杯","中国足协杯,中国足球,德力西电气",2024-11-20 12:02:00
5103267690581473	,P1n0t2rgB,#见证冠军诞生##2024中国足协杯#转//@超视立视光中心:2024 足协杯战火将燃！作为中国低压电气领军企业的@德力西电气 居然是本次决赛的合作伙伴！关@超视立视光中心 +@德力西电气 ，带话题 #见证冠军诞生##2024中国足协杯#转发本博，11月25日抽1位宝得【德力西电气魔方插座】@微博抽奖平台#超视立#,,,,,2024-11-21T21:54:54,iPhone客户端,0,0,0,"见证冠军诞生,2024中国足协杯,见证冠军诞生,2024中国足协杯,超视立","超视立视光中心,德力西电气,超视立视光中心,德力西电气,微博抽奖平台",2024-11-21 21:54:54,False,2481767721,德力西电气,5102756094542626	,P19Hjj3Ka,"🔥2024 足协杯战火将燃！🔥 球员们怀揣热爱为奖杯而战，球迷们满怀期待为球员呐喊。🏆👏 @中国足协杯 @中国足球 
我们将是荣耀的续写者与见证者✨ 
你支持哪支球队呢？🏟️点击下方参与投票，为他们打call！
📣 让我们在呐喊助威中，过“足”瘾！🥳
同时评论区可以分享你的观赛心得与精彩瞬间照片，📝📸 11月25日，我们将选取点赞最高的3位幸运球迷带走【德力西电气魔方插座】，与@德力西电气 一起#见证冠军诞生# #2024中国足协杯# 👀 
 
网页链接
 
抽奖详情",,,,,2024-11-20T12:02:00,微博网页版,568,309,2496,"见证冠军诞生,2024中国足协杯","中国足协杯,中国足球,德力西电气",2024-11-20 12:02:00
5103147125574735	,P1jS0nof5,#高三女生被灌醉后遭强奸致死#造成恶劣影响，这够死刑了吧 ,,,,,2024-11-21T13:55:49,iPhone客户端,0,0,0,高三女生被灌醉后遭强奸致死,,2024-11-21 13:55:49,True
5103115534078658	,P1j33h72O,#女子发现摄像头给酒店差评被起诉#酒店还有脸起诉人家？助纣为虐，说不定酒店是知情的从犯 ,,,,,2024-11-21T11:50:17,iPhone客户端,0,0,0,女子发现摄像头给酒店差评被起诉,,2024-11-21 11:50:17,True
5103074341555762	,P1hYC6wIW,太恶心了,,,,,2024-11-21T09:06:36,iPhone客户端,0,0,0,,,2024-11-21 09:06:36,False,7642340518,周末双休不犯法,5101005153502497	,P0q9deH9T,"你们刷到过那种yellow网上的《医院偷拍专栏》吗？
我自从刷到以后，就不再相信“医生眼里没有性别”这句话，至少男医生我不信…… ",,"https://wx2.sinaimg.cn/large/008lctSKly1hvmzc5tk7hj30u017pwig.jpg,https://wx3.sinaimg.cn/large/008lctSKly1hvmzc5bct6j30u011btge.jpg,https://wx2.sinaimg.cn/large/008lctSKly1hvmzcmq5ikj30u01iagzo.jpg,https://wx3.sinaimg.cn/large/008lctSKly1hvmzc6g5hwj30zu1gfalv.jpg,https://wx4.sinaimg.cn/large/008lctSKly1hvmzc708m2j30zu16t101.jpg,https://wx4.sinaimg.cn/large/008lctSKly1hvmzc7ixh6j30zu1g3k1s.jpg,https://wx1.sinaimg.cn/large/008lctSKly1hvmzc85helj30zu1em7fy.jpg,https://wx2.sinaimg.cn/large/008lctSKly1hvmzc8oa2bj30zu1dpdr2.jpg,https://wx2.sinaimg.cn/large/008lctSKly1hvmzekzke3j30zu1octli.jpg",,,2024-11-15T16:04:23,iPhone 14 Pro Max,1935,68,114,,,2024-11-15 16:04:23
5103057381886909	,P1hxg7US1,#官方回应电梯冲顶28楼致男孩骨折#好吓人，可怜的孩子，希望早日康复 ,,,,,2024-11-21T07:59:13,iPhone客户端,0,0,0,官方回应电梯冲顶28楼致男孩骨折,,2024-11-21 07:59:13,True
5102904354277261	,P1dyrhWI5,#胖东来宣布员工结婚不允许要或付彩礼#有点飘了。不如你直接给你员工的孩子出彩礼和嫁妆，更有宣传力度 ,,,,,2024-11-20T21:51:08,iPhone客户端,0,0,0,胖东来宣布员工结婚不允许要或付彩礼,,2024-11-20 21:51:08,True
