id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5104725722140550	,P1YW88YR0,在我对象毒辣的眼光下，确诊我需要一个额头，peek也行，膨体也行，骨水泥也行。我对象说我带毛线帽像农民赶大集 ,,,,,2024-11-25T22:28:36,iPhone客户端,1,0,0,,,2024-11-25 22:28:36,True
