id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5105809706981069	,P2r8uti5T,"赤新
充实猫和烤奶去开房，服务员说双人间住不下这么多人（ ",,"https://wx1.sinaimg.cn/large/008tQquPly1hw1uopxjq8j30rx0f27a0.jpg,https://wx2.sinaimg.cn/large/008tQquPly1hw1uopmt2aj30t30vowqf.jpg",,,2024-11-28T22:15:58,赤新超话,6,3,1,,,2024-11-28 22:15:58,True
5105796441179133	,P2qN64WKh,AI都知道我是动漫领域了4️⃣大眼你是怎么敢几次三番不给我过动漫领域博主认证的 ,,https://wx1.sinaimg.cn/large/008tQquPly1hw29ouzyfgj30qo0i376r.jpg,,,2024-11-28T21:23:15,老公的臂弯,4,3,0,,,2024-11-28 21:23:15,True
5105681609261124	,P2nNSCReY,"#工藤新一# #江户川柯南# 
小宝  
专栏 · 上色
 ",,https://wx2.sinaimg.cn/large/008tQquPly1hw1whest38j30zw0mrtkk.jpg,,,2024-11-28T13:46:56,工藤新一超话,9,1,5,"工藤新一,江户川柯南",,2024-11-28 13:46:56,True
5105480928855238	,P2iAcB9Eq,"#动漫嘉年华#我已为【#工藤新一#】投了30票，快来和我一起送【#工藤新一#】赢大奖吧！点击链接即可参与！
网页链接
 ",,,,,2024-11-28T00:29:31,微博品牌活动,0,0,0,"动漫嘉年华,工藤新一,工藤新一",,2024-11-28 00:29:31,True
5105479873203429	,P2iyvdrmd,"工藤新一#我的2024年终总结# #动漫嘉年华# 
危险又可靠的小孩 ",,https://wx3.sinaimg.cn/large/008tQquPly1hw19cp8d1rj30se1fl4dh.jpg,,,2024-11-28T00:25:19,工藤新一超话,12,1,5,"我的2024年终总结,动漫嘉年华",,2024-11-28 00:25:19,True
5105479465044492	,P2ixQlaiM,"#我的2024年终总结# #动漫嘉年华# 
侦探#工藤新一# ",,https://wx4.sinaimg.cn/large/008tQquPly1hw19b3mvw4j318g0dg430.jpg,,,2024-11-28T00:23:42,工藤新一超话,2,1,4,"我的2024年终总结,动漫嘉年华,工藤新一",,2024-11-28 00:23:42,True
5105479053215934	,P2ixbduBU,"#动漫嘉年华# #我的2024年终总结# 
一次上色尝试#江户川柯南#  
专栏 · 上色
 ",,https://wx4.sinaimg.cn/large/008tQquPly1hw197ufjquj32gw3y8hdv.jpg,,,2024-11-28T00:22:04,工藤新一超话,12,3,40,"动漫嘉年华,我的2024年终总结,江户川柯南",,2024-11-28 00:22:04,True
5105385035796064	,P2g5xojOU,"看名柯前几卷和后几卷很明显能看到区别，除了画工天差地别外前几卷柯南出镜率明显比九十几卷时的高，对柯南的想法和表情的转变、动作的刻画都更细致，每一格都是特别萌的
 ",,,,,2024-11-27T18:08:28,楚岚臂弯,11,1,1,,,2024-11-27 18:08:28,True
5105382374768955	,P2g1fk0CD,平板上看漫画，大屏幕突然被这个占满给我吓一跳 ,,"https://wx3.sinaimg.cn/large/008tQquPly1hw0y3un6w3j30lj0jygqh.jpg,https://wx1.sinaimg.cn/large/008tQquPly1hw0y3uvlk8j312q0q5wm4.jpg",,,2024-11-27T17:57:53,楚岚臂弯,0,0,0,,,2024-11-27 17:57:53,True
5105347930622654	,P2f7H2BYO,✌🏻✌🏻 ,,https://wx1.sinaimg.cn/large/008tQquPly1hw0u7segfoj31o05pgnpd.jpg,,,2024-11-27T15:41:02,窝在工藤宅沙发,2,2,0,,,2024-11-27 15:41:02,True
5105207815438726	,P2btHmORo,我们要看工藤新一,,,,,2024-11-27T06:24:16,窝在工藤宅沙发,0,0,0,,,2024-11-27 06:24:16,False,2283914744,My_way丿Mai_way丿Teppei,5104906161619359	,P23Da6NgH,"樱花飞舞的京都暗藏谜团，柯南剧场版陪你浪漫跨年！4K大银幕版本，揭开尘封的宝藏和秘密，让Time after time 响彻影院🎶 12月27日，期待与你在「迷宫的十字路口」的重逢。车专+言平本条微博，将选出取3位柯迷送出电影特典1份🎁 #柯南迷宫的十字路口内地定档# 
My_way丿Mai_way丿Teppei的微博视频
 ",,,"https://f.video.weibocdn.com/o0/t1OL8Td6lx08jSU2BXNm01041200LKpK0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732880815&ssig=Hep4TVqhG%2B&KID=unistore,video",,2024-11-26T10:25:36,名侦探柯南超话,198,258,385,柯南迷宫的十字路口内地定档,,2024-11-26 10:25:36
5105188111647305	,P2aXV6Uxr,今天的笑话始于角配解说qsgc搞的是all角🤣 ,,,,,2024-11-27T05:05:58,窝在工藤宅沙发,3,2,0,,,2024-11-27 05:05:58,True
