id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5106078826889647	,P2y8ysUjl,"经济下行 圈子里之前那些大手大脚花钱现在跟不上了又赚不到钱的男的女的每天都在发疯
一发起疯来不是报jing就是举报谁谁吸du（毫无证据） 再不然就是说某某照骗现实是个超级大飞猪
每天都有数不清震撼我的瓜吃 都吃累了 ",,,,,2024-11-29T16:05:20,iPhone客户端,1,0,0,,,2024-11-29 16:05:20,True
5105841760110985	,P2rYc0sS5,"拿什么根治你 我的精神阳痿
 间歇性发作对全世界都没兴趣 ",,,,,2024-11-29T00:23:20,iPhone客户端,0,0,0,,,2024-11-29 00:23:20,True
5105817819288231	,P2rlzCYib,"舔老板 舔有钱人也还可以理解 虽然别人一看会觉得很小人 但是实用
日复一日浪费大量时间舔生活里认识玩的可能开心点 聊得来的穷比只能说智商低下吧…
真的不是贫穷选择了他们 是命里就没钱 ",,,,,2024-11-28T22:48:12,iPhone客户端,3,0,0,,,2024-11-28 22:48:12,True
5105794085553086	,P2qJiniBU,"家里的小肥猫一天吃的也是挺丰富多彩
上午我点吮指原味鸡她也跟着吃撕下来的鸡肉条 吃饱了洗洗脸就睡觉去了 睡一下午
晚上煮饭她在我脚边咪咪叫几声混几个大虾吃 喝几口热羊奶
这小生活也是让她过的有滋有味的 ",,,,,2024-11-28T21:13:54,iPhone客户端,2,0,0,,,2024-11-28 21:13:54,True
5105703931347279	,P2onT5Euj,"今天深圳出门还得穿外套不然冷死了 这种天气感觉出门溜达还是挺舒服的 我还挺乐意出门转转 不像夏天短衣短裤时候出门 走两步路还一身的汗
78910月 这几个月份深圳真是呆不了 应该去北方避暑 ",,,,,2024-11-28T15:15:39,iPhone客户端,0,0,0,,,2024-11-28 15:15:39,True
5105460610335429	,P2i3r1pg9,"下个月我投资的店要开始装修了 
以前从来没干过 很紧张 合同也是对了很多很多遍 找很多人帮忙看过 我只是占出资的小头
回想今年这个讨厌的年真是已经失无可失了 妈妈做了个大手术 做手术的那段时间和长期分手
经历完这些感觉自己像生了场好大的心病 回头一看 原来我才20岁出头 ",,,,,2024-11-27T23:08:47,iPhone客户端,3,0,0,,,2024-11-27 23:08:47,True
5105400188242471	,P2gtYyAf5,"被安利然后看完好东西了
 好东西在虎扑只有5分左右
好东西有很多国产电影都没有的一种文艺优雅气息 很像全程贯穿没有去过的那个法国 特别是女主宋佳穿一身绸缎吊带小裙在窗台抽烟 很美 和年下奶狗约会 钟楚曦的气质也是绝佳
两个人苍白的脸比女儿都白上几个度 身材纤细 脸很高级（这种透亮的脸和状态也是不知道医美做了多少钱）
另外全剧没有一个人会mean 会现实 写的每个人都太理想了 现实的残酷程度会是这部剧的一百倍吧 还有随便写写公众号记录单亲生活又不是出名人物是不会火的 也不会到被网暴的范围 无人在意",,https://wx4.sinaimg.cn/large/008B5pQ7gy1hw107xwflej30u01t2af6.jpg,,,2024-11-27T19:08:41,iPhone客户端,5,0,0,,,2024-11-27 19:08:41,True
5105328582561462	,P2eCuaKlU,"我朋友说我 外表看起来很小 像个零四零五的 平时不说话随便玩的时候很松弛 小孩子一样
一聊起正经天来 我有时候居然可以吓到他 说出来的话像个四五十岁的中年人
也是挺矛盾割裂的
 ",,,,,2024-11-27T14:24:09,iPhone客户端,1,0,0,,,2024-11-27 14:24:09,True
5105091662579169	,P28smaOXv,超绝地狱笑话 ,,,,,2024-11-26T22:42:43,iPhone客户端,0,0,0,,,2024-11-26 22:42:43,False,5665478463,扒圈小记,5104381588147235	,P1PZ4ybt1,留几手也应该感谢麦琳，帮他挡了许多火力… ,,https://wx1.sinaimg.cn/large/006bpLKTgy1hvxr78dp02j30wi0bdmz1.jpg,,,2024-11-24T23:41:08,,17155,379,192,,,2024-11-24 23:41:08
5105050009208952	,P27naCDFu,"吹牛比是想长择的信号 可惜这个女的不懂
一旦男的和你聊一些日常琐事 每天都问好 把他自己说的很厉害 那绝对是希望在你面前有一个牛比的印象 长择能薅到的和短择有巨大差别
短择信号太简单 就是哭穷 相处很短一段时间就想上床 同意可以 在睡之前就捞一笔巨大的 睡完就把他删了 ",,"https://wx1.sinaimg.cn/large/008B5pQ7gy1hvzvv8ej0zj30zt1lb7i8.jpg,https://wx1.sinaimg.cn/large/008B5pQ7gy1hvzvv97mn7j30zh1e5gy3.jpg",,,2024-11-26T19:57:12,iPhone客户端,6,0,1,,,2024-11-26 19:57:12,True
5104990002088997	,P25Oo8Lrv,"好喜欢非礼我的猫 每次她趴在我身边我就喜欢摸摸她的小肉垫 然后她被我偷袭到她就嗯一声不给我摸了（摸猫咪手在猫咪眼里是有挑衅的意思）
但是越这样我就越兴奋
 小猫咪就是拿来强制爱的哈哈哈 ",,,,,2024-11-26T15:58:45,iPhone客户端,3,1,0,,,2024-11-26 15:58:45,True
5104931536634164	,P24i5rPQE,"我自己就是学理工科 我会劝女孩子读语言师范或者别的专业
为什么呢 因为理工科就业工作和进厂息息相关 读到硕士了当工程师 每天也要去厂里看生产然后结合情况更改 大多数就只要穷能吃苦上蹿下跳开叉车修设备的男的
而且女性一点也不弱呀 虽然现在女拳是政治正确 出走的决心那部片全程在昏暗的小鸽子笼里兜兜转转 演演日常被压迫的女性就可以感动到豆瓣8.9分 和那些好莱坞大片比制作简直是粗制滥造
大多数女性只要能意识到自己被压迫 就已经在一定程度上证明了力量还是很强大的 真正要被宰杀吃点的猪根本意识不到自己要被杀 只会默默在槽里猛吃",,https://wx2.sinaimg.cn/large/008B5pQ7gy1hvzi1prw0kj30wr1e9doq.jpg,,,2024-11-26T12:06:25,iPhone客户端,5,0,0,,,2024-11-26 12:06:25,True
5104871319013282	,P22IXBOLw,"最瘦时期我也没瘦到这种胸中央能看到几根骨头的程度 每天早上起床能看到肚子上两根线 上称有小幅度下降我都觉得挺满意的
抖上一个女博主 150斤苹果型身材 男朋友还一直拍照说哇腿好细啊看不出这么有150斤一直捧她
她被逗乐了还往镜头脸一眦 那个黑黢黢的大饼脸就皱了 看了我一阵恶心 直接拉黑了 ",,https://wx4.sinaimg.cn/large/008B5pQ7gy1hvzbb90qwqj30wr1z07wh.jpg,,,2024-11-26T08:07:09,iPhone客户端,2,0,0,,,2024-11-26 08:07:09,True
5104865678459010	,P22zRzuzE,"这么冷的天还有蚊子也就我们🌙了  佩服这只蚊子顽强的意志力 在这么冷的天都要飞这么高的楼进来
 ",,,,,2024-11-26T07:44:43,iPhone客户端,0,0,0,,,2024-11-26 07:44:43,True
5104669168768383	,P1XsUAN3x,"有个五个月没联系的男的突然给我发信息 说想我 他人对我挺好 就是长得丑 
一年前第一次见就差点上头 后来他让我看他的手机选菜 结果在那一瞬间他手机里弹窗出现了另一个女的和他的谎言 真是人丑也要多作怪
如果我是攻略对象的话 虽然一直在我身上砸钱 但从那一刻起我的进度条永远不会上涨 ",,,,,2024-11-25T18:43:53,iPhone客户端,1,3,0,,,2024-11-25 18:43:53,True
5104586734175186	,P1VjXhw9I,"今天恰猪肚鸡火锅 加了竹荪虫草花和牛肉丸以及大量胡椒 我就这样热腾腾美美的喝上一碗
 ",,,,,2024-11-25T13:16:19,iPhone客户端,4,1,0,,,2024-11-25 13:16:19,True
5104205085804784	,P1Looom5y,"好神奇呀 今天看到说星盘落陷的地方是一个人前世的业障 看我月摩羯是说 上辈子对国家或者家庭的索取大于付出 没有作出贡献
但我金星天秤又庙旺 说是前世在关系里专一 细致有积累福报 上辈子是捞女捞男的这辈子金星就落陷
 ",,,,,2024-11-24T11:59:47,iPhone客户端,2,2,0,,,2024-11-24 11:59:47,True
5104018256562577	,P1Gx3rxe1,一切不是别人主动要求的帮助 都不要主动给 很容易被认为是高高在上地秀优越 哪怕是她老公在外面偷吃被你撞到了也不要告诉她 让她继续做恩爱的美梦 ,,,,,2024-11-23T23:37:23,iPhone客户端,7,0,0,,,2024-11-23 23:37:23,True
5103942122081005	,P1Eyg8JmB,"秋冬的糖炒栗子 烤红薯 芋泥奶茶 这种热乎乎的粗粮东西在这个季节总感觉更好吃 
 ",,,,,2024-11-23T18:34:51,iPhone客户端,2,0,0,,,2024-11-23 18:34:51,True
5103863356985576	,P1CvdtjgA,"一个爱吃火锅的女的碎了
好恶心啊救命 ",,"https://wx4.sinaimg.cn/large/008B5pQ7gy1hvw3pl5daoj30wr1z0kjl.jpg,https://wx1.sinaimg.cn/large/008B5pQ7gy1hvw3pn4sd1j30wr1z07wh.jpg",,,2024-11-23T13:21:52,iPhone客户端,1,4,0,,,2024-11-23 13:21:52,True
5103829777121693	,P1BD3tSG1,"纠结要不要和别人去看《好东西》 然后晚上再去恰个饭
我还是喜欢视觉效果好或者搞笑的那类电影更多 感觉来都来了不看点大场面制作的话 还不如在家舒服被窝里用平板看 ",,,,,2024-11-23T11:08:26,iPhone客户端,6,3,0,,,2024-11-23 11:08:26,True
