id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5105948215738814	,P2uJTo4Vw,"苗若芃八字 己卯 丙寅 戊申男甲子运
事业有挫折，身体也要注意，熬过未来两年就好。 ",,,,,2024-11-29T07:26:21,HUAWEI Mate 60,33,7,0,,,2024-11-29 07:26:21,True
5105598389289214	,P2lDECYy2,"李昀锐八字 丙子 丙申 癸巳男己亥运
明年乙巳，事业有好的变动发展，之后两年财色双收 ",,https://wx3.sinaimg.cn/large/006QviBugy1hw1mzjm5tyj31900u0jui.jpg,,,2024-11-28T08:16:16,HUAWEI Mate 60,102,21,8,,,2024-11-28 08:16:16,True
5105222955567903	,P2bS7nmsT,"尹俊岚八字 庚辰 戊寅 庚子男庚辰运
2025 寅巳害，是非很多，需要管理好自己。 ",,https://wx2.sinaimg.cn/large/006QviBugy1hvzr70dm48j30u018zthi.jpg,,,2024-11-27T07:24:26,HUAWEI Mate 60,18,10,0,,,2024-11-27 07:24:26,True
5104860557479034	,P22rBvnDA,"尹冠淇八字 己卯 己巳 庚申女辛未运
辛未运，缺乏竞争力， 2025 后的两三年稍微好点，也有短暂的桃花运 ",,https://wx1.sinaimg.cn/large/006QviBugy1hvza8qkhh3j30u014012i.jpg,,,2024-11-26T07:24:23,HUAWEI Mate 60,18,9,0,,,2024-11-26 07:24:23,True
5104593396566032	,P1VuHry7K,"吴柳芳八字 甲戌 丙子 壬午女癸酉运
八字本身有羊刃，目前癸酉运，做些大胆的事很正常，前两年水又多，经济上有挫折，好在后面几年财比之前旺，也有机会遇到财主。 ",,,,,2024-11-25T13:42:47,HUAWEI Mate 60,463,25,2,,,2024-11-25 13:42:47,True
5104139076108790	,P1JFVpDaS,"福本莉子八字  庚辰 丁亥 丁亥女乙酉运
她的发型像渣女，不过八字容易为情所困，未来几年事业不错，有好的作品 ",,https://wx3.sinaimg.cn/large/006QviBugy1hvvwa849pwj30u01gpdlw.jpg,,,2024-11-24T07:37:29,HUAWEI Mate 60,104,25,1,,,2024-11-24 07:37:29,True
5103783308430277	,P1Aq6zn6d,"费启鸣八字  丙子 丁酉 丙辰男庚子运 
明后年财色双收，不过还是要注意身体，肾需要保护好 ",,https://wx3.sinaimg.cn/large/006QviBugy1hvvuhtfh97j30u0190jvh.jpg,,,2024-11-23T08:03:47,HUAWEI Mate 60,536,44,2,,,2024-11-23 08:03:47,True
5103419213484064	,P1qWReCmA,"朴智妍八字 癸酉 戊午 己未女庚申
经历了沧桑，很快就有桃花，未来两年加油 ",,https://wx1.sinaimg.cn/large/006QviBugy1hvu83ik0oyj30u0140n73.jpg,,,2024-11-22T07:57:00,HUAWEI Mate 60,212,26,0,,,2024-11-22 07:57:00,True
5103047280427554	,P1hgY1Ne2,"林宥嘉八字，丁卯，丙午，辛亥男癸卯运
未来一年桃花旺，有机会吃野菜 ",,,,,2024-11-21T07:19:04,HUAWEI Mate 60,244,34,2,,,2024-11-21 07:19:04,True
5102693886722764	,P184YscTG,"辛雨锡的八字 辛未 乙未 癸卯女己亥运
明年多注意健康，事业也有变动 ",,https://wx3.sinaimg.cn/large/006QviBugy1hvrlcwmtm9j30u01fsabj.jpg,,,2024-11-20T07:54:49,HUAWEI Mate 60,29,8,1,,,2024-11-20 07:54:49,True
5102332251997649	,P0YFH8nG9,"朴慜柱八字 甲申 己巳 庚寅女丁卯运
未来两三年霉运，不利人际关系，长远看容易遇到人渣，不适合婚姻 ",,https://wx3.sinaimg.cn/large/006QviBugy1hvr7vl2u8kj30zk0k0dib.jpg,,,2024-11-19T07:57:48,HUAWEI Mate 60,80,31,4,,,2024-11-19 07:57:48,True
