id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5105837400131048	,P2rRa0y5G,"刚到上海，来面诊为小朋友就很多，忙碌到很晚才下班，内心很有感触。在感恩节这样的日子，所有的相聚都是缘分，是每一份信任和鼓励，鞭策自己更好的服务和努力回馈！ 
隆鼻修复医生刘崴的微博视频
 ",,,"https://f.video.weibocdn.com/o0/myM0efHRlx08jWZX0dqo010412006u1R0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732891363&ssig=fB5GQqeM9z&KID=unistore,video",,2024-11-29T00:06:01,微博视频号,0,0,0,,,2024-11-29 00:06:01,True
5105826668483670	,P2rzQzAZo,"#麻六记# 麻六记成了打卡地，每次来上海都要必选，标配文汀蛋糕🍰感恩节快乐！感恩所有遇见！ 
上海
 ",,"https://wx1.sinaimg.cn/large/8ae690f3gy1hw2d74occ3j23b04eob2d.jpg,https://wx3.sinaimg.cn/large/8ae690f3gy1hw2d75pz4lj20zk1bfafs.jpg",,上海,2024-11-28T23:23:22,iPhone 16 Pro Max,0,1,0,麻六记,,2024-11-28 23:23:22,True
5105660658975336	,P2ng5BETu,"魔都的工作开启了 
上海
 ",,https://wx2.sinaimg.cn/large/8ae690f3gy1hw1u4zzscvj24eo3b07wk.jpg,,上海,2024-11-28T12:23:42,iPhone 16 Pro Max,0,0,0,,,2024-11-28 12:23:42,True
5105465035590022	,P2iaznsdE,"网球
 每天进步一点点 
隆鼻修复医生刘崴的微博视频
 ",,,"https://f.video.weibocdn.com/o0/WlqQY2AWlx08jVmBxcyQ0104120081wz0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732891363&ssig=73FMWZu9aj&KID=unistore,video",,2024-11-27T23:26:22,微博视频号,0,0,0,,,2024-11-27 23:26:22,True
5104971928044793	,P25lexKOJ,"好漂亮的立体盒型鼻#鼻修复##肋软骨鼻综合#肋软骨隆鼻
 
隆鼻修复医生刘崴的微博视频
 ",,,"https://f.video.weibocdn.com/o0/oElouAGilx08jTc2Eaju010412007mx90E010.mp4?label=mp4_720p&template=720x1178.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732891363&ssig=6Ja4C7pdao&KID=unistore,video",,2024-11-26T14:46:56,微博视频号,0,0,0,"鼻修复,肋软骨鼻综合",,2024-11-26 14:46:56,True
5104936178418249	,P24pzzjYd,"2024年大连的第一场雪 
隆鼻修复医生刘崴的微博视频
 ",,,"https://f.video.weibocdn.com/o0/BRnl9J39lx08jT2hOEWI01041200dteW0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732891363&ssig=MIW9QDkqnt&KID=unistore,video",,2024-11-26T12:24:53,微博视频号,0,0,0,,,2024-11-26 12:24:53,True
5104529179672967	,P1TP7EAnB,"小朋友鼻综合术后第三天素颜拍摄
也太好看了吧
 
隆鼻修复医生刘崴的微博视频
 ",,,"https://f.video.weibocdn.com/o0/jFGGPiz1lx08jRfdP4aA01041200654w0E010.mp4?label=mp4_720p&template=720x1200.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732891363&ssig=8x8rsBv%2BPJ&KID=unistore,video",,2024-11-25T09:27:36,微博视频号,0,0,0,,,2024-11-25 09:27:36,True
5103957544273748	,P1EX8hVNq,"修复全肋软骨鼻，术后三年反馈，成功上岸#鼻修复##肋软骨鼻综合# 
隆鼻修复医生刘崴的微博视频
 ",,,"https://f.video.weibocdn.com/o0/J7Dro3CHlx08jOJelfzy010412009aNA0E010.mp4?label=mp4_720p&template=720x960.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732891363&ssig=UrqDSiIrVs&KID=unistore,video",,2024-11-23T19:36:08,微博视频号,0,0,0,"鼻修复,肋软骨鼻综合",,2024-11-23 19:36:08,True
5103587372043504	,P1vk58zBK,"小朋友盒型鼻即刻视频出炉
又精致又好看 #鼻修复##肋软骨鼻综合# 
隆鼻修复医生刘崴的微博视频
 ",,,"https://f.video.weibocdn.com/o0/1IAm6U83lx08jN6dsX4c010412005du30E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732891363&ssig=yM4squjT2E&KID=unistore,video",,2024-11-22T19:05:12,微博视频号,0,0,0,"鼻修复,肋软骨鼻综合",,2024-11-22 19:05:12,True
5103239172984965	,P1mgtcwwB,"护士小姐姐的后续来啦！快来围观定制peek基底术后第一天的感受吧！两侧是进行加压有助于消肿#鼻基底##peek鼻基底# 
隆鼻修复医生刘崴的微博视频
 ",,,"https://f.video.weibocdn.com/o0/5qY0XTdJlx08jLzchoCY010412008m4M0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732891363&ssig=9tH5NIXG%2FV&KID=unistore,video",,2024-11-21T20:01:35,微博视频号,0,0,0,"鼻基底,peek鼻基底",,2024-11-21 20:01:35,True
