id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5105803921196361	,P2qZa51e9,"吸脂
 【手臂吸脂修复➕肩胛➕后背吸脂➕富贵包吸脂➕斜方肌吸脂➕钻石精雕】术后1个月#堵顶云钻石精雕##堵顶云体雕##北京抽脂##吸脂##上臂吸脂##手臂吸脂# ",,"https://wx4.sinaimg.cn/large/008dheQLly1hw2ala93p2j312z0u0djh.jpg,https://wx3.sinaimg.cn/large/008dheQLly1hw2alak50yj312x0u077x.jpg,https://wx3.sinaimg.cn/large/008dheQLly1hw2alauuzdj312y0u0q6o.jpg,https://wx3.sinaimg.cn/large/008dheQLly1hw2alb9wr2j312y0u042f.jpg,https://wx4.sinaimg.cn/large/008dheQLly1hw2albhp3uj31330u00wh.jpg,https://wx1.sinaimg.cn/large/008dheQLly1hw2albs7e8j312u0u0juz.jpg,https://wx1.sinaimg.cn/large/008dheQLly1hw2alc3xgsj30u01330wl.jpg,https://wx3.sinaimg.cn/large/008dheQLly1hw2alcd01xj30u012yjuo.jpg,https://wx4.sinaimg.cn/large/008dheQLly1hw2alcmwqrj30u013577t.jpg",,,2024-11-28T21:52:59,吸脂超话,0,0,0,"堵顶云钻石精雕,堵顶云体雕,北京抽脂,吸脂,上臂吸脂,手臂吸脂",,2024-11-28 21:52:59,True
5105442294599164	,P2hzTjis4,"吸脂#臀腿一体#术后即刻
方案：钻石精雕【大小腿吸脂+假胯吸脂】➕填臀➕填胯➕臀线填充➕臀下缘打薄➕香蕉腹打薄
【吸脂】共计4500ml
【填充】共计1410ml
填臀：共930ml，左侧480ml、右侧450ml
填胯：共360ml，单侧180ml
臀线填充：共120ml、单侧60ml#堵顶云钻石精雕##堵顶云体雕##北京抽脂##大腿吸脂##大腿环吸##大腿抽脂##小腿吸脂##丰臀##自体脂肪丰臀#",,"https://wx3.sinaimg.cn/large/008dheQLly1hw151s7snmj30u00u3q6k.jpg,https://wx3.sinaimg.cn/large/008dheQLly1hw151sf6quj30u012z43z.jpg,https://wx3.sinaimg.cn/large/008dheQLly1hw151slbf0j30u50u0adj.jpg,https://wx2.sinaimg.cn/large/008dheQLly1hw151srm0dj30u0131wk6.jpg,https://wx1.sinaimg.cn/large/008dheQLly1hw151r8idzj31hc0u0jte.jpg,https://wx1.sinaimg.cn/large/008dheQLly1hw151qo9ukj31hc0u0gnr.jpg,https://wx1.sinaimg.cn/large/008dheQLly1hw151zaw6pj31hc0u040d.jpg,https://wx2.sinaimg.cn/large/008dheQLly1hw151xet7xj31hc0u040k.jpg,https://wx1.sinaimg.cn/large/008dheQLly1hw151zfkeoj31hc0u0taf.jpg","https://f.video.weibocdn.com/o0/yvGP8qzulx08jVgnvyUw010412006i4F0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BThihd3VLAY5R&Expires=1732875757&ssig=dh70bzN%2FJh&KID=unistore,video",,2024-11-27T21:56:00,吸脂超话,8,1,0,"臀腿一体,堵顶云钻石精雕,堵顶云体雕,北京抽脂,大腿吸脂,大腿环吸,大腿抽脂,小腿吸脂,丰臀,自体脂肪丰臀",,2024-11-27 21:56:00,True
5105069853509741	,P27TbeJ2J,"吸脂
 【腰臀一体】术后8个月
【手臂吸脂+后背吸脂+自体脂肪丰胸】术后6个月+#堵顶云钻石精雕##堵顶云体雕##自体脂肪丰臀##北京抽脂##吸脂##自体脂肪填充##腰腹吸脂##腰腹环吸##丰臀##隆胸##脂肪隆胸##手臂吸脂# ",,"https://wx2.sinaimg.cn/large/008dheQLly1hvzya5oodnj30km11it9z.jpg,https://wx3.sinaimg.cn/large/008dheQLly1hvzya1q1wqj30u01h5n19.jpg,https://wx3.sinaimg.cn/large/008dheQLly1hvzya20nxqj30u01hwwiy.jpg,https://wx1.sinaimg.cn/large/008dheQLly1hvzya27lpyj30u01i5tdb.jpg,https://wx4.sinaimg.cn/large/008dheQLly1hvzya2g1iyj30u01i0tcy.jpg,https://wx2.sinaimg.cn/large/008dheQLly1hvzya2qmztj30u01ic42r.jpg,https://wx3.sinaimg.cn/large/008dheQLly1hvzya30wpgj30u00whwhz.jpg,https://wx4.sinaimg.cn/large/008dheQLly1hvzya39g5yj30u012z439.jpg,https://wx4.sinaimg.cn/large/008dheQLly1hvzya3g3irj30u00w7jvl.jpg","https://f.video.weibocdn.com/o0/SMBKjtbvlx08jTCLrjwc0104120036Xp0E010.mp4?label=mp4_720p&template=720x1308.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732875756&ssig=YVw08LF38E&KID=unistore,video",,2024-11-26T21:16:03,吸脂超话,14,0,0,"堵顶云钻石精雕,堵顶云体雕,自体脂肪丰臀,北京抽脂,吸脂,自体脂肪填充,腰腹吸脂,腰腹环吸,丰臀,隆胸,脂肪隆胸,手臂吸脂",,2024-11-26 21:16:03,True
5104726351287776	,P1YX95p0A,吸脂#自体脂肪丰胸#术后3天#隆胸##脂肪隆胸# ,,"https://wx4.sinaimg.cn/large/008dheQLly1hvyutrugnwj30u01400tw.jpg,https://wx1.sinaimg.cn/large/008dheQLly1hvyutv2mydj312q0n00tk.jpg,https://wx4.sinaimg.cn/large/008dheQLly1hvyutxym1cj313y0q0jsd.jpg,https://wx1.sinaimg.cn/large/008dheQLly1hvyuu1gstuj313y0o2dgp.jpg,https://wx2.sinaimg.cn/large/008dheQLly1hvyutsixuej30u014043o.jpg,https://wx2.sinaimg.cn/large/008dheQLly1hvyutss9imj30u0140tdl.jpg","https://f.video.weibocdn.com/o0/zukpTVELlx08jS713uM8010412001cwS0E010.mp4?label=mp4_720p&template=720x960.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732875756&ssig=yqWV%2B%2BTjlq&KID=unistore,video",,2024-11-25T22:31:06,吸脂超话,14,0,0,"自体脂肪丰胸,隆胸,脂肪隆胸",,2024-11-25 22:31:06,True
5104347606680299	,P1P6gs1QL,"丰胸隆胸#自体脂肪填充#术后即刻
填充共计：700ml，单侧350ml#隆胸##脂肪隆胸# ",,"https://wx2.sinaimg.cn/large/008dheQLly1hvxnbqt1w2j30u0140dhi.jpg,https://wx2.sinaimg.cn/large/008dheQLly1hvxnbwa6c5j31g20r0wfr.jpg,https://wx3.sinaimg.cn/large/008dheQLly1hvxnbvtuucj31hc0simyb.jpg,https://wx3.sinaimg.cn/large/008dheQLly1hvxnbwyk1tj313y0poab6.jpg","https://f.video.weibocdn.com/o0/T9z2eyi2lx08jQrEq8TC0104120015XX0E010.mp4?label=mp4_720p&template=720x960.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732875756&ssig=N%2BvaZ%2Fatok&KID=unistore,video",,2024-11-24T21:26:05,丰胸隆胸超话,4,0,0,"自体脂肪填充,隆胸,脂肪隆胸",,2024-11-24 21:26:05,True
5104340838915324	,P1OVlBphy,"丰胸隆胸#自体脂肪填充#术后即刻
填充共计：700ml，单侧350ml#隆胸##脂肪隆胸# ",,"https://wx3.sinaimg.cn/large/008dheQLly1hvxmjq9qkyj30u0140dhi.jpg,https://wx4.sinaimg.cn/large/008dheQLly1hvxmjzsuxhj31g20r0wfr.jpg,https://wx2.sinaimg.cn/large/008dheQLly1hvxmjxzjvoj31hc0simyb.jpg","https://f.video.weibocdn.com/o0/a9W3CUYAlx08jQpNXBbi0104120015XX0E010.mp4?label=mp4_720p&template=720x960.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732875756&ssig=IyXWFr2TqD&KID=unistore,video",,2024-11-24T20:59:13,丰胸隆胸超话,4,0,1,"自体脂肪填充,隆胸,脂肪隆胸",,2024-11-24 20:59:13,True
5103987594627844	,P1FJBjpUE,"吸脂#手臂吸脂#修复术后即刻
吸脂共计：800ml，单侧各400ml#堵顶云钻石精雕##堵顶云体雕##北京抽脂##吸脂##上臂吸脂##手臂吸脂# ",,"https://wx3.sinaimg.cn/large/008dheQLly1hvwhzm89c8j30u0130n2e.jpg,https://wx3.sinaimg.cn/large/008dheQLly1hvwhzmj1f4j30u012zgre.jpg",,,2024-11-23T21:35:33,吸脂超话,2,1,0,"手臂吸脂,堵顶云钻石精雕,堵顶云体雕,北京抽脂,吸脂,上臂吸脂,手臂吸脂",,2024-11-23 21:35:33,True
5103845558715122	,P1C2vAzcu,"#臀腿一体#术后4个月
方案：大小腿凹凸修复➕钻石精雕➕臀线修复➕填臀胯#堵顶云钻石精雕##堵顶云体雕##北京抽脂##大腿吸脂##大腿环吸##大腿抽脂##小腿吸脂##丰臀##自体脂肪丰臀#吸脂
 ",,"https://wx3.sinaimg.cn/large/008dheQLly1hvw1krkhtfj30u00y6tap.jpg,https://wx2.sinaimg.cn/large/008dheQLly1hvw1lapwzij30u00y6jt9.jpg,https://wx1.sinaimg.cn/large/008dheQLly1hvw1mki8ojj30u00y640e.jpg,https://wx3.sinaimg.cn/large/008dheQLly1hvw1n6rug6j30u00y6abz.jpg,https://wx2.sinaimg.cn/large/008dheQLly1hvw1ntg5n5j30u00y6gng.jpg,https://wx2.sinaimg.cn/large/008dheQLly1hvw1obxgdxj30u00y60ul.jpg,https://wx1.sinaimg.cn/large/008dheQLly1hvw1j51ak1j31hc1xu1kx.jpg,https://wx1.sinaimg.cn/large/008dheQLly1hvw1j9fal7j31hc1zcqu1.jpg,https://wx3.sinaimg.cn/large/008dheQLly1hvw1jb8w0ej31q41c17na.jpg","https://f.video.weibocdn.com/o0/LvFjc13Blx08jOerDHD2010412005IdV0E010.mp4?label=mp4_720p&template=720x820.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732875756&ssig=NhC8Ol29ip&KID=unistore,video",,2024-11-23T12:11:09,吸脂超话,27,1,0,"臀腿一体,堵顶云钻石精雕,堵顶云体雕,北京抽脂,大腿吸脂,大腿环吸,大腿抽脂,小腿吸脂,丰臀,自体脂肪丰臀",,2024-11-23 12:11:09,True
5103724797886681	,P1yTJx5Gx,"#臀腿一体#术后4个月
方案：大小腿凹凸修复➕钻石精雕➕臀线修复➕填臀胯#堵顶云钻石精雕##堵顶云体雕##北京抽脂##大腿吸脂##大腿环吸##大腿抽脂##小腿吸脂##丰臀##自体脂肪丰臀# ",,"https://wx3.sinaimg.cn/large/008dheQLly1hvvnmejg8kj30u00y6ac1.jpg,https://wx4.sinaimg.cn/large/008dheQLly1hvvnn425lzj30u00y6gnk.jpg,https://wx3.sinaimg.cn/large/008dheQLly1hvvnnrfb2dj30u00y6gni.jpg,https://wx1.sinaimg.cn/large/008dheQLly1hvvnoczemzj30u00y6wgc.jpg,https://wx3.sinaimg.cn/large/008dheQLly1hvvnp9dhgcj30u00y6mz0.jpg,https://wx3.sinaimg.cn/large/008dheQLly1hvvnr1qlb5j30u00y6wgc.jpg,https://wx2.sinaimg.cn/large/008dheQLly1hvvnjpltblj31hc1xu1kx.jpg,https://wx4.sinaimg.cn/large/008dheQLly1hvvnjty8grj31hc1zcqu1.jpg,https://wx1.sinaimg.cn/large/008dheQLly1hvvnjvmdxqj31q41c17na.jpg","https://f.video.weibocdn.com/o0/cWWbMLqalx08jNHhAYmY010412005ObE0E010.mp4?label=mp4_720p&template=720x820.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732875756&ssig=2SmfHd4VVh&KID=unistore,video",,2024-11-23T04:11:17,吸脂超话,4,0,0,"臀腿一体,堵顶云钻石精雕,堵顶云体雕,北京抽脂,大腿吸脂,大腿环吸,大腿抽脂,小腿吸脂,丰臀,自体脂肪丰臀",,2024-11-23 04:11:17,True
5103259270514173	,P1mMT29L7,吸脂#小腿吸脂#术后即刻#堵顶云钻石精雕##堵顶云体雕##北京抽脂##小腿吸脂##瘦小腿# ,,"https://wx1.sinaimg.cn/large/008dheQLly1hvu6cdejrkj312t0u0n1z.jpg,https://wx2.sinaimg.cn/large/008dheQLly1hvu6cdnl57j31310u0798.jpg,https://wx3.sinaimg.cn/large/008dheQLly1hvu6cdx2pmj312v0u0dk3.jpg",,,2024-11-21T21:21:27,吸脂超话,1,0,0,"小腿吸脂,堵顶云钻石精雕,堵顶云体雕,北京抽脂,小腿吸脂,瘦小腿",,2024-11-21 21:21:27,True
