id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5105320474711606	,P2eppjLHE,致生活 我怎么你了？求放过 谢谢 ,,,,,2024-11-27T13:51:56,iPhone 16 Pro Max,3456,321,1908,,,2024-11-27 13:51:56,True
5104977058468454	,P25tvzx1Y,致即将到来的十二月 请你自重 谢谢 ,,,,,2024-11-26T15:07:19,iPhone 16 Pro Max,4744,344,3265,,,2024-11-26 15:07:19,True
5103587124315623	,P1vjGi6GP,致贱人 我将永远不会原谅你 ,,,,,2024-11-22T19:04:13,iPhone 16 Pro Max,12193,653,8869,,,2024-11-22 19:04:13,True
5102583410853567	,P15cN3A3d,我将彻底崩溃 ,,,,,2024-11-20T00:35:49,iPhone 16 Pro Max,1864,359,699,,,2024-11-20 00:35:49,True
