id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5106080457427669	,P2ybbvah7,"喜欢和姐姐拍照
喜欢和姐姐旅游
喜欢和姐姐在一起 ",,"https://wx4.sinaimg.cn/large/005NdfHqgy1hw36cge8y2j35yo3z41lf.jpg,https://wx3.sinaimg.cn/large/005NdfHqgy1hw36cotdblj35yo3z4b2r.jpg",,,2024-11-29T16:11:50,iPhone 15 Pro,22,7,0,,,2024-11-29 16:11:50,True
5105797660416526	,P2qP41Kma,"一口折耳根要给我和ki姐送走了
 ",,https://wx2.sinaimg.cn/large/005NdfHqgy1hw29vgbgwsj30zk1bfafr.jpg,,,2024-11-28T21:28:06,iPhone 15 Pro,32,8,0,,,2024-11-28 21:28:06,True
5105611119526628	,P2lYbDYji,"我给ki姐科普：说婚后买的财产也不一定全是共同的，比如一方的生活用品就是个人财产
ki姐：牙膏牙刷卫生纸啥的呗？到时候我的那份也给你，我不和你争，还怪占地方的
 ",,,,,2024-11-28T09:06:51,iPhone 15 Pro,42,0,0,,,2024-11-28 09:06:51,True
5104299647962419	,P1NQUxpo7,"ki姐给我打预防针：我要是工作忙了，你周一到周五的时间可以不留给我，但周末的时间一定是我的，要是做得好，毕业我给你买块表
我：嗯嗯
ki姐：你重复一遍
我：你给我买块表
ki姐掐我
 ",,,,,2024-11-24T18:15:32,iPhone 15 Pro,83,13,0,,,2024-11-24 18:15:32,True
5104014993129649	,P1GrNd8ad,"有几个小伙伴问我考cpa的经验
我是0基础考的，所以不太了解顺序，导致会计成了最后一科
我用的都是daoban课，具体哪科跟的那个老师记不得了，有的科目因为更新不及时，中途也会换老师，我觉得老师讲的都差不多，没有很突出的也没有很差的，差别在于老师讲课好不好笑
没买教材，但我觉得应该买教材！！！
刷题只用的金考典，没做什么轻一轻四
考前押题班也没看
思维导图也没看
我觉得最主要的就是对知识点的理解，要透彻，讲义上的每句话理解到位，并且一个字不差的记住是最重要的",,,,,2024-11-23T23:24:24,iPhone 15 Pro,33,9,0,,,2024-11-23 23:24:24,True
5103632268135636	,P1wuuy8rW,"我和ki姐吵起来了
原因是因为两个人都在邀功
我：和我在一起这几年，你自己剪过手指甲脚趾甲吗！
ki姐：我让你做过一顿饭吗！
我：我让你拖过一次地吗！
ki姐：我让你洗过内裤吗！
我：洗过！
ki姐找不到可以说的了，她就开始打我
 ",,,,,2024-11-22T22:03:36,iPhone 15 Pro,90,8,0,,,2024-11-22 22:03:36,True
5103565457327380	,P1uKJuKby,"ki姐谈薪下来了
年终奖10，年包快40
让我们祝贺ki姐！！！
过几天给大家抽好东西
铁粉抽一个，金粉抽一个
 ",,https://wx3.sinaimg.cn/large/005NdfHqly1hvv5i8oixlj30wr0wln52.jpg,,,2024-11-22T17:38:07,iPhone 15 Pro,103,44,0,,,2024-11-22 17:38:07,True
5103434690203048	,P1rlP0QOY,"啊啊啊6过5了
明年冲会计！！ ",,https://wx2.sinaimg.cn/large/005NdfHqly1hvuqhnbec7j30xi0rt0wi.jpg,,,2024-11-22T08:58:30,iPhone 15 Pro,126,46,0,,,2024-11-22 08:58:30,True
5103213457706010	,P1lAZwkGu,ki姐：你怎么废话那么多呢 ,,https://wx3.sinaimg.cn/large/005NdfHqly1hvu12yvxdtj30q70oe40v.jpg,,,2024-11-21T18:19:24,iPhone 15 Pro,41,3,0,,,2024-11-21 18:19:24,True
5102824006353363	,P1bsQqENB,"ki姐一般都叫我小明宝宝
之后就衍生出：
我帮姐姐收拾第二天要带的工作用品
我自夸：我可真是个棒棒的小明宝宝
ki姐：对对对，棒明宝儿
我下楼扔垃圾取快递
我自夸：我可真是个勤劳的小蜜蜂
ki姐：对对对，蜂明宝儿
我帮姐姐切水果，装起来让姐姐明天上班吃
我自夸：我可真是个细心的小明宝宝
ki姐：对对对，细明宝儿",,,,,2024-11-20T16:31:51,iPhone 15 Pro,54,9,0,,,2024-11-20 16:31:51,True
5102490737706518	,P12NjwkOG,"ki姐最近好焦虑
处于跳槽阶段，填了人力系统在等薪资offer
去了那边没有了两天居家，管理的东西也更多
要学的东西蛮多，最近晚上都睡不太好
总希望她赚的多点，但又希望她能多陪我
姐姐说我不能既要又要
我说人怎么就不能既要又要还要呢
希望以后都是好消息吧 ",,,,,2024-11-19T18:27:34,iPhone 15 Pro,64,0,0,,,2024-11-19 18:27:34,True
