id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5104150356692165	,P1JY7s4W9,"Months turned into a year📝
时间太快 照片回忆 ",,"https://wx3.sinaimg.cn/large/005BjsuMgy1hvx0mmkve5j33b04eo1l2.jpg,https://wx1.sinaimg.cn/large/005BjsuMgy1hvx0hs4brwj32c0340qv5.jpg,https://wx1.sinaimg.cn/large/005BjsuMgy1hvx0m3taaij32c0340qv6.jpg,https://wx3.sinaimg.cn/large/005BjsuMgy1hvx0nbu25hj32c0340x6s.jpg,https://wx4.sinaimg.cn/large/005BjsuMgy1hvx0izgspij32c0340hdv.jpg,https://wx4.sinaimg.cn/large/005BjsuMgy1hvx0ns4evwj32c0340x6r.jpg,https://wx3.sinaimg.cn/large/005BjsuMgy1hvx0fl1g34j31sc2dsnpd.jpg,https://wx3.sinaimg.cn/large/005BjsuMgy1hvx0o663pfj32c0340x6s.jpg,https://wx3.sinaimg.cn/large/005BjsuMgy1hvx0olv3vlj32c0340u0z.jpg",,,2024-11-24T08:22:18,iPhone 13 Pro Max,2535,49,11,,,2024-11-24 08:22:18,True
5102863233848387	,P1cu7g98L,"当爱在靠近🎵
11月
英国下着雨的傍晚和粉红的晚霞 ",,"https://wx1.sinaimg.cn/large/005BjsuMgy1hvswrpeof1j335r47o4qs.jpg,https://wx2.sinaimg.cn/large/005BjsuMgy1hvswrv91urj33kw4rv7wk.jpg,https://wx4.sinaimg.cn/large/005BjsuMgy1hvswscxg75j32ns3jpnpe.jpg,https://wx3.sinaimg.cn/large/005BjsuMgy1hvswsv22ffj335r47ou10.jpg,https://wx3.sinaimg.cn/large/005BjsuMgy1hvswsnqhr4j335r47ob2c.jpg,https://wx3.sinaimg.cn/large/005BjsuMgy1hvswshovebj335r47ob2c.jpg,https://wx1.sinaimg.cn/large/005BjsuMgy1hvsws68vu7j33kw4rvkjo.jpg,https://wx3.sinaimg.cn/large/005BjsuMgy1hvswrkbr6rj33kw5dc4qs.jpg,https://wx2.sinaimg.cn/large/005BjsuMgy1hvsws1fhwwj33kw4rvb2c.jpg",,,2024-11-20T19:07:44,iPhone 13 Pro Max,1649,64,7,,,2024-11-20 19:07:44,True
