id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5106084591176206	,P2yhR4VZ4,喜欢看帅哥，跟爱男或者媚男毫无关系，只能说明人家审美好，望周知。,,,,,2024-11-29T16:28:15,Xiaomi Civi 3,0,0,0,,,2024-11-29 16:28:15,False,1926190375,幸福ing的琴琴,5105905832034671	,P2tDx8xjh,"喜欢在网上看帅哥，喜欢二次元帅哥，喜欢帅哥男明星。
都不妨碍她生活中讨厌男人，不婚不育，女quan主义。
前后两者不但不矛盾，反而有点因果关系：因为帅哥太少了，讨厌一切不帅的。
5105785847679934	,P2qw0wdTU,"综合素质（颜值家境学历工作等等）4分的女人，要嫁给综合素质7分的男人很难。
但是综合素质4分的女人愿意一分钱不要，也不要负责任，给综合素质7分的男人做pao友，男人还是愿意的。 ",,,,,2024-11-28T20:41:09,Xiaomi Civi 3,25,7,6,,,2024-11-28 20:41:09,True
5105768010877998	,P2q3f3Gpg,//@西泽尔你快下车:这次也算是见识到了，有些男的为了自己有机会看擦边什么屁话都说,,,,,2024-11-28T19:30:17,Xiaomi Civi 3,7,0,2,,西泽尔你快下车,2024-11-28 19:30:17,False,2590781221,朵朵小九九,5105661784362486	,P2nhUiiSG,"以前丁真走红，他也没做擦边啊，他用自己的影响力宣传家乡文旅，吸引了大批游客去旅游，结果你们怎么说？按着当地文旅那个骂啊。
那个时候怎么不想经济发展，不想吃饭问题了？
你们这些自私又虚伪还精虫上脑的东西，配讲什么爱国？ ",,,,,2024-11-28T12:28:11,iPhone XS Max,11641,160,117,,,2024-11-28 12:28:11
5105731913385683	,P2p71ecLN,回复@气真Komorebi:是的！//@气真Komorebi:吴艳妮感觉没有那种媚男的讨好感，很自信有张力，而且专业实力也在。,,,,,2024-11-28T17:06:50,Xiaomi Civi 3,3,0,0,,"气真Komorebi,气真Komorebi",2024-11-28 17:06:50,False,1926190375,幸福ing的琴琴,5105421123853258	,P2h1Kgapk,"同样是运动员，但是WS男们恨吴艳妮，因为她优秀，她全国第一，她为国争光，她漂亮，她张扬，她自信。她让WS男感到无比自卑
 ",,,,,2024-11-27T20:31:53,iPhone 14 Pro,1739,6,17,,,2024-11-27 20:31:53
5105731134820606	,P2p5Lke3I,"有选择权的渣男分得好清。
如果一个女孩漂亮，但家境学历工作收入等都是短板，他就想发展成pao友，而不是老婆。
如果一个女的她爹妈有权有势或者很有钱或者拆迁户暴发户之类的（反正比他有钱有势很多），但是她本身不漂亮，他就想讨做老婆，而不是pao友。 ",,,,,2024-11-28T17:03:45,Xiaomi Civi 3,74,12,4,,,2024-11-28 17:03:45,True
5105715819842771	,P2oH3Fiyn,3年是不是太长了？//@夏季爱情开始的季节95:如若女生想结婚，男生不想结，那么最开始谈恋爱就要说清楚，如果男生一边欺骗女生说结婚 一边不愿意结，那么女生要清楚 超过3年不结婚就要认命，认：对方不是正缘，赶紧退出，及时止损,,,,,2024-11-28T16:02:54,iPhone 14 Pro,9,4,2,,夏季爱情开始的季节95,2024-11-28 16:02:54,False,1926190375,幸福ing的琴琴,5105509184832076	,P2jjMkh2I,一个88年的女孩子，跟前男友爱情长跑6年，怀过一个孩子，但是打掉了，现在分手了，想再找个对象结婚，好难呀。 ,,,,,2024-11-28T02:21:48,Xiaomi Civi 3,151,35,9,,,2024-11-28 02:21:48
5105682808835287	,P2nPOB4sD,你们觉得：大龄，被男方耽误好多年没能结婚。这个事情主要是怪男方无情，还是怪女方愚蠢？谁是主因？,,,,,2024-11-28T13:51:43,iPhone 14 Pro,27,10,4,,,2024-11-28 13:51:43,False,1926190375,幸福ing的琴琴,5105509184832076	,P2jjMkh2I,一个88年的女孩子，跟前男友爱情长跑6年，怀过一个孩子，但是打掉了，现在分手了，想再找个对象结婚，好难呀。 ,,,,,2024-11-28T02:21:48,Xiaomi Civi 3,151,35,9,,,2024-11-28 02:21:48
5105579792007272	,P2l9F8qbm,回复@恬柚子__:是的，打过孩子不说没人知道，但我的意思是：她打孩子是几年前的事情了，那时候男方坚决不要孩子的态度说明了很多问题，当时就应该断了的，还省了几年。//@恬柚子__:就算她没打过孩子（她不说又没人知道），也找不到好的，除非她是白富美,,,,,2024-11-28T07:02:21,iPhone 14 Pro,5,1,0,,"恬柚子__,恬柚子__",2024-11-28 07:02:21,False,1926190375,幸福ing的琴琴,5105509184832076	,P2jjMkh2I,一个88年的女孩子，跟前男友爱情长跑6年，怀过一个孩子，但是打掉了，现在分手了，想再找个对象结婚，好难呀。 ,,,,,2024-11-28T02:21:48,Xiaomi Civi 3,151,35,9,,,2024-11-28 02:21:48
5105569337967540	,P2kSNxqII,不能我一个人吐,,,,,2024-11-28T06:20:50,iPhone 14 Pro,8,6,0,,,2024-11-28 06:20:50,False,3672266763,胖哥李小鹿,5105402220124662	,P2gxg0wqG,#国产浪漫# ,,"https://wx2.sinaimg.cn/large/dae2580bly1hw10giieqaj20wi0j3di1.jpg,https://wx4.sinaimg.cn/large/dae2580bly1hw10gicds5j20wi0c13zm.jpg",,,2024-11-27T19:16:46,微博轻享版,20067,894,659,国产浪漫,,2024-11-27 19:16:46
5105509184832076	,P2jjMkh2I,一个88年的女孩子，跟前男友爱情长跑6年，怀过一个孩子，但是打掉了，现在分手了，想再找个对象结婚，好难呀。 ,,,,,2024-11-28T02:21:48,Xiaomi Civi 3,151,35,9,,,2024-11-28 02:21:48,True
5105485844579556	,P2iI8jdlO,这不就是我之前说的扮幼女擦边吗？,,,,,2024-11-28T00:49:03,Xiaomi Civi 3,2,0,0,,,2024-11-28 00:49:03,False,6231965880,名侦探吴二凡,5105389471272158	,P2gcH5kWG,"上个礼拜刚说完三年血赚，死刑不亏这句话
网页链接
 
现在又有一堆账号带着少萝的tag公然搞恋童癖，引流卖照片，还有一堆人在评论区yy。
少萝这词源自日本，是指年轻可爱声音甜美的女性，不是图一图二这种看着像恋童癖的东西 ",,"https://wx4.sinaimg.cn/large/006NKH0Igy1hw0yxis8skj30u01t2qeb.jpg,https://wx2.sinaimg.cn/large/006NKH0Igy1hw0yxlvaoej30u01t2k1g.jpg,https://wx4.sinaimg.cn/large/006NKH0Igy1hw0yxjs8g3j30u01t2q7j.jpg,https://wx1.sinaimg.cn/large/006NKH0Igy1hw0yxkjyf2j30u01t2q7d.jpg,https://wx2.sinaimg.cn/large/006NKH0Igy1hw0yxc9e2aj30u01t2aey.jpg,https://wx1.sinaimg.cn/large/006NKH0Igy1hw0yxlajq8j30u01t2wkb.jpg",,,2024-11-27T18:26:06,,177,19,14,,,2024-11-27 18:26:06
5105461844777020	,P2i5qk2II,好恶心一男的,,,,,2024-11-27T23:13:41,Xiaomi Civi 3,1,1,0,,,2024-11-27 23:13:41,False,7685181530,湖上轻玉柳,5105452914577116	,P2hR1jcIs,"网友投稿。👇
1.现在玩直播、要热度，都这么赤（bu)裸(yao)裸(lian)了？
2.要热度、要礼物的时候想起护鑫宝了？
不是彻底切割刘鑫的么？@司马3忌 @我少年老成 @龙姐碎碎念 @补果君 @程序员邹欣 @范雎 @荐见 @检者青锋 @开水族馆的生物男 @猫妈45 @青藤紫纱 @史老柒 @碎叫 @我不是谦哥儿 @小儿外科裴医生 @刑法杨艳霞 @幸福ing的琴琴 @Y-DILINLIN @胖羊的小世界  @40老黄兔 @韩东言 @典一典 @扎西德勒·天珠收藏 @大风吹奏 #理记#",,"https://wx2.sinaimg.cn/large/008o6eMOly1hw163vsjcij30oo1hcwh5.jpg,https://wx2.sinaimg.cn/large/008o6eMOly1hw1641jx9pj30oo1hcju5.jpg","https://f.video.weibocdn.com/o0/IRatX9Aqlx08jVj17CVG01041202skpb0E010.mp4?label=mp4_720p&template=720x1556.24.0&ori=0&ps=1BThihd3VLAY5R&Expires=1732872559&ssig=NxvRw7OlH7&KID=unistore,video",,2024-11-27T22:38:12,微博视频号,661,86,26,理记,"司马3忌,我少年老成,龙姐碎碎念,补果君,程序员邹欣,范雎,荐见,检者青锋,开水族馆的生物男,猫妈45,青藤紫纱,史老柒,碎叫,我不是谦哥儿,小儿外科裴医生,刑法杨艳霞,幸福ing的琴琴,Y-DILINLIN,胖羊的小世界,40老黄兔,韩东言,典一典,扎西德勒·天珠收藏,大风吹奏",2024-11-27 22:38:12
5105445419617247	,P2hEVElST,"有人说女人最容易嫉妒比自己漂亮优秀的女孩。
但其实，你们去看那些女明星，女网红，框框给她们代言的东西买买买的大部分都是女孩子呢！女孩子是真金白银支持漂亮优秀的女孩子！ ",,,,,2024-11-27T22:08:25,iPhone 14 Pro,636,10,2,,,2024-11-27 22:08:25,True
5105440340054239	,P2hwK0e6P,"狗头萝莉也擦边，但我从来没说过她的不好，我还挺喜欢看她摊煎饼的视频的。
因为她擦边就代表她自己擦，没带其他群体的标签。 ",,,,,2024-11-27T21:48:14,iPhone 14 Pro,76,6,0,,,2024-11-27 21:48:14,True
5105426896784575	,P2hb3ssYD,"一个女人，漂亮，优秀，自信，张扬，很会赚钱，绝对不给男人花一分钱，WS男绝对恨得牙痒痒。
一个女人，漂亮，媚男，倒贴，免费的“女菩萨”，WS男肯定喜欢得不行。
 ",,,,,2024-11-27T20:54:49,iPhone 14 Pro,157,2,12,,,2024-11-27 20:54:49,True
5105421123853258	,P2h1Kgapk,"同样是运动员，但是WS男们恨吴艳妮，因为她优秀，她全国第一，她为国争光，她漂亮，她张扬，她自信。她让WS男感到无比自卑
 ",,,,,2024-11-27T20:31:53,iPhone 14 Pro,1739,6,17,,,2024-11-27 20:31:53,True
5105413938741348	,P2gQ9AG1u,"反正互联网上的一大定律：就是一大堆男的都支持的事情准没好事。
比如一大堆男的支持开盒谭竹了。
比如一大堆男的辱骂管晨辰了。
比如一大堆男的支持取消彩礼了。
等等等等。
有几个女的骂谭竹骂管晨辰骂彩礼吗？极少极少吧？ ",,,,,2024-11-27T20:03:19,iPhone 14 Pro,86,12,0,,,2024-11-27 20:03:19,True
5105408293474312	,P2gH3ezPi,真的吗？两层四十万就可以建很漂亮的农村自建房了？ 羡慕啊！ ,,https://wx2.sinaimg.cn/large/72cf5527gy1hw1157patnj20wr1604f0.jpg,,,2024-11-27T19:40:54,iPhone 14 Pro,1,5,0,,,2024-11-27 19:40:54,True
5105365086113863	,P2fzmpEuH,"你们还记不记得以前有个很出名很漂亮的擦边女，是女大学生，她最喜欢在大学宿舍里自己上铺的床上擦边，而且是很过分的擦，对着镜头自己到处摸自己。
偶尔她也会把镜头偷偷对着同宿舍其他女生，其他女生就是正常的日常生活的样子。
如果你是她同宿舍的女生，你会不会想揍扁她？
她的观众最喜欢看她的宿舍日常。因为有代入感，仿佛WS男潜入了女生宿舍。如果她是一个独居女孩，那么擦肯定没那么多观众。
真的，我从来不反对女孩擦边，但是，请不要连累其他女孩！",,,,,2024-11-27T16:49:12,Xiaomi Civi 3,1033,6,8,,,2024-11-27 16:49:12,True
5105347830221217	,P2f7x0Vy1,"现在工作难找，钱难赚，不是明摆的事实吗？
我只能说：一努力多存钱，二尽量少生孩子。
羊毛月那种嘲笑别人找不到工作的嘴脸太丑恶了！ ",,,,,2024-11-27T15:40:38,Xiaomi Civi 3,64,1,3,,,2024-11-27 15:40:38,True
5105334723282858	,P2eModM1k,"朋友这个股票天天涨停，他好早就告诉我了，但我一直买不进去，因为天天涨停
然后他自己早就全仓这只股",,,,,2024-11-27T14:48:33,Xiaomi Civi 3,0,0,0,,,2024-11-27 14:48:33,False,1926190375,幸福ing的琴琴,5102093499894741	,P0SsBFw4B,"我身边好多大牛都能踩中妖股和妖币，就我踩不中
我最近谈股票和币比较多，因为我现在已经全部身家都投进去了。
我绝对不会卖课或者拉股票或者币的收费群，你们大可放心！
我就平时碎碎念一下，毕竟压力挺大的
目前币和股票加起来已经比年初的时候翻倍了。但还是挺紧张的，毕竟万一下跌起来也很狠。千万别跌了🙏🙏🙏",,https://wx1.sinaimg.cn/large/72cf5527gy1hvqgcqclldj20wr1lhq82.jpg,,,2024-11-18T16:09:05,iPhone 14 Pro,1,2,1,,,2024-11-18 16:09:05
5105334110389339	,P2eLp1DhF,这真不是制杖？,,,,,2024-11-27T14:46:07,Xiaomi Civi 3,6,2,0,,,2024-11-27 14:46:07,False,7522637545,股市婷婷2025,5104882638127153	,P231dy6f7,"#羊毛月北大学历被质疑造假#他宣称自己是北大新媒体18级的，可这到底是实情呢，还是另有隐情呀？会不会越去深入探究、查证，就越能发现些什么特别的情况呢？#羊毛月 猫一杯##羊毛月一夜掉粉近22万# 
股市婷婷2025的微博视频
 ",,,"https://f.video.weibocdn.com/u0/CoMVPhJzgx08jSNE6PLa01041200cASz0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732872568&ssig=kggCrYw%2BRE&KID=unistore,video",,2024-11-26T08:52:07,微博视频号,1319,204,20,"羊毛月北大学历被质疑造假,羊毛月 猫一杯,羊毛月一夜掉粉近22万",,2024-11-26 08:52:07
5105169904173293	,P2auyhvFb,这种肯定是骗你中介费的。 ,,https://wx2.sinaimg.cn/large/72cf5527gy1hw09ry8q86j20wr1z0b29.jpg,,,2024-11-27T03:53:37,iPhone 14 Pro,6,3,0,,,2024-11-27 03:53:37,True
5105158880755893	,P2acM3aDP,我所知道的160左右的女生，找180左右的男生做男朋友的挺多的，你们那边也是这样吗？ ,,,,,2024-11-27T03:09:49,iPhone 14 Pro,55,18,0,,,2024-11-27 03:09:49,True
5105070551339758	,P27Uj5Cx0,"一个微博粉丝，加了我WX很久了（因为找我买过东西）。一直没聊天也没见过。但她也是长沙的。
她突然问我认不认识某个ZF单位的人，我正好认识个小领导，她就说能不能约出来一起吃个饭，正好我快回国了嘛。她说她来买单，她还给我看了她准备约吃饭的场所，人均一两千的那种吧，再加上酒水，人均两千往上。在长沙算是挺客气的安排了。
但我问她为啥要认识，她又吞吞吐吐。还说再送我条爱马仕的丝巾。
真的，太奇怪了，看她照片是非常漂亮的女孩子，但我没见过………",,,,,2024-11-26T21:18:50,iPhone 14 Pro,30,6,0,,,2024-11-26 21:18:50,True
5105040370435180	,P277D1Pd2,"咱就不说擦边女，咱说擦边男。
擦边男如果擦得很帅气，很好看，你会看吗？我会看的
但是你会嫁给擦边男生儿育女吗？那肯定不会吧
 ",,,,,2024-11-26T19:18:54,iPhone 14 Pro,35,7,0,,,2024-11-26 19:18:54,True
5105032335461065	,P26UFmUFH,所以生育率越来越低呀//@外贸商老贾:今年的就业形势太可怕了……,,,,,2024-11-26T18:46:58,iPhone 14 Pro,19,3,6,,外贸商老贾,2024-11-26 18:46:58,False,39297060,卢旭宁,5104641169687968	,P1WJKEEhy,小红书一个讨论自己老公被裁员的热帖下面3700多条留言，很多人也晒出自己的遭遇。 ,,"https://wx2.sinaimg.cn/large/0257a024ly1hvyl1rs4sqj20v91oi10k.jpg,https://wx1.sinaimg.cn/large/0257a024ly1hvyl1s0tfvj20v91dpn5u.jpg,https://wx4.sinaimg.cn/large/0257a024ly1hvyl1rgmp1j20v91o414z.jpg,https://wx4.sinaimg.cn/large/0257a024ly1hvyl1saoa0j20v91nadrb.jpg,https://wx1.sinaimg.cn/large/0257a024ly1hvyl1sjezyj20v91fjail.jpg,https://wx4.sinaimg.cn/large/0257a024ly1hvyl1ssloxj20v91hetgb.jpg,https://wx4.sinaimg.cn/large/0257a024ly1hvyl1t162xj20v91nggwe.jpg,https://wx3.sinaimg.cn/large/0257a024ly1hvyl1tc35nj20v91nkamm.jpg,https://wx3.sinaimg.cn/large/0257a024ly1hvyl1tmxdpj20v91hmk0v.jpg",,,2024-11-25T16:52:37,,3770,208,760,,,2024-11-25 16:52:37
5105017839157502	,P26xhCqhE,"欧洲的小伙伴可以看看，他家推荐的东西确实都很划算，而且现在正好黑五季，打折特别多
国内的小伙伴就算了，寄回国容易被税，不划算",,,,,2024-11-26T17:49:21,iPhone 14 Pro,0,0,0,,,2024-11-26 17:49:21,False,1926190375,幸福ing的琴琴,5105001976039456	,P267Hpl8A,"给姐妹们推荐@deutao德淘 黑五了，我买了好多东西
我要是收了一分钱广告费让我胖十斤！ ",,,,,2024-11-26T16:46:20,iPhone 14 Pro,1,3,1,,deutao德淘,2024-11-26 16:46:20
5105001976039456	,P267Hpl8A,"给姐妹们推荐@deutao德淘 黑五了，我买了好多东西
我要是收了一分钱广告费让我胖十斤！ ",,,,,2024-11-26T16:46:20,iPhone 14 Pro,1,3,1,,deutao德淘,2024-11-26 16:46:20,True
5104986843515459	,P25JieKwX,"//@豆瓣豆酱:这个阿联酋王子明显是中国血统
//@阿助排位卡住:有点像硫火🙄 
评论配图",,,,,2024-11-26T15:46:12,Xiaomi Civi 3,2,0,0,,"豆瓣豆酱,阿助排位卡住",2024-11-26 15:46:12,False,5856475768,废柴野子,5104684794385553	,P1XS7ioSJ,"我是消费降级，不是智商降级 
废柴野子的微博视频
 ",,,"https://f.video.weibocdn.com/u0/elYU0oD0gx08jRJsvoO401041200jEQM0E010.mp4?label=mp4_720p&template=576x1036.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732872578&ssig=7AiErnH5U%2F&KID=unistore,video",,2024-11-25T19:45:58,微博视频号,5699,433,847,,,2024-11-25 19:45:58
5104951569680128	,P24OoECf6,我真的被你们的评论笑发财,,,,,2024-11-26T13:26:02,iPhone 14 Pro,1,0,0,,,2024-11-26 13:26:02,False,1926190375,幸福ing的琴琴,5104822623928699	,P21sqgu27,"一个朋友，老喜欢劝我回长沙工作。
我说长沙就业形势太卷了，好工作不好找。
他说：长沙月薪两万的工作遍地都是。
这和跟我说：“老乡快回来吧，村里发金条了”有啥区别？ ",,,,,2024-11-26T04:53:39,iPhone 14 Pro,613,28,3,,,2024-11-26 04:53:39
5104822623928699	,P21sqgu27,"一个朋友，老喜欢劝我回长沙工作。
我说长沙就业形势太卷了，好工作不好找。
他说：长沙月薪两万的工作遍地都是。
这和跟我说：“老乡快回来吧，村里发金条了”有啥区别？ ",,,,,2024-11-26T04:53:39,iPhone 14 Pro,613,28,3,,,2024-11-26 04:53:39,True
5104809862496333	,P217Qatpr,"//@墙上的摩西:真的难受了，打完这条微博我都泪目了
我觉得大家代入体操女运动员或者运动员家属真的不难理解，很难不担忧不焦虑，吴不满意体制安排的工作要另找出路要讨生活真的没人管它，但是你已经在利用第二性优势挣快钱了，你都已经在走捷径了，能不能对曾经的同行仁慈一点呢？",,,,,2024-11-26T04:02:56,iPhone 14 Pro,6,0,0,,墙上的摩西,2024-11-26 04:02:56,False,1289770675,墙上的摩西,5104356194260321	,P1Pk7hSiR,"我说多了大家可能会觉得我车轱辘话啊，为什么我老是替管晨辰（目前的网络处境）叫屈，要特地多发两条微博
因为我真的有一个喜欢艺术体操、练习艺术体操并且正在外地参加比赛的小侄女
我的小侄女才五年级，她对读书没什么太大兴致，最喜欢跳舞，而且真心实意地热爱艺术体操
上届奥运会得了金牌的女子体操队，有一名队员就住在杭州西溪那一块的小区，我小侄女在的学校就给她们少儿体操队员安排了和冠军面对面交流的机会，让这群小朋友能和心中的大偶像握手、聊天
前一晚我小侄女高兴到放学后一直活蹦乱跳，在家里不停地下腰、摆姿势给我看，我觉得她真是可爱鲜艳得不得了
回到管晨辰……其实但凡多思考两遍，你都能发现冲突的重点完全不在于【鉴擦】，就很奇怪到底是谁在来回扯鉴擦这个主题，让女的也去骂管晨辰，可管晨辰压根儿没有鉴擦啊！
什么叫鉴擦？我们能第一反应想到的最常规的鉴擦场景，是互联网把某个主播推送给网友，网友对主播是否涉嫌擦边发表主观的评断，对不对？
问题是，管晨辰是普通网友吗？她的直接身份明明是体操运动员啊！你很难论证吴柳芳下海对全体女性境遇的影响怎么体现，但是论证她对业内女运动员的影响实在是没什么难度吧？
就，大家都没必要装傻吧？
还有人把吴【被鉴擦】这事和Lisa那事拿来横向对比，但这俩也八竿子打不着，前提完全不同
Lisa至少做到和韩娱彻底切割（宁可一直被骂油骂“臭臭的”也没再迎合韩娱一滴），对欧美市场爱就爱了，不会既要又要
吴不仅没有和国家体操队切割，简介里明晃晃挂着，而且我刚刚才被科普了原来出镜的那件体操队服是吴特地自费购买的【巴黎奥运队服】，即使她不是巴黎奥运周期受邀运动员……
挠头，我很怀疑把吴和Lisa相提并论的真的好感Lisa吗？
说到这份上了重点还是鉴擦吗？说实话没人管你跳艳舞，谁都有权利上网自信扭一扭！真的没几个女生会对你扭一扭穷追猛打
重点是谁来保护这些浸染在网络污言秽语中的体操女运动员，还有游泳女运动员、排球女运动员，即使你管不了男的性化女运动员，也不应该特意去推波助澜吧？你还算个女人吗？
在别的博主嘲笑管晨辰的微博底下看到一条发言“反正我一个学艺术体操的女孩子直接碎了”
。。。。想到我侄女，我也要碎了，真听不了这些",,https://wx3.sinaimg.cn/large/4ce056b3gy1hvxodq81aqj20zo0ej0vk.jpg,,,2024-11-24T22:00:14,iPhone 14 Plus,3416,157,88,,,2024-11-24 22:00:14
5104804489593300	,P20ZaEfEE,"微博上有几个知名的“反服美役”的博主，还都是打着“女quan”的旗号。有一篇转赞评特别多，说做美甲是“服美役”，尤其是贴美甲片，然后发了很多血淋淋的美甲片翻了，连着把自己指甲也翻了的照片。确实吓人，说道：这就是服美役的代价。
说实话，我从来没有贴过甲片，不是不喜欢，是我的手不好看，贴甲片也不好看，但凡我的手漂亮，我肯定天天贴甲片
我的意思是：你想整容就整容，想医美就医美，想美甲就美甲，如果不想，也没人能逼你。但是你不能指责别人想这么做！
这些不是讨好男人，而是取悦自己！
什么是讨好男人呢？就是研究我这么说话男人是不是会喜欢，我这么做事男人是不是会喜欢，我这么发朋友圈男人是不是会喜欢，这些才是讨好男人！",,,,,2024-11-26T03:41:35,iPhone 14 Pro,373,12,8,,,2024-11-26 03:41:35,True
5104785512988889	,P20uzcxxT,反正我就是爱美，爱整容和医美，喷我“服美役”的才是最爱男的，你们什么事情都只想到男人的喜好是吧？ ,,,,,2024-11-26T02:26:11,Xiaomi Civi 3,27,8,0,,,2024-11-26 02:26:11,True
5104784903766627	,P20tAfNS3,很多女quan博主都说整容穿着性感浓妆艳抹是为了讨好男人，是服美役，你不知道？你怎么不去喷那些“反服美役”的博主？你不敢啊？真好笑！//@角落生物玉桂狗:第一段就挺好笑，这个部分有啥需要你包容的？,,,,,2024-11-26T02:23:46,Xiaomi Civi 3,6,0,0,,角落生物玉桂狗,2024-11-26 02:23:46,False,1926190375,幸福ing的琴琴,5104268506303912	,P1N2GqrW0,"我对女性包容度非常高，女孩抽烟、喝酒、纹身、喜欢去夜店，喜欢整容，穿着性感，浓妆艳抹，擦边，在我看来，都没问题！
但你不能背刺女性！引导WS男去YY正经职业的女性，就非常恶心！ ",,,,,2024-11-24T16:11:47,Xiaomi Civi 3,596,8,15,,,2024-11-24 16:11:47
5104645746198271	,P1WR8q0s7,"我发现我真的很喜欢冤枉我老公
我有个膳魔师的小小暖水瓶用来盛开水，泡茶什么的。
经常性的我会拧不开，我就很生气，认定是我老公故意拧紧的，让我拧不开，好求助于他。
他说他没有这么无聊，是热胀冷缩原理，原本是开水，慢慢越来越凉了，让瓶盖变紧的，我说你瞎说，热胀冷缩能有这么紧？
后来这两天他出差了，我发现那个瓶盖真的还是好紧，我都拧不开，真的是热胀冷缩了
我是理科生，不是不懂热胀冷缩，是没想到会变这么紧",,,,,2024-11-25T17:10:48,Xiaomi Civi 3,39,7,0,,,2024-11-25 17:10:48,True
