id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5106113586660620	,P2z2CrWJm,"野兽先辈还是被仰望u9限制了发挥，不然能跑1:14.514
 ",,https://wx3.sinaimg.cn/large/9c39f969gy1hw3a5fnfk6j20hs13ign7.jpg,,,2024-11-29T18:23:29,,6,3,0,,,2024-11-29 18:23:29,True
5106108286635653	,P2yU4rQeF,"弹射起飞 
网页链接
 ",,,,,2024-11-29T18:02:25,微博视频号,11,3,1,,,2024-11-29 18:02:25,True
5106094844150784	,P2yyohpO8,草 ,,https://wx3.sinaimg.cn/large/9c39f969gy1hw3805o3mkj20j60sk49o.jpg,,,2024-11-29T17:09:00,,36,5,3,,,2024-11-29 17:09:00,True
5106030050021277	,P2wRT05xb,#优衣库创始人表态不使用新疆棉#他们家质量这么垃圾，也够不着新疆棉，好几年没买了 ,,,,,2024-11-29T12:51:32,,70,12,0,优衣库创始人表态不使用新疆棉,,2024-11-29 12:51:32,True
5105832966491059	,P2rK0reCv,下雨还得是人字拖 ,,https://wx1.sinaimg.cn/large/9c39f969gy1hw2dwsva0sj20u01cp0x6.jpg,,,2024-11-28T23:48:23,,61,9,5,,,2024-11-28 23:48:23,True
5105789108754196	,P2qBgAJmI,埼玉老师都打不赢的生物 ,,https://wx4.sinaimg.cn/large/9c39f969gy1hw28v44sn1j22dc35cx6p.jpg,,,2024-11-28T20:54:07,,17,1,0,,,2024-11-28 20:54:07,True
5105737950822462	,P2pgL3rXw,"原来是体育生啊
 ",,https://wx4.sinaimg.cn/large/9c39f969gy1hw230h3a8mj20qo1aajx7.jpg,,,2024-11-28T17:30:49,,123,10,25,,,2024-11-28 17:30:49,True
5105652624003349	,P2n38gNs9,"冈钉真的有用 
泰蕾莎泰斯塔羅莎的微博视频
 ",,,"https://f.video.weibocdn.com/u0/DMWdsiSZgx08jWbNlhDi01041200lQRY0E010.mp4?label=mp4_720p&template=720x1270.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732880905&ssig=RGlrVMEzm9&KID=unistore,video",,2024-11-28T11:51:47,微博视频号,129,32,35,,,2024-11-28 11:51:47,True
5105642207446577	,P2mMkvfc5,草。差点幻视 ,,"https://wx1.sinaimg.cn/large/9c39f969gy1hw1s0huilmj20z01194ae.jpg,https://wx3.sinaimg.cn/large/9c39f969gy1hw1s0i9irej20z011dwrm.jpg",,,2024-11-28T11:10:23,,179,35,15,,,2024-11-28 11:10:23,True
5105427593302454	,P2hcbdR7o, ,,https://wx3.sinaimg.cn/large/9c39f969gy1hw13dbuy02j20mg0uwq5h.jpg,,,2024-11-27T20:57:35,,631,30,39,,,2024-11-27 20:57:35,True
