id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5106051273982845	,P2xq7gI7r,"双十一结束后又有很多姐妹来问能不能买
💥所以12月（下周）给大家安排个小活动，都是这半年或者双11的爆品！之前没抢到的姐妹记得围观
但是 机构会和双幺幺的不一样！
机构少了，因为价格太低，很多机构停止了售卖
另外！
之前问积分有啥用的，下周可以兑换项目或者面膜之类的咯！！",,https://wx3.sinaimg.cn/large/008dO4Wyly1hw3395xvetj3088087weq.jpg,,,2024-11-29T14:15:52,微博网页版,0,0,0,,,2024-11-29 14:15:52,True
5105701061398312	,P2ojg5RLq,"有宁波的姐妹吗？
上新机构啦，评论区里抽一个宁波姐妹送一次黑金超光子体验！！
近一周可以去的快来参与~ #宁波医美# 
医美
 
变美
 #医美# ",,https://wx4.sinaimg.cn/large/008dO4Wyly1hw1ys1jeomj30sg0szq5s.jpg,,,2024-11-28T15:04:15,微博网页版,0,2,0,"宁波医美,医美",,2024-11-28 15:04:15,True
5105635400089962	,P2mBm0np0,"哈尔滨的漂亮姊妹们
快来看看你心仪的卡项
当地 出名的某大机构
日常维养、抗衰、补水全齐#哈尔滨医美#医美
变美#医美# ",,https://wx3.sinaimg.cn/large/008dO4Wyly1hw1qyqs61rj312c0zaarb.jpg,,,2024-11-28T10:43:20,微博网页版,0,0,0,"哈尔滨医美,医美",,2024-11-28 10:43:20,True
5105350208915253	,P2fbmBpgp,"合肥的家人
有没有想要脱毛的姐妹
超冰点~舒适安全脱毛毛
其他部位也可以~看你想脱哪里
你们都有做过脱毛不#合肥医美##合肥脱毛#医美
变美#医美# ",,https://wx1.sinaimg.cn/large/008dO4Wyly1hw0ucd20i4j31no0hiahr.jpg,,,2024-11-27T15:50:05,微博网页版,0,0,0,"合肥医美,合肥脱毛,医美",,2024-11-27 15:50:05,True
5104991285280771	,P25Qsm9LJ,"成都的小姐妹 速来
💰380可以到手=
黄金超光子全面部全模式*1
+
（嗨体2.5水光+基础水光）*1
没有哪张卡比这个更划算啦！#成都医美#医美
变美#医美# ",,https://wx1.sinaimg.cn/large/008dO4Wyly1hvzp8gwss9j31700ze4em.jpg,,,2024-11-26T16:03:50,微博网页版,0,1,0,"成都医美,医美",,2024-11-26 16:03:50,True
5103531719921111	,P1tSjFCVV,"杭州的小姐妹 速来
欧洲之星1次 或 调Q2次 或 超光子2次
+
功效水光+基础水光*2次 
到手 💰1111#杭州医美#医美
变美#医美# ",,https://wx2.sinaimg.cn/large/008dO4Wyly1hvv1hphbvzj31f80zeh7q.jpg,,,2024-11-22T15:24:04,微博网页版,1,0,0,"杭州医美,医美",,2024-11-22 15:24:04,True
5103463686212007	,P1s6Aq41F,"广州的姐姐妹妹快看过啦
黄金超光子+氐殊三文鱼+基础水光
到手仅💰499！！
重点：不限新老客~ 
医美
 #医美# 
变美
 ",,https://wx2.sinaimg.cn/large/008dO4Wyly1hvutq0rdomj30vc0jgady.jpg,,,2024-11-22T10:53:43,微博网页版,0,2,0,医美,,2024-11-22 10:53:43,True
5103148318589631	,P1jTVA2yr,"北京宝贝专享！
三人成团，老带俩新
截止11.30，要的速来
 
医美
 
变美
 #医美# # ",,https://wx3.sinaimg.cn/large/008dO4Wyly1hvttknipinj30go0613zg.jpg,,,2024-11-21T14:00:34,微博网页版,0,2,0,医美,,2024-11-21 14:00:34,True
5102743796320509	,P19ntqwfH,"恭喜@易只梨呀 1名用户获得【医用面膜】。微博官方唯一抽奖工具@微博抽奖平台 对本次抽奖进行监督，结果公正有效。公示链接：
网页链接",,,,,2024-11-20T11:13:08,微博抽奖平台,0,0,0,,"易只梨呀,微博抽奖平台",2024-11-20 11:13:08,False,7533090430,鲸选美学,5100968221348067	,P0pbE5EH1,"📢双十一 倒 计 时6⃣️天
💥再给大家总结下这次的爆品
老规矩：转+评 抽3个姐妹送医用面膜
我也看看姐妹们都凑到哪档满赠啦~
💙【抗衰必选卡】4选2 ￥2111💰
超声炮面眼颈不限发数 必选！！
在搭配1次黄金微针或2次欧星或inmode3次
25+抗衰 选 超声炮 买它不会出错
下颌缘不清晰、苹果肌下垂、法令纹加重、肉肉脸等问题的改善，它都能兼顾到
💙【全能补水卡】
水光换季bi备，尤其是北方
干皮真的很爱有细纹
细纹=花钱淡纹
zui便宜的抗衰就是给皮肤做好打底
减缓衰老的出现
滋养抗衰、修复敏感消炎、美白的都有
而且直接搭配了基础补水水光
7选4，而且可以重复选，均 价仅477💰！
很多机构在各平台的首 次引流价都比这个贵！
💙【全身美白卡】￥1999💰/1次
想美白，有鸡皮肤、身上粗糙、长痘痘、肤色暗沉的一定要试试
光子嫩肤/皮秒美白，全身扫一遍
+
牛奶酸 全身任意刷
这个项目对机构来说是zui耗时且单价不高
简称费力讨不到好
直接省了美白舱的钱
💙【随心配】
超光子*6次
超皮秒*4次
欧洲之星*2次
以上任选1项 ￥999💰
超光子是医美入门买它不会出错
皮肤常见的痘肌、肤色不均暗沉、毛孔大、红血丝、敏感肌等问题的改善，它都能兼顾到
而超皮秒是祛斑bi做
常见的雀斑、晒斑、老年斑、黑色素等问题斑点，都可解决
💙【小白全能卡】
海菲秀*2次
超皮秒*2次
超光子*4次
（功效水光+基础水光）*2支
4选2项￥1611💰； 4项全选￥3111💰
已有超光子卡的姐妹
👉🏻这张卡选择海菲秀+功效水光
先深层清洁皮肤
然后操作超光子提亮肤色
zui后补充营养水光
一套下来综合改善肤况
而且有利于提高后续护肤的效率！！
以上卡还有没搞清楚的姐妹，都可以在评论区讨论哦~#鲸选双11# 
医美
 #医美# #鲸选美学# 
【鲸选双11】抗衰必选
 
抽奖详情",,"https://wx4.sinaimg.cn/large/008dO4Wyly1hvmtd60yylj30u01hnqbl.jpg,https://wx2.sinaimg.cn/large/008dO4Wyly1hvmtd1fb0oj30u045g7pi.jpg,https://wx1.sinaimg.cn/large/008dO4Wyly1hvmvapx077j30j60j6abq.jpg,https://wx3.sinaimg.cn/large/008dO4Wyly1hvmvapj3jfj30j60j70tp.jpg,https://wx1.sinaimg.cn/large/008dO4Wyly1hvmvaq53zqj30j60j6ta2.jpg,https://wx2.sinaimg.cn/large/008dO4Wyly1hvmvaqdppcj30j60j6dgz.jpg",,,2024-11-15T13:37:38,微博网页版,3,7,6,"鲸选双11,医美,鲸选美学",,2024-11-15 13:37:38
5102735867249720	,P19aGupYY,"双十一活动倒计时1️⃣天
要顺利收官咯
朋友们！明天全部链接下架～
鲸选美学的小店
 
活动接近尾声，只有2件事
1、生怕还有没看到活动的粉丝
2、谢谢各位新朋旧友捧场，谢谢你们不仅是自己来，甚至呼朋唤友来
浅秀一波反馈P1
活动结束后往往会迎来一波预约高峰
也是我们团队开启内部复盘和流程升级的好时机。
怎么提高管家的专业度，怎么协同机构服务好各位用户。
道阻且长，非一日之功。
总之，你们随时监督。
满意您说，不满意您更要说！
📢zui后容许我问几句！
秒sha卡抢到了吗？
换季bi备的水光卡、超光子冲了吗
抗衰必选卡pick了吗？
满赠礼找管家领qu了吗？
全场总链放这了，查漏补缺往这瞧～
👉🏻鲸选双11活动大促
接下来就是双十二、年货节咯，会给大家准备不一样的产品！
希望双12、年货节依然能赢得你们支持！",,"https://wx2.sinaimg.cn/large/008dO4Wyly1hvsi7kb1vej30qe2v9ncc.jpg,https://wx3.sinaimg.cn/large/008dO4Wyly1hvsi7o0yvyj30u01hnwmx.jpg",,,2024-11-20T10:41:37,微博网页版,1,0,0,,,2024-11-20 10:41:37,True
