id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5105743440643885	,P2ppC2Hvf,没错 故意忽略对方强势优点 很狡猾的pua//@Vivian微微ll:“跟她优秀没有关系”好像刘强东说根本不知道奶茶妹妹漂不漂亮。,,,,,2024-11-28T17:52:39,,10,0,1,,Vivian微微ll,2024-11-28 17:52:39,False,6340947477,24小时在线冲浪,5103803281703743	,P1AWk79dJ,"葛夕闺蜜为刘爽为什么爱葛夕，刘爽说爱一个人没有原因#刘爽 #葛夕 #综艺 ##再见爱人# 
24小时在线冲浪的微博视频
5104407887481011	,P1QFuvo9t,哈哈哈哈哈哈,,,,,2024-11-25T01:25:38,,15,2,0,,,2024-11-25 01:25:38,False,6646499070,咬口鸭鸭,5104284423949291	,P1Nsmgzof,我笑嘻了 ,,"https://wx1.sinaimg.cn/large/007fO21Ugy1hvxjo76jioj30hw0zkq82.jpg,https://wx2.sinaimg.cn/large/007fO21Ugy1hvxjoo9yyej30v90wb0vv.jpg",,,2024-11-24T17:15:02,,37599,423,665,,,2024-11-24 17:15:02
5104135110395228	,P1Jzx1EOE,"现在再看Teenie Weenie十几年前的售价也还是觉得蛮贵的～
当年的大小姐标配啊 ",,,,,2024-11-24T07:21:43,,54,17,0,,,2024-11-24 07:21:43,True
5104133561910068	,P1Jx280Ty,我很难想象，这些30+楼层的高层居民住宅，再过20年，该怎么组织业主进行维护哦 ,,,,,2024-11-24T07:15:34,,10,2,0,,,2024-11-24 07:15:34,True
5104115330056779	,P1J3D0eLN,"不爱出汗的体质
很难产生异味 ",,,,,2024-11-24T06:03:07,,5,5,0,,,2024-11-24 06:03:07,True
5103941807770212	,P1ExKwBo0,高敏感+高需求+高自尊心的女性还是不太适合依赖他人的。 ,,,,,2024-11-23T18:33:36,,97,12,12,,,2024-11-23 18:33:36,True
5103695903065325	,P1y98cRqJ,转发微博,,,,,2024-11-23T02:16:28,,27,0,6,,,2024-11-23 02:16:28,False,1746958511,王慧玲,5103695564374912	,P1y8Aim76,读书不是为了让你跨越阶级的，是为了让你识别阶级，然后不玩他们的阶级游戏。 ,,,,,2024-11-23T02:15:07,iPhone 14 Pro Max,11521,263,997,,,2024-11-23 02:15:07
5103609630689618	,P1vTZ2ToS,想来想去，最终的命题还是个人成长。健康的关系是要建立在完善的人格之上的，利用亲密关系去填补，相当于走捷径，终归是要被反噬的。 ,,,,,2024-11-22T20:33:39,,673,5,83,,,2024-11-22 20:33:39,True
5103449098945838	,P1rJ3BxdI,"我的骨相真的太虐了
骨骼导致苹果肌肥大
骨骼导致法令纹
还有讨厌的颌面
 ",,"https://wx2.sinaimg.cn/large/006iZVM6gy1hvus4oijwmj30u01t2ae7.jpg,https://wx1.sinaimg.cn/large/006iZVM6gy1hvus4m518dj30u01t2q6u.jpg",,,2024-11-22T09:55:45,,8,16,0,,,2024-11-22 09:55:45,True
5103437303776401	,P1rq2fQpH,"理想工作：给沙蟹去屁股，给小龙虾去虾线，解开打死结的外卖塑料袋。
谁懂。 ",,,,,2024-11-22T09:08:53,,5,8,0,,,2024-11-22 09:08:53,True
5103424503284715	,P1r5odMvh,希望每一天天使宝宝都有一个李湘妈妈 ,,,,,2024-11-22T08:18:01,,9,0,0,,,2024-11-22 08:18:01,True
5103349962375818	,P1p9a9Y3E,李行亮的梦女们有毛病吧 ,,"https://wx4.sinaimg.cn/large/006iZVM6gy1hvugra5lnuj30u01t2afn.jpg,https://wx4.sinaimg.cn/large/006iZVM6gy1hvugrcojuaj30u01t2dlf.jpg",,,2024-11-22T03:21:49,,119,18,6,,,2024-11-22 03:21:49,True
5103271083249550	,P1n5WdDm6,"//@书妹1900:啊啊啊啊好准啊，今年真的是非常充实的一年 都感觉自己要变成女强人了
后面那个桃花运也是好准，果然工作中的女人最迷人！ 
评论配图",,,,,2024-11-21T22:08:23,,1,2,0,,书妹1900,2024-11-21 22:08:23,False,5777531138,我是不停换马甲的恋爱脑,5102188728682398	,P0UWcAqGG,"上次“八字自测”好多姐妹和我分享，测得蛮准，很多都对上了，这次我又测了紫薇命盘，根据生辰八字排出由十二宫组成的命盘。
虽然有点复杂！但蛮有意思。
身在低谷期就坚信积极暗示，我永远只信好不信坏。目前为止我还是很满意我的人生的，大家做个参考就好～ ",,"https://wx1.sinaimg.cn/large/006iZVM6gy1hvqre2vtepj30d60g7q9f.jpg,https://wx2.sinaimg.cn/large/006iZVM6gy1hvqre4cfxaj30d40jwqal.jpg,https://wx4.sinaimg.cn/large/006iZVM6gy1hvqre0ik3sj30d90gigrv.jpg,https://wx4.sinaimg.cn/large/006iZVM6gy1hvqre68kxtj30dd0j6aih.jpg",,,2024-11-18T22:27:29,,5,7,2,,,2024-11-18 22:27:29
5103231850516719	,P1m4F2aqb,"可以bns填臀吗
 ",,,,,2024-11-21T19:32:29,,3,26,0,,,2024-11-21 19:32:29,True
5103214929907746	,P1lDmFzsm,"五号做了手术修复十字韧带，最近在家躺着修养不能动。
我最近也空闲，连着好几天都去看望他，有时候带些巧克力，陪他打打游戏，聊聊天。他也很开心，每天都发信息问我：你今天来吗？如果来的话，几点来？
昨天晚上从他家走的时候，是他妈妈帮我开的门，告别的贴面礼也没按规矩来，狠狠亲了我脸颊两下，她很开心我能常来看望她儿子。
她并不知道，我们已经分手了。",,,,,2024-11-21T18:25:15,,29,11,0,,,2024-11-21 18:25:15,True
5103210346053949	,P1lvYpoUl,好绿茶的男人,,,,,2024-11-21T18:07:01,,9,4,5,,,2024-11-21 18:07:01,False,1690696460,孟大明白_,5103175160563910	,P1kBe2mHk,李行亮送老婆的七夕礼物，比青团省钱，比腰凳费事，在幼儿园小孩送妈妈的礼物里可以拔得头筹。奖励心疼他到无法自已的观察员们每人一个李行亮和他的礼物。 ,,https://wx2.sinaimg.cn/large/64c5fb0cly1hvtwomi17uj20u00jptat.jpg,,,2024-11-21T15:47:13,微博轻享版,19272,498,650,,,2024-11-21 15:47:13
5103143941836388	,P1jMS7HJa,"//@和小猫共进退:
//@桃子与司康:何止普法不精准，宣传和舆论更偏颇。危险驾驶罪几乎100%男性，女性只占0.2%，可日常被骂被嘲的群体是“女司机”。就连比例差距最小的拐卖犯罪，男性也是女性的近两倍，可一提拐卖大众联想的就是“梅姨”——一个虚构的根本不存在的女人。",,,,,2024-11-21T13:43:10,,10,0,16,,"和小猫共进退,桃子与司康",2024-11-21 13:43:10,False,7730267827,你和龙的妈妈风暴降生,5101515813945779	,P0DqRgytB,从最近的社会新闻来看，图片里提到的精准普法太必要了🙄 ,,https://wx3.sinaimg.cn/large/008r9pN9ly1hvolzqpda0j30lj0sg78a.jpg,,,2024-11-17T01:53:34,OPPO Reno10 Pro+ 5G,4555,1,5977,,,2024-11-17 01:53:34
5103047653459391	,P1hhzevWD,"满脸横肉，且脸上看起来像200斤但身材看起来只是130斤，很有可能是库欣综合征。
很不幸，我妈妈得了。 ",,,,,2024-11-21T07:20:33,,0,8,0,,,2024-11-21 07:20:33,True
5103044561733172	,P1hcA7gSo,"生活总是充满意外和惊喜，上午你以为会往a剧情走，下午就出现b支线打乱你的一切计划。
处变不惊当然是对的。 ",,,,,2024-11-21T07:08:16,,10,0,1,,,2024-11-21 07:08:16,True
5102984205697778	,P1fDenUfE,转发微博,,,,,2024-11-21T03:08:26,,5,0,1,,,2024-11-21 03:08:26,False,6152873843,全球文学bot,5102868996035642	,P1cDppk94,"爱情最主要的成分是温柔。
毛姆 ",,,,,2024-11-20T19:30:38,,2168,14,239,,,2024-11-20 19:30:38
5102706618010893	,P18pvxBZX,"和老友八卦另一个共友，94年投行男，年轻时浪迹情场。家里也还算给力，出资在sh买了内环一百坪的房子。今天听说他已婚并备孕半年了。
我很好奇女孩子是很漂亮吗？还是家庭条件很好？
都不是。
但她考上了利益相关的体制单位……
啊，金融男，永远不让人失望
 ",,https://wx4.sinaimg.cn/large/006iZVM6gy1hvsevf2gl2j30mx1hc0x1.jpg,,,2024-11-20T08:45:24,,52,5,1,,,2024-11-20 08:45:24,True
5102659814031814	,P17c1gURg,我小时候也可以,,,,,2024-11-20T05:39:25,,1,0,0,,,2024-11-20 05:39:25,False,2810373291,新华网,5099640060123628	,OFO5M0wa0,"【小高手！#小女孩攀爬绳索动作迅速轻松夺冠#】近日，江西鄱阳，某幼儿园运动会，5岁女孩参加绳索攀爬项目，动作迅速，轻松夺冠。网友：#她攀绳索比我上楼梯还快#。（中国青年报） 
新华网的微博视频
 ",,,"https://f.video.weibocdn.com/o0/UKKJ8V85lx08jvDmYq7e01041200zqWF0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732880490&ssig=Ot9oOO5N4M&KID=unistore,video",,2024-11-11T21:40:00,微博视频号,5133,294,369,"小女孩攀爬绳索动作迅速轻松夺冠,她攀绳索比我上楼梯还快",,2024-11-11 21:40:00
5102620178383097	,P16a5zaPf,不要乱打针………//@一个特别有戾气的人:转发微博,,,,,2024-11-20T03:01:55,,3,0,1,,一个特别有戾气的人,2024-11-20 03:01:55,False,,,5102593101531310	,P15sq6qmy,"抱歉，由于作者设置，你暂时没有这条微博的查看权限哦。查看帮助：
 
网页链接
 ",,,,,2024-11-20T01:14:20,,0,0,0,,,2024-11-20 01:14:20
5102555610485854	,P14tX22om,每一套都想买,,,,,2024-11-19T22:45:21,,1,1,2,,,2024-11-19 22:45:21,False,2232872280,小嶋阳菜HarunaKojima,5102511239466173	,P13knDIAd,"谢谢对写真集的喜欢✨
花絮照也分享给大家🧸 ",,"https://wx4.sinaimg.cn/large/8516ed58gy1hvrsf95ok6j20t117jdqn.jpg,https://wx4.sinaimg.cn/large/8516ed58gy1hvrsfbiqdwj20t117jaoz.jpg,https://wx3.sinaimg.cn/large/8516ed58gy1hvrsfd74z5j20t617btke.jpg,https://wx1.sinaimg.cn/large/8516ed58gy1hvrsfdpty6j20t117jaja.jpg,https://wx2.sinaimg.cn/large/8516ed58gy1hvrsffbtixj20t117jdun.jpg,https://wx1.sinaimg.cn/large/8516ed58gy1hvrsfh8rynj20t117jdsg.jpg,https://wx2.sinaimg.cn/large/8516ed58gy1hvrsfhytqmj20t117jgxj.jpg,https://wx2.sinaimg.cn/large/8516ed58gy1hvrsfj03vnj20t117j48j.jpg,https://wx1.sinaimg.cn/large/8516ed58gy1hvrsfjl233j20t117jgw3.jpg",,,2024-11-19T19:49:02,,1075,114,191,,,2024-11-19 19:49:02
5102532017521901	,P13RTvyMZ,小漂亮女孩的成长最难 ,,,,,2024-11-19T21:11:36,,11,1,0,,,2024-11-19 21:11:36,True
5102216377535089	,P0VENvCdH,"banh mi（越南三明治）完完全全改变了我对三明治这个白人饭代表作的认知，真好吃呜呜呜。
大家一定要吃！
里面的胡萝卜丝是腌制过的，猪肉也是卤过再烤的，配上清爽的黄瓜条和香菜，还有香香的肝酱打底，亚洲人改良的白人饭就是超级好吃！
还记得刚出国的时候，大冬天的，午饭时间同学都吃冷冰冰的火腿奶酪三明治，我尝试了一次就很崩溃。
如果那时候有热乎乎的越南三明治我该多幸福！",,https://wx2.sinaimg.cn/large/006iZVM6gy1hvquhdn44hj32c0340kjm.jpg,https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F002MvrYNgx08jH45Bxdu0f0f0100gEW30k01.mov,,2024-11-19T00:17:21,,14,13,3,,,2024-11-19 00:17:21,True
