id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5104550914822332	,P1Uobkevy,我的阴暗b生活必须有小萌物来净化。。。 ,,,,,2024-11-25T10:53:59,iPhone 14 Pro Max,0,0,0,,,2024-11-25 10:53:59,True
5104550795542573	,P1UnZnfSl,喜欢萌物类型。。。。 ,,https://wx1.sinaimg.cn/large/0069hAEegy1hvyao5idfxj30uf0u8qb3.jpg,,,2024-11-25T10:53:29,iPhone 14 Pro Max,1,3,0,,,2024-11-25 10:53:29,True
5104546789986206	,P1UhwFTRQ,转发微博,,,,,2024-11-25T10:37:35,iPhone 14 Pro Max,0,0,0,,,2024-11-25 10:37:35,False,6859181132,都市丽鹅_,5101146696059249	,P0tPvpqhP,对整圈博主的永恒态度：美的是恩人 丑的就拉黑 ,,,,,2024-11-16T01:26:50,,56,28,2,,,2024-11-16 01:26:50
5104533849768613	,P1TWEEZgh,"我的顺丰快递三个小时了还是200米
什么意思？ 是在我家门口吃了个早饭吗 好吧。 ",,,,,2024-11-25T09:46:10,iPhone 14 Pro Max,1,0,0,,,2024-11-25 09:46:10,True
5104525354469265	,P1TIXiKEV,"我们这种双在网上很容易被骂…
有时候别人问我性取向 我比较模凌两可 我说看感觉 不卡性别 ",,,,,2024-11-25T09:12:25,iPhone 14 Pro Max,0,3,0,,,2024-11-25 09:12:25,True
5104409849628664	,P1QIEEoR2,"一生劳碌命
 ",,https://wx2.sinaimg.cn/large/0069hAEegy1hvxuhefiyaj30tq0n9dmj.jpg,,,2024-11-25T01:33:26,iPhone 14 Pro Max,0,1,0,,,2024-11-25 01:33:26,True
5104405500134836	,P1QBE0z4M,希望可以成为内心平静的人～ ,,,,,2024-11-25T01:16:09,iPhone 14 Pro Max,0,0,0,,,2024-11-25 01:16:09,True
5103783917652924	,P1Ar5w6Sg,坏事了 这我是真全有,,,,,2024-11-23T08:06:12,iPhone 14 Pro Max,2,0,0,,,2024-11-23 08:06:12,False,1841234710,心狠手辣小小耳,5103201741441745	,P1li6633X,"红底高跟鞋cl，透明太阳花是amina muaddi，铆钉高跟鞋是华伦天奴，aw透明绑带鞋，金泫雅曾经上脚穿过。这几个牌子的高跟鞋，均价4000-9000
现在还有人审判女人高跟鞋是鸡婆鞋的，其中哪个牌子是你买得起的？一双鞋子顶你一条命，真能给女人贴“鸡”标签，你不懂你就壁画少一点。
没有那么多人买真货我知道，只不过一双鞋而已，那么多标签，鞋型可不是拿来审判一个女人是不是“鸡”的，追根朔源你买不起，还显得自己见识短浅，嘿嘿。",,,,,2024-11-21T17:32:51,iPhone 13 Pro Max,688,10,26,,,2024-11-21 17:32:51
5103782728041783	,P1ApaxK2b,？,,,,,2024-11-23T08:01:29,iPhone 14 Pro Max,0,0,0,,,2024-11-23 08:01:29,False,7869807653,青菜炒泥蛋,5103507646709929	,P1tfus9yF,"【】父子齐上阵
 ",,"https://wx2.sinaimg.cn/large/008AAUtvgy1hvuyu8ezbnj30qo0iet9h.jpg,https://wx4.sinaimg.cn/large/008AAUtvgy1hvuyu8rdmuj30hs0iqwfx.jpg",,,2024-11-22T13:48:23,,8484,1153,306,,,2024-11-22 13:48:23
5103771090682079	,P1A6p2Rrh,//@就要睡觉-_-:感谢中译中//@羊尾早蟹:他父亲和叔伯是同性恋，分娩者是同妻,,,,,2024-11-23T07:15:13,iPhone 14 Pro Max,0,0,0,,"就要睡觉-_-,羊尾早蟹",2024-11-23 07:15:13,False,6399396031,椰只泥,5103487503565672	,P1sJ0eXAQ,"鲁味十足
 ",,"https://wx1.sinaimg.cn/large/006Z5df1ly1hvud1ii3utj30zu0t740v.jpg,https://wx2.sinaimg.cn/large/006Z5df1ly1hvud1ipvcfj30u00wg41d.jpg",,,2024-11-22T12:28:22,iPhone 15 Pro Max,22982,468,351,,,2024-11-22 12:28:22
5103741248471119	,P1zkgzxIX,我对女危就这样溺爱 ,,https://wx1.sinaimg.cn/large/0069hAEegy1hvvpp0p28wj30p411i7d4.jpg,,,2024-11-23T05:16:39,iPhone 14 Pro Max,2,0,0,,,2024-11-23 05:16:39,True
5103740816719918	,P1zjzsc9M,"我每次都说自己是个装货又虚荣又拜金，但是真的舍不得好朋友给我花很多钱我会过意不去
 （但是只要我身上有钱我就会舍得给对方花很多很多钱 ",,,,,2024-11-23T05:14:55,iPhone 14 Pro Max,2,0,0,,,2024-11-23 05:14:55,True
5103740598878736	,P1zjdBfLq,我真是服了哈哈哈哈哈,,,,,2024-11-23T05:14:04,iPhone 14 Pro Max,0,0,3,,,2024-11-23 05:14:04,False,2093177523,SAGAKOKO,5103514390626774	,P1tqn2D3g,少自残，多自慰，宁得性瘾，不得抑郁！短暂的快乐也是快乐，只要你冲的足够多，你就能冲出幸福人生！  ,,,,,2024-11-22T14:15:12,iPhone 12,226,18,44,,,2024-11-22 14:15:12
5103740281422206	,P1ziI5XYO,"我最爱的小宝宝👼
期待12月 ",,"https://wx2.sinaimg.cn/large/0069hAEegy1hvvpj8ztrdj30pa1laqg5.jpg,https://wx2.sinaimg.cn/large/0069hAEegy1hvvpjks707j30p01pm46h.jpg,https://wx3.sinaimg.cn/large/0069hAEegy1hvvpjacr7yj30pj1pgan1.jpg,https://wx2.sinaimg.cn/large/0069hAEegy1hvvpjbny1qj30q41osnc3.jpg,https://wx4.sinaimg.cn/large/0069hAEegy1hvvpjcrzg5j30p71k74cd.jpg,https://wx1.sinaimg.cn/large/0069hAEegy1hvvpkw6o1mj30py1hrqc4.jpg",,,2024-11-23T05:12:49,iPhone 14 Pro Max,5,1,0,,,2024-11-23 05:12:49,True
5103705135513686	,P1yo1n8mq,分享图片 ,,https://wx1.sinaimg.cn/large/0069hAEegy1hvvljtjckoj30t20bjgoc.jpg,,,2024-11-23T02:53:09,iPhone 14 Pro Max,1,0,0,,,2024-11-23 02:53:09,True
5103369244901674	,P1pEgkz9g,转发微博,,,,,2024-11-22T04:38:27,iPhone 14 Pro Max,0,0,0,,,2024-11-22 04:38:27,False,5319719998,estella就是我啊,5101832776452830	,P0LG5r4FU,"总有一些人理解能力特别差，我发现他们特别喜欢曲解我的意思。而且是带着恶意去曲解，特别小心眼，曲解完了之后还要冷嘲热讽甚至嘴两句。
这种人根本不用看，现实生活中人缘肯定很差的，谁喜欢跟这么难相处的人玩呢。 ",,,,,2024-11-17T22:53:04,微博轻享版,342,50,11,,,2024-11-17 22:53:04
5103333140594802	,P1oI22uJA,"明年的财运更好了但是更容易遇到同性小人
嗯！明年也不交新朋友了 ",,,,,2024-11-22T02:14:59,iPhone 14 Pro Max,3,2,0,,,2024-11-22 02:14:59,True
5102968711938952	,P1fef88pq,觉得自己平时的战斗力太弱了 特意换个头像 ,,,,,2024-11-21T02:06:52,iPhone 14 Pro Max,3,2,0,,,2024-11-21 02:06:52,True
5102871154786618	,P1cGTk5dw,进sm群被踢了，做了一个星期极品s被群主发现我压根不会玩，只是超雄犯瘾了在那里打人 ,,,,,2024-11-20T19:39:12,iPhone 14 Pro Max,4,0,1,,,2024-11-20 19:39:12,True
5102851347714463	,P1caWwmSP,"//@奶黄包世界第一:这还不美 
 大滤镜看多了吗",,,,,2024-11-20T18:20:30,iPhone 14 Pro Max,0,0,1,,奶黄包世界第一,2024-11-20 18:20:30,False,6691363072,桃花岛笔记,5101456036203581	,P0BSrq1PL,"持靓行凶 恃美无恐
硬是凭着美貌把泽尻英龙华这个难记的名字刻在每个人的心里 ",,"https://wx2.sinaimg.cn/large/007iQhcQgy1hvoez39hhug30kk0f01l3.gif,https://wx3.sinaimg.cn/large/007iQhcQgy1hvof2j6le5g30ku0f07wk.gif,https://wx3.sinaimg.cn/large/007iQhcQgy1hvof5nuywwg31400u0u1n.gif,https://wx3.sinaimg.cn/large/007iQhcQgy1hvof8t25r8g31400u0nq1.gif",,,2024-11-16T21:56:02,iPhone 15,2842,111,152,,,2024-11-16 21:56:02
5102840496784101	,P1bTrssQZ,"？
转女粉钱转头背刺同性？？？？？
惊呆我勒 而且这姐还不是图钱 和一头猪玩纯爱？？？我勒个亲娘我还去看了男的dy  两耳朵中间的是回族禁忌……………… ",,https://wx2.sinaimg.cn/large/0069hAEegy1hvsu6vfr97j30zu25okdv.jpg,,,2024-11-20T17:37:23,iPhone 14 Pro Max,2,5,0,,,2024-11-20 17:37:23,True
5102662683722013	,P17gEfCgt,"我正在使用#会员头像特权#，换上临时头像，表达我的态度！邀你更换同款头像，与我同抒情，共表态！
戳我，换同款临时头像！
 ",,,,,2024-11-20T05:50:49,微博会员中心,3,1,0,会员头像特权,,2024-11-20 05:50:49,True
