id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5106092483019185	,P2yuAcFqx,"国家德比即将打响！球队即将客赴多特蒙德开启新的挑战🔥
一起看看赛前主教练都透露了哪些内容吧🏃#拜仁慕尼黑#   
拜仁慕尼黑足球俱乐部的微博直播
 ",,,,,2024-11-29T16:59:37,微博直播平台,31,4,0,拜仁慕尼黑,,2024-11-29 16:59:37,True
5106077609756955	,P2y6AEWef,"安联的里程碑时刻，你还记得吗？
📍去年今日，拜仁主场在欧冠小组赛中迎战哥本哈根，这是我们在安联球场参加的第1⃣️0⃣️0⃣️场欧战比赛。自2005年对阵布鲁日的首场比赛以来，目前我们已经在安联球场取得78场欧战胜利！#拜仁慕尼黑# #历史上的今天# ",,"https://wx1.sinaimg.cn/large/003f4MBBly8hw360wd2lyj60sg0izq5602.jpg,https://wx2.sinaimg.cn/large/003f4MBBly8hw360wde16j60sg0iz41c02.jpg,https://wx2.sinaimg.cn/large/003f4MBBly8hw360wc7v7j60sg0izdib02.jpg,https://wx2.sinaimg.cn/large/003f4MBBly8hw360wfat2j60sg0izjtw02.jpg,https://wx4.sinaimg.cn/large/003f4MBBly8hw360wgpw0j60sg0iz0w502.jpg,https://wx2.sinaimg.cn/large/003f4MBBly8hw360wdploj60sg0izq5h02.jpg",,,2024-11-29T16:00:31,,38,3,2,"拜仁慕尼黑,历史上的今天",,2024-11-29 16:00:31,True
5106051273986266	,P2xq7gJ0C,"自信满满，举重若轻🧐
听说有仁想看@诺伊尔ManuelNeuer 的丝滑过人？火速安排！#拜仁慕尼黑# 
拜仁慕尼黑足球俱乐部的微博视频
 ",,,"https://f.video.weibocdn.com/o0/l2EUVTC6lx08jXWA4seA010412005bqy0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732880915&ssig=pj6y2T4KaA&KID=unistore,video",,2024-11-29T14:15:52,微博视频号,79,9,17,拜仁慕尼黑,诺伊尔ManuelNeuer,2024-11-29 14:15:52,True
5106011390609899	,P2wnN2yF5,"11轮德甲过后，目前拜仁以29分位列联赛第一。
📊那么你知道我们目前的哪项数据为德甲最高吗？#拜仁慕尼黑# 
 
网页链接
 ",,,,,2024-11-29T11:37:23,微博网页版,483,4,2,拜仁慕尼黑,,2024-11-29 11:37:23,True
5106005886897332	,P2weUsWji,"国家德比在即，我们决不懈怠💪
整装待发，一起来查收众将的最新训练返图吧#拜仁慕尼黑# ",,"https://wx4.sinaimg.cn/large/003f4MBBly8hw2xsd0qv3j60go0p0gn402.jpg,https://wx4.sinaimg.cn/large/003f4MBBly8hw2xsd1yewj60go0p0gn802.jpg,https://wx2.sinaimg.cn/large/003f4MBBly8hw2xsczstwj60go0p0taa02.jpg,https://wx4.sinaimg.cn/large/003f4MBBly8hw2xsd1ujnj60go0p0dhw02.jpg",,,2024-11-29T11:15:31,,55,7,1,拜仁慕尼黑,,2024-11-29 11:15:31,True
5105982088154484	,P2vCwydlW,"欧冠处子球一锤定音💥
场边第一视角，再来感受下大金子的发光时刻吧🎥#拜仁慕尼黑# 
拜仁慕尼黑足球俱乐部的微博视频
 ",,,"https://f.video.weibocdn.com/o0/ouULS0sClx08jXDHnqoU01041200c1DB0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732880915&ssig=%2B64JqRIeQk&KID=unistore,video",,2024-11-29T09:40:57,微博视频号,65,0,1,拜仁慕尼黑,,2024-11-29 09:40:57,True
5105808344352236	,P2r6iigdm,"这个安联夜晚，留下众将拼搏的身影📸
最新一期#拜仁壁纸#出炉，欢迎评论区提名你心中的下一期主角团#拜仁慕尼黑# ",,"https://wx1.sinaimg.cn/large/003f4MBBly8hw2b3ltxc2j60u01hbgwi02.jpg,https://wx2.sinaimg.cn/large/003f4MBBly8hw2b3ls2hlj60u01hbtjl02.jpg,https://wx4.sinaimg.cn/large/003f4MBBly8hw2b3ltyzyj60u01hbn6t02.jpg,https://wx1.sinaimg.cn/large/003f4MBBly8hw2b3luk57j60u01hbwpj02.jpg",,,2024-11-28T22:10:33,,65,9,5,"拜仁壁纸,拜仁慕尼黑",,2024-11-28 22:10:33,True
5105783169879588	,P2qrGFs8c,"欧冠最新积分榜出炉🔥
💪循序渐进，接下来一场一场继续拼！#拜仁慕尼黑# ",,https://wx1.sinaimg.cn/large/003f4MBBly8hw287j0rdij60qo0xcjy202.jpg,,,2024-11-28T20:30:31,,105,25,12,拜仁慕尼黑,,2024-11-28 20:30:31,True
5105768244447311	,P2q3CiEWP,"感谢于帕老铁送出的大金子一枚
🖐这也是被e人朋友强行推出的你吗🤗#拜仁慕尼黑# #拜仁1比0巴黎# 
拜仁慕尼黑足球俱乐部的微博视频
 ",,,"https://f.video.weibocdn.com/o0/KsY2hvpYlx08jWHlpqsg01041200oNMk0E010.mp4?label=mp4_720p&template=720x900.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732880915&ssig=kfbNQYHh5v&KID=unistore,video",,2024-11-28T19:31:13,微博视频号,49,4,4,"拜仁慕尼黑,拜仁1比0巴黎",,2024-11-28 19:31:13,True
5105757039624414	,P2pLxEnKu,"#拜仁1比0巴黎#的比赛，我们阵中有一仁全场4次过人全部成功，你能猜出他是谁吗？#拜仁慕尼黑# 
 
网页链接
 ",,,,,2024-11-28T18:46:40,微博网页版,933,7,3,"拜仁1比0巴黎,拜仁慕尼黑",,2024-11-28 18:46:40,True
5105720255581538	,P2oOdnq0O,"胜利，要建立在稳定的防守之上
🎙战胜巴黎后，埃贝尔表示：“我们在场上十分自信，球队在防守端表现非常稳定，没有给对手过多的机会。巴黎始终保持着侵略性，比赛的悬念延续到了最后，但球队展现出了优秀的韧性，我们要继续保持这一点。”#拜仁慕尼黑# ",,"https://wx1.sinaimg.cn/large/003f4MBBly8hw20zeizo6j60sg0izjwr02.jpg,https://wx4.sinaimg.cn/large/003f4MBBly8hw20zegtayj60sg0hzwi702.jpg,https://wx2.sinaimg.cn/large/003f4MBBly8hw20zehihaj60sg0iktbq02.jpg,https://wx3.sinaimg.cn/large/003f4MBBly8hw20zegao3j60sg0ieacu02.jpg",,,2024-11-28T16:20:31,,55,9,2,拜仁慕尼黑,,2024-11-28 16:20:31,True
5105687648798450	,P2nXCAUSu,"logo shot：指以联赛logo的方式停球后所完成的射门⚽
场边第一视角，再来回顾下哈里砍这次优雅的进球吧🎬#拜仁慕尼黑# 
拜仁慕尼黑足球俱乐部的微博视频
 ",,,"https://f.video.weibocdn.com/o0/mzzrOJsClx08jWlm539m01041200bhpk0E010.mp4?label=mp4_720p&template=720x896.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732880922&ssig=3y8B1saDhD&KID=unistore,video",,2024-11-28T14:10:57,微博视频号,54,5,1,拜仁慕尼黑,,2024-11-28 14:10:57,True
5105662501847729	,P2nj47KG5,"💌最新中国行，“二伯”与各位仁迷度过了哪些难忘时刻？快来一起回顾❤
传奇空降，各位南部之星喜气洋洋
五湖四海一家仁，期待我们下次再见哟👋#拜仁慕尼黑# 
拜仁慕尼黑足球俱乐部的微博视频
 ",,,"https://f.video.weibocdn.com/o0/WCJoW7lJlx08jWeuaCCs01041200bUfp0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732880922&ssig=ezArehjwbK&KID=unistore,video",,2024-11-28T12:31:01,微博视频号,20,2,2,拜仁慕尼黑,,2024-11-28 12:31:01,True
5105636080357073	,P2mCs1uTf,"🧐又有仁想耍赖？@托马斯穆勒ThomasMueller 
恭喜电话弟弟成为本轮的获胜者#拜仁慕尼黑# 
拜仁慕尼黑足球俱乐部的微博视频
 ",,,"https://f.video.weibocdn.com/o0/gPYnbz8Qlx08jW7hEuB201041200tisG0E010.mp4?label=mp4_720p&template=718x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732880922&ssig=8%2BkX2dw%2FT8&KID=unistore,video",,2024-11-28T10:46:02,微博视频号,49,5,5,拜仁慕尼黑,托马斯穆勒ThomasMueller,2024-11-28 10:46:02,True
5105619595431691	,P2mbRmN1V,"重头戏，周末开幕🔥
北京时间12月1日01:30，拜仁即将客场挑战多特蒙德。本赛季首回合国家德比，祝小伙子们好运！#拜仁慕尼黑# ",,https://wx4.sinaimg.cn/large/003f4MBBly8hw1pf87vkaj60qo0xcahe02.jpg,,,2024-11-28T09:40:32,,134,20,10,拜仁慕尼黑,,2024-11-28 09:40:32,True
5105445947315592	,P2hFMuH7q,"咦？你怎么知道我们连续7️⃣场零封了对手？
送上一张令仁安心的后防，大家晚安#拜仁慕尼黑# ",,https://wx4.sinaimg.cn/large/003f4MBBly8hw15h9qet9j60qo0xc0y702.jpg,,,2024-11-27T22:10:31,,173,17,13,拜仁慕尼黑,,2024-11-27 22:10:31,True
5105425815179456	,P2h9jlJpC,"#拜仁1比0巴黎# 的比赛中，@诺伊尔ManuelNeuer 发挥稳健，他全场贡献了3次扑救，2次出击也全部成功。
🧱 对于球队连续7场零封对手，诺伊尔认为：“良好的防守表现源于我们的信心，目前球队中的每一个人都展现出了专注的态度，很高兴能够在欧冠取得了主场三连胜。”#拜仁慕尼黑# ",,"https://wx3.sinaimg.cn/large/003f4MBBly8hw13614cw5j60u011e46v02.jpg,https://wx1.sinaimg.cn/large/003f4MBBly8hw13613nwbj60u011e41j02.jpg,https://wx2.sinaimg.cn/large/003f4MBBly8hw13614yufj60m40sgtcp02.jpg",,,2024-11-27T20:50:31,,184,16,11,"拜仁1比0巴黎,拜仁慕尼黑",诺伊尔ManuelNeuer,2024-11-27 20:50:31,True
5105401907908609	,P2gwKxbod,针尖对麦芒，我们抓住了机会⚔@托马斯穆勒ThomasMueller  总结道：“巴黎在上半场比赛中展现出了很强的实力，但我们成功抵挡了他们的攻势，并取得了领先。欧冠赛场上，这是宝贵的三分，接下来的比赛中我们仍不能松懈。”#拜仁7连胜# #拜仁1比0巴黎# ,,"https://wx3.sinaimg.cn/large/003f4MBBly8hw10f6oh3rj60sg0izdjb02.jpg,https://wx2.sinaimg.cn/large/003f4MBBly8hw10f6qba8j60sg0h2dki02.jpg,https://wx2.sinaimg.cn/large/003f4MBBly8hw10f6noulj60sg0kj42002.jpg,https://wx1.sinaimg.cn/large/003f4MBBly8hw10f6low7j60sg0ghmz402.jpg",,,2024-11-27T19:15:31,,75,3,6,"拜仁7连胜,拜仁1比0巴黎",托马斯穆勒ThomasMueller,2024-11-27 19:15:31,True
