id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5103484184037611	,P1sDEgWmL,转发微博,,,,,2024-11-22T12:15:10,iPhone客户端,0,0,0,,,2024-11-22 12:15:10,False,5604860336,温润君子678,4352786193666067	,Hm9d1fnI7,dr.ham祛疤术后12天，刚撕下胶布换新的所以红红的，也有一些过敏。 ,,"https://wx4.sinaimg.cn/large/0067jqdagy1g1bzo5uj8pj31s02dce82.jpg,https://wx4.sinaimg.cn/large/0067jqdagy1g1bzo8hsccj31rz2dbhdu.jpg",,,2019-03-22T23:29:22,Android,4,10,3,,,2019-03-22 23:29:22
