id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5105326170570987	,P2eyB2oxt,转发微博,,,,,2024-11-27T14:14:33,iPhone客户端,0,0,0,,,2024-11-27 14:14:33,False,1610658835,百亿姐的好物分享,5104997868243155	,P2614yAq7,一些培养顶级思维的超有用小tips： ,,"https://wx2.sinaimg.cn/large/6000b413ly1hvzknqubrtj21bg1z4gsy.jpg,https://wx1.sinaimg.cn/large/6000b413ly1hvzknqsj45j21k31z4q9z.jpg,https://wx2.sinaimg.cn/large/6000b413ly1hvzknqu60fj215m1z4ai6.jpg,https://wx2.sinaimg.cn/large/6000b413ly1hvzknqrpp2j214t1z4wku.jpg,https://wx1.sinaimg.cn/large/6000b413ly1hvzknqtvz2j218j1z4n5o.jpg,https://wx1.sinaimg.cn/large/6000b413ly1hvzknqs3ssj215p1z4gt1.jpg,https://wx1.sinaimg.cn/large/6000b413ly1hvzknqtv30j215a1z4dn7.jpg,https://wx2.sinaimg.cn/large/6000b413ly1hvzknqp725j20u015441o.jpg,https://wx1.sinaimg.cn/large/6000b413ly1hvzknqnjyyj20u00qzjsh.jpg",,,2024-11-26T16:30:01,微博网页版,469,2,188,,,2024-11-26 16:30:01
