id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5105496018649108	,P2iYxAi1K,这几天连着被海关盘问 累了 从出生开始细细盘问 在小黑屋被问为什么以前是贴面耳 现在耳朵很支棱 我说打了玻尿酸为了让脸更小 海关也理解不了 我疯了 ,,,,,2024-11-28T01:29:28,iPhone客户端,2,8,0,,,2024-11-28 01:29:28,True
5104169799125623	,P1KttChZt,"多少年过去了 二人转粉丝还是不承认金在中吊打的事实
还能睁着眼说瞎话 尤其是郑允浩粉丝",,,,,2024-11-24T09:39:34,iPhone 13 Pro Max,9,0,0,,,2024-11-24 09:39:34,False,6928838279,活体复读机,5101664105139432	,P0Hi2lz04,kgma在东方神起二人转出来的时候放了金在中和金俊秀part当BGM ,,"https://wx1.sinaimg.cn/large/007yUHm7ly1hvp34uv2qkj30ls0a8we9.jpg,https://wx2.sinaimg.cn/large/007yUHm7ly1hvp34wm4lij30zk0k0jr9.jpg","https://f.video.weibocdn.com/o0/85DNiRy6lx08jEDmXUrK010412003BCj0E010.mp4?label=mp4_ld&template=764x360.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732805218&ssig=oJfPhfTP7a&KID=unistore,video",,2024-11-17T11:42:50,微博视频号,4102,169,185,,,2024-11-17 11:42:50
5104163124412673	,P1KiIivW9,"回家三天 还得回来
 
澳大利亚·Sydney International Airport
 ",,,,澳大利亚·Sydney International Airport,2024-11-24T09:13:02,iPhone 13 Pro Max,1,2,0,,,2024-11-24 09:13:02,True
5103961613276914	,P1F3HdKts,"买了买了
坐等收货",,,,,2024-11-23T19:52:18,iPhone 13 Pro Max,0,4,0,,,2024-11-23 19:52:18,False,7830607498,金在中_DreamyRoad,5103818987538180	,P1BlEvD1y,"金在中
 💚 #金在中#  241122 韩网新闻相关
金在中：“在演唱会上流泪，20年的岁月涌上心头……复杂的情感交织”
歌手金在中登上了《@style》12月刊封面。即使出道已有21年，他依然保持着完美的“无防腐剂颜值”，在画报拍摄中，无论是冷酷风格还是散发性感魅力的氛围，他都完美驾驭，展现了全能艺人的一面。
最近，金在中与金俊秀共同举办的《JX 2024 CONCERT ‘IDENTITY’ in SEOUL》让粉丝深受感动。他表示，从首场演出到最后一场，始终充满紧张感，“在最后一天演出即将结束时，复杂的情感一瞬间涌上心头，最终忍不住落下了眼泪。”
特别是，当《Rising Sun》的前奏响起时，粉丝们爆发出热烈的欢呼声，让他感到震撼。“看到粉丝们用自己的方式笑着、哭着，表达自己的幸福，我一时无法控制自己的情绪。”他回忆道，这场演出是完整记录20年岁月的特别时刻。
今年，除了以艺人身份活动，金在中还作为新人女团Say My Name的制作人全力投入。他透露，从成员们还是练习生时，他就亲自检查所有资料和视频，甚至确定了团队的概念。他坦言，作为制作人的过程并不轻松，“有时会感到后悔，觉得‘照顾公司和成员们，我可能会先累垮自己’。”虽然带着一丝自嘲的笑意，但他表示：“从小事到大事，没有一件是我没有亲自参与的。”这也展现了他对Say My Name的真挚关爱，超越了制作人的职责，更多的是作为前辈对成员未来的责任感。
最后，他说道：“我一直建议成员们不要只认为偶像的寿命短，而是慢慢地为下一步做准备。”他还计划支持成员们的发展，甚至为她们的未来十年做好规划。他坚信：“即使是以偶像身份出道，也可以像罗勋儿、李美子这样的前辈一样，成长为长期受人喜爱的艺术家。”通过这些话，他展现了对成员们深厚的期待与真心。
不仅作为歌手，他还超越了这一身份，在演戏、制作、经营等多个领域建立了自己的天地。金在中跨越21年的真诚采访和画报可在《@style》12月刊中欣赏。
cr：TVREPORT@金在中_Official @JJ860126JJ",,"https://wx1.sinaimg.cn/large/008xWqIWgy1hvvym25gj2j313z0qnqap.jpg,https://wx3.sinaimg.cn/large/008xWqIWgy1hvvym2rpyaj313z0qnn25.jpg,https://wx2.sinaimg.cn/large/008xWqIWgy1hvvym1gh5rj30zo0l1n27.jpg,https://wx1.sinaimg.cn/large/008xWqIWgy1hvvym444eqj30zo0kzahd.jpg,https://wx1.sinaimg.cn/large/008xWqIWgy1hvvym4zc4qj30z70l1tcy.jpg",,,2024-11-23T10:25:33,金在中超话,202,13,56,金在中,"style,style,金在中_Official,JJ860126JJ",2024-11-23 10:25:33
5103728895984025	,P1z0lp6Ix,"大魔王时期！！太绝了
 ",,"https://wx4.sinaimg.cn/large/008DdqyZgy1hvvo9j7q6bj30zo0l90u6.jpg,https://wx4.sinaimg.cn/large/008DdqyZgy1hvvo9k61apj30zo0lgmyo.jpg,https://wx1.sinaimg.cn/large/008DdqyZgy1hvvo9l06bvj30zo0lsgng.jpg,https://wx2.sinaimg.cn/large/008DdqyZgy1hvvo9lnwsfj30zo0kyjtv.jpg",,,2024-11-23T04:27:34,iPhone 13 Pro Max,0,0,0,,,2024-11-23 04:27:34,True
5103609173774924	,P1vTffQ1S,"金在中 (김재중)《Glorious Day》
Glorious Day
 @QQ音乐 ",,https://wx3.sinaimg.cn/large/008DdqyZgy1hvvaj2sqrpj30u00u0ahw.jpg,,,2024-11-22T20:31:50,QQ音乐,4,1,0,,QQ音乐,2024-11-22 20:31:50,True
5103287506569551	,P1nwqrz2v,"12月韩国行程：
1.女神维权（颧骨）
2.下颌下巴（下巴截骨后退➕缩短）
3.嘴巴注射
4.超声刀苹果肌300发
暂时就先这么多 
面诊：bone 雕刻 ",,,,,2024-11-21T23:13:39,iPhone 13 Pro Max,1,7,0,,,2024-11-21 23:13:39,True
