id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5105763584573606	,P2pW6jbNQ,"虽然大部分时间看再见爱人都在吐槽 
但是前两集有一个细节其实是让我又学到东西的 
就是离婚也是一种选择 
很多时候在婚姻里会忘记离婚也是选择 
有结婚的勇气，
也要有可以离开的勇气。
我在这之前从来不会去想我会离婚这件事 
当然也是因为我的婚姻关系确实特别好
毫不夸张的说好到超过世界99.99%的程度
但我依然要让自己有可以离婚的勇气。 
即使有一天这段关系有结束的一天我依然淡定离去的勇气 
关系再好也不让自己陷进去 
要时刻清醒的认清自己终究是自己",,,,,2024-11-28T19:12:41,iPhone 14 Pro,1,0,0,,,2024-11-28 19:12:41,True
5105437772354144	,P2hsB9Sq4,,,,,,2024-11-27T21:38:02,iPhone 14 Pro,1,0,0,,,2024-11-27 21:38:02,False,1312412824,林志玲,5105322845012702	,P2etel222,"2013 年，
在四川大凉山，我陪着一个女孩走了长达三个小时的上学山路，深刻地体会到偏远地区留守儿童的求学之路的遥远与艰辛，以及学校宿舍太过老旧不敷使用的状况，
于是我许下心愿，希望能为孩子建造得以安心上学的学生宿舍，开启了一段长达十年的志玲姐姐儿童之家筑巢行动。
虽然我们无法选择出生的地方，但我相信教育能让这些起跑点不同的孩子，可以透过学习，去思考自己想要的未来，拥有一张门票去改变自己未来命运的机会。
❤️十年筑巢，十年承诺～
十年坚持不懈，我们先后在内蒙、四川、云南、宁夏、贵州、湖北、湖南、河南等地的乡村学校建设了二十所志玲姐姐儿童之家，
为乡村孩子提供了温暖舒适的住宿条件，让孩子有充足的睡眠，保障每天的学习效果。
也将原本户外的厕所改建于室内，部分宿舍还增建了阳光浴室，让孩子有更干净的卫生清洁设备，
数万名学生因此免去上学路的奔波劳累，可以在安全的环境当中全心全力投入学习。
❤️爱不停歇，希望延续～
每年，志玲姐姐儿童之家都会迎来新的孩子，
不变的是～孩子们对梦想的憧憬与追求。回首十年，很欣慰能完成了自己的承诺与使命；
透过志玲姐姐儿童之家，支持乡村孩子们能够好好学习，勇敢追梦，健康成长，走出大山，找到自己人生的方向。
期待这群孩子们，未来能够实现梦想。
我们一起让善意回圈，希望延续。
谢谢你们的笑容与拥抱❤️#志玲姐姐十年之约##志玲姐姐儿童之家##十年筑巢爱不停歇##十年筑巢爱的承诺#",,"https://wx1.sinaimg.cn/large/001qOKwMgy1hw0rbwk5vxj617j0t1jxh02.jpg,https://wx1.sinaimg.cn/large/001qOKwMgy1hw0rbwzvodj61be0qodnh02.jpg,https://wx3.sinaimg.cn/large/001qOKwMgy1hw0rbz14r7j64mo334b2a02.jpg,https://wx2.sinaimg.cn/large/001qOKwMgy1hw0rc2gfo1j64mo334kjm02.jpg,https://wx3.sinaimg.cn/large/001qOKwMgy1hw0rc4s5yqj64u02px7wi02.jpg,https://wx1.sinaimg.cn/large/001qOKwMgy1hw0rc7juhnj64mo334u0y02.jpg,https://wx1.sinaimg.cn/large/001qOKwMgy1hw0rc860s6j617j0t1afr02.jpg,https://wx1.sinaimg.cn/large/001qOKwMgy1hw0rc8jhlnj61be0qo7bg02.jpg,https://wx4.sinaimg.cn/large/001qOKwMgy1hw0rc8wl5kj617o0syqc502.jpg,https://wx1.sinaimg.cn/large/001qOKwMgy1hw0rc99y5lj61be0qoag502.jpg,https://wx2.sinaimg.cn/large/001qOKwMgy1hw0rc9n7ajj60tt0t1tcz02.jpg,https://wx1.sinaimg.cn/large/001qOKwMgy1hw0rca0mztj61be0qo48602.jpg,https://wx2.sinaimg.cn/large/001qOKwMgy1hw0rcaoi8vj61be0qo0zm02.jpg,https://wx2.sinaimg.cn/large/001qOKwMgy1hw0rcb900lj61be0qowiz02.jpg",,,2024-11-27T14:01:21,,5775,567,304,"志玲姐姐十年之约,志玲姐姐儿童之家,十年筑巢爱不停歇,十年筑巢爱的承诺",,2024-11-27 14:01:21
5104735610999730	,P1Zc54c4G,"听说明天要降温啦 
都多穿点！
穿胖嘟噜暖和和的 ",,"https://wx4.sinaimg.cn/large/613c2302gy1hvyvv0guncj20u0140n5t.jpg,https://wx2.sinaimg.cn/large/613c2302gy1hvyvv0qvyxj20kg0ikt9l.jpg,https://wx1.sinaimg.cn/large/613c2302gy1hvyvv162c5j20u0140th6.jpg",,,2024-11-25T23:07:54,iPhone 14 Pro,1,2,0,,,2024-11-25 23:07:54,True
5104618701063810	,P1W9w4sKe,"有效沟通真的是挺难的一个事
是一个人想沟通还是两个人 
准确的沟通时机 
委婉和细节并存的沟通话术 
让人能接受的沟通方法 
愿意互相倾听而不是只发泄自己的双线甚至多线视角
这需要两个人都是聪明人才能做到啊 ",,,,,2024-11-25T15:23:20,iPhone 14 Pro,0,0,0,,,2024-11-25 15:23:20,True
5104615152160445	,P1W3N941T,"我和人说过我觉得我已经财富自由了 
因为我 没有房贷车贷 
也没孩子
不努力也不会饿死 
我觉得就是财富自由
当时和人说过但好像被嘲讽了
但到现在我也这么觉得 
知足的很
 ",,,,,2024-11-25T15:09:14,iPhone 14 Pro,3,3,0,,,2024-11-25 15:09:14,True
5104613860311085	,P1W1I1iVv,一些很真实的妆后怼脸 ,,"https://wx3.sinaimg.cn/large/613c2302gy1hvyhwrculqj20u01hcwmv.jpg,https://wx2.sinaimg.cn/large/613c2302gy1hvyhws2kgxj20u01hcwji.jpg,https://wx2.sinaimg.cn/large/613c2302gy1hvyhwskyrwj20u01hcn3s.jpg,https://wx3.sinaimg.cn/large/613c2302gy1hvyhwsxf69j20u01hcdnd.jpg",,,2024-11-25T15:04:05,iPhone 14 Pro,2,0,0,,,2024-11-25 15:04:05,True
5104269482790118	,P1N4gbHPU,"我今天的改造成果
 ",,https://wx3.sinaimg.cn/large/613c2302gy1hvxecysftfj20u0140wkd.jpg,,,2024-11-24T16:15:40,iPhone 14 Pro,3,1,0,,,2024-11-24 16:15:40,True
5104009233041502	,P1GivcLeu,很久没穿高跟鞋啦 ,,"https://wx4.sinaimg.cn/large/613c2302gy1hvwkgnzjsnj20u0140qbb.jpg,https://wx4.sinaimg.cn/large/613c2302gy1hvwkgozsguj20u0140tfp.jpg,https://wx4.sinaimg.cn/large/613c2302gy1hvwkgoghi0j20u0140n7d.jpg,https://wx1.sinaimg.cn/large/613c2302gy1hvwkgpfoa6j20u0140tf0.jpg",,,2024-11-23T23:01:32,iPhone 14 Pro,7,2,1,,,2024-11-23 23:01:32,True
5103874060584006	,P1CMu2rVs,永远爱日系妆 ,,"https://wx4.sinaimg.cn/large/613c2302gy1hvw4x3snyoj20u0140n6v.jpg,https://wx4.sinaimg.cn/large/613c2302gy1hvw4x4hrdvj20u01407cu.jpg,https://wx2.sinaimg.cn/large/613c2302gy1hvw4x4vngsj20u0140dpu.jpg,https://wx4.sinaimg.cn/large/613c2302gy1hvw4x594jbj20u0140k1c.jpg,https://wx3.sinaimg.cn/large/613c2302gy1hvw4x5nw5nj20u014010e.jpg,https://wx3.sinaimg.cn/large/613c2302gy1hvw4x620ykj20u0140tg3.jpg,https://wx4.sinaimg.cn/large/613c2302gy1hvw4x6ufmnj20u0140th0.jpg",https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F000pCvehgx08jOmrnFWD0f0f01005zx80k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F004rWfqGgx08jOmrr4yk0f0f01005IZM0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F001bAzCugx08jOmrtTTi0f0f01005z5N0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F004ilEHdgx08jOmrAz2E0f0f01005vHA0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F003dy8Zrgx08jOmrHseY0f0f01005BKC0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F003uKnq1gx08jOmrOIHB0f0f01005vrn0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F003wgulggx08jOmrWztu0f0f01005CMQ0k01.mov,,2024-11-23T14:04:24,iPhone 14 Pro,4,1,0,,,2024-11-23 14:04:24,True
5103307475652653	,P1o2DnIvP,"眼周热玛吉第四天 
眼睛！要紧！不能肿不能垂！！ ",,"https://wx3.sinaimg.cn/large/613c2302gy1hvuburr92uj20u0140do8.jpg,https://wx2.sinaimg.cn/large/613c2302gy1hvubus2pezj20u0140th5.jpg,https://wx2.sinaimg.cn/large/613c2302gy1hvubusdfjvj20u0140tgx.jpg,https://wx4.sinaimg.cn/large/613c2302gy1hvubuspr6rj20u0140do1.jpg,https://wx1.sinaimg.cn/large/613c2302gy1hvubutnx2mj20u0140486.jpg,https://wx1.sinaimg.cn/large/613c2302gy1hvubuu05xsj20u0140dpn.jpg,https://wx2.sinaimg.cn/large/613c2302gy1hvubuuewegj20u0140gtt.jpg,https://wx4.sinaimg.cn/large/613c2302gy1hvubuutesej20u0140dpy.jpg,https://wx1.sinaimg.cn/large/613c2302gy1hvubuxcz3gj20u0140jzo.jpg",https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F004Gnndzgx08jLRPjhin0f0f01005c000k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F000ec3Ftgx08jLRPplCf0f0f010050Tg0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F003M4i0Igx08jLRPwfAY0f0f010058sU0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F000Pr3h2gx08jLRPCVnq0f0f010052SS0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F003Ba6Dxgx08jLRPGiac0f0f01005fo40k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F003zFAXhgx08jLRPMW0T0f0f010058LW0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F003L05SCgx08jLRPPMUD0f0f01004Sub0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F000S1R6Ygx08jLRPWfPV0f0f01004L4M0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F0001HDVagx08jLRQ2twr0f0f01004P6A0k01.mov,,2024-11-22T00:33:00,iPhone 14 Pro,11,2,0,,,2024-11-22 00:33:00,True
