id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5105531674428009	,P2jU3izVv,谢谢🙏,,,,,2024-11-28T03:51:10,iPhone 16 Pro Max,4,0,1,,,2024-11-28 03:51:10,False,3564136620,绊顾,5105047018668675	,P27ilAn7l,秒赞秒评，未来5天你将不停地收到好消息  ,,https://wx4.sinaimg.cn/large/d47068acgy1hvzh6miherg20lc0g07wh.gif,,,2024-11-26T19:45:19,,1709,162,92,,,2024-11-26 19:45:19
