id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5105859476324358	,P2sqLqxfM,装傻，装柔弱，装可怜，让他感觉被需要 ,,,,,2024-11-29T01:33:43,iPhone 16 Pro Max,1,0,0,,,2024-11-29 01:33:43,True
5104783470363632	,P20rh1wB2,真的是逆如天，经济下行到啥程度了现在衣服口红都有人偷了吗哈哈哈哈哈哈 ,,https://wx3.sinaimg.cn/large/006xK3fygy1hvz1cnviqhj310o27ox6q.jpg,,,2024-11-26T02:18:04,iPhone 16 Pro Max,3,0,0,,,2024-11-26 02:18:04,True
5103947851760723	,P1EHv7o2L,科目一怎么这么多题，你知道对我们这种初中学历的人是有多么大的伤害吗？ ,,,,,2024-11-23T18:57:37,iPhone 16 Pro Max,0,0,0,,,2024-11-23 18:57:37,True
5103857564387675	,P1ClSipqX,不想失去生命中任何人，想抓住所有 ,,,,,2024-11-23T12:58:51,iPhone 16 Pro Max,0,0,0,,,2024-11-23 12:58:51,True
5103851511744888	,P1Cc77jVm,一直是一个人 ,,,,,2024-11-23T12:34:48,iPhone 16 Pro Max,1,0,0,,,2024-11-23 12:34:48,True
