id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5104595006917736	,P1Vxit1Co,人与人之间的成就，差别在于大脑的想法 ,,https://wx1.sinaimg.cn/large/9c62f737gy1hvyfr1oaxej20u0116tcy.jpg,,,2024-11-25T13:49:11,HUAWEI Pura 70,12,0,4,,,2024-11-25 13:49:11,True
5104370427892828	,P1PH4x7hG,人活着就是为了去体验，大胆的去体验这个世界吧,,,,,2024-11-24T22:56:47,HUAWEI Pura 70,17,0,4,,,2024-11-24 22:56:47,False,1869129414,VivienneBWA,5104362919822538	,P1PuXFdi2,好图，存了。 ,,https://wx1.sinaimg.cn/large/6f68a6c6gy1hvxp3fku6kj21e01e0neb.jpg,,,2024-11-24T22:26:57,iPhone 14 Pro,479,10,90,,,2024-11-24 22:26:57
5104366155469081	,P1PAbmWKZ,大剂量注射鼻祖🏥果然非同凡响，好会取名,,,,,2024-11-24T22:39:48,HUAWEI Pura 70,5,0,1,,,2024-11-24 22:39:48,False,,,5104248868570518	,P1Mx0zXAa,"抱歉，由于作者设置，你暂时没有这条微博的查看权限哦。查看帮助：
 
网页链接
 ",,,,,2024-11-24T14:53:45,,0,0,0,,,2024-11-24 14:53:45
5104195132982587	,P1L8lcvUf,"看到了第40多天脸上还红红的剥脱点阵案例，我一看就知道没做湿性愈合的，点开一看确实没有。
剥脱点阵都是要每天敷医用面膜（前两天配合冰敷)+修复产品+每天2-3次的美宝+红光修复的，小红薯基础ym知识堪忧，操作的🏥也不行，术后护理指导不到位。 ",,"https://wx1.sinaimg.cn/large/9c62f737gy1hvx5obj6stj20yw24ok50.jpg,https://wx2.sinaimg.cn/large/9c62f737gy1hvx5yh383lj20yw24o4am.jpg,https://wx4.sinaimg.cn/large/9c62f737gy1hvx5yho1l0j20u012kwl4.jpg",,,2024-11-24T11:20:14,HUAWEI Pura 70,28,8,6,,,2024-11-24 11:20:14,True
5104021031616966	,P1GBx6ME6,股票玩的就是人性，高了不追，亏了不跑，静待花开，落袋为安。 ,,https://wx2.sinaimg.cn/large/9c62f737gy1hvwlsgk1uij20yw1x0wlr.jpg,,,2024-11-23T23:48:24,HUAWEI Pura 70,9,2,1,,,2024-11-23 23:48:24,True
5103814371445728	,P1Bed646c,//@小鹿Violeta:该死//@素素不叫苏苏:烂虫,,,,,2024-11-23T10:07:13,HUAWEI Pura 70,18,0,12,,"小鹿Violeta,素素不叫苏苏",2024-11-23 10:07:13,False,5694463602,种牙匠黄建生,5102447464810708	,P11Fwkbu4,"""医美的那些烂事""
医美行业有个不公开的密秘，命如草芥: 一但出现致命大问题，一定要死透才叫120。这样省去抢救费，不会变成植物人，成本可控。
这叫穷凶极恶，但只是其中一种 ",,https://wx4.sinaimg.cn/large/006dno78gy1hvrkzjui1ej30z00t2q7h.jpg,,,2024-11-19T15:35:37,华为Mate60RS非凡大师,744,53,88,,,2024-11-19 15:35:37
5103287106011588	,P1nvMpdT6,不要去接不是情侣关系的异性的酒后电话，黑夜的笼罩+酒后的情绪，尽是胡言乱语和不负责任的话，接了倒不如不接，更重要的是不要相信任何男人在酒后给出的承诺。 ,,,,,2024-11-21T23:12:03,HUAWEI Pura 70,49,5,3,,,2024-11-21 23:12:03,True
5103280281092892	,P1nkM4Aji,某些知名植发连锁机构的操作 ,,https://wx2.sinaimg.cn/large/9c62f737gy1hvu8qt0emlj20u60rhdkr.jpg,,,2024-11-21T22:44:56,HUAWEI Pura 70,7,0,0,,,2024-11-21 22:44:56,True
