id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5105894881231327	,P2tlS5ak7,身体不是很舒服今天可能不播啦 待定！先拍个丑丑图随便卖一下不着急的话可以等我之后好好拍商品图然后直播的时候给你们看详情 可能周六？ ,,,,,2024-11-29T03:54:25,微博轻享版,126,33,0,,,2024-11-29 03:54:25,True
5105800927775963	,P2qUkwCSL,"喝多了错过今天发视频的良辰吉日 不发了
这个真的很准！！昨天发的直接涨了一千粉
 ",,,,,2024-11-28T21:41:05,微博轻享版,179,60,0,,,2024-11-28 21:41:05,True
5105632042553275	,P2mvWaIdR,破剪映卡得我想死 ,,,,,2024-11-28T10:30:00,微博轻享版,66,23,0,,,2024-11-28 10:30:00,True
5105519855141178	,P2jAZlzse,天呐看了一圈这男生穿搭博主水平放女装里连置换都不一定接得到…好无聊的衣服…. ,,,,,2024-11-28T03:04:12,微博轻享版,248,14,0,,,2024-11-28 03:04:12,True
5105518710358067	,P2jz91v9h,本来买来给zzt做穿搭视频 没想到这个世界胖男消费力还挺强 只能本人笑纳了 ,,https://wx2.sinaimg.cn/large/007TJr60gy1hw1du4j6cgj30u00xzq4r.jpg,,,2024-11-28T02:59:39,微博轻享版,504,85,3,,,2024-11-28 02:59:39,True
5105440639946119	,P2hxdFJrh,剪不完了剪不完了剪不完了剪不完了啊啊啊啊啊啊啊 ,,,,,2024-11-27T21:49:26,微博轻享版,99,52,0,,,2024-11-27 21:49:26,True
5105393596629120	,P2gjlrOxi,我们家猫每天就忙活这点事 ,,"https://wx1.sinaimg.cn/large/007TJr60gy1hw0zgub7nej30wr0u0abq.jpg,https://wx3.sinaimg.cn/large/007TJr60gy1hw0zgu8xopj30u00w2aee.jpg",,,2024-11-27T18:42:29,微博轻享版,300,57,4,,,2024-11-27 18:42:29,True
5105029205721850	,P26PCo0vU,来伦敦办一次法签航不浪荡花了四千 英法联军滚啊！！！！！！ ,,,,,2024-11-26T18:34:32,微博轻享版,263,44,1,,,2024-11-26 18:34:32,True
5104476929130898	,P1SsQCjmy,李子柒的酸辣粉 难吃 ,,,,,2024-11-25T05:59:59,微博轻享版,121,50,1,,,2024-11-25 05:59:59,True
5104367914713936	,P1PD1jMje,"想着十二月出去玩有苦力完全收不住手啊…在巴黎呆三天我搭出了八套衣服…感觉要50kg行李额…接衣服广告赚的钱又全部花在买衣服上了
 ",,,,,2024-11-24T22:46:48,微博轻享版,242,33,0,,,2024-11-24 22:46:48,True
5104353501513134	,P1PfM6lDo,"现在每次逛淘宝都安慰自己是为了拍开箱
逛的很商务啊
 ",,,,,2024-11-24T21:49:32,微博轻享版,183,53,0,,,2024-11-24 21:49:32,True
5103798010511482	,P1ANP293I,我蹲蹲冬天在北方穿的保暖内衣啥的！！还有好看的帽子围巾耳套！！挪威室外好像零下三十度！！现在买了转运来时间刚刚好！！ ,,,,,2024-11-23T09:02:11,微博轻享版,215,57,1,,,2024-11-23 09:02:11,True
5103374129431052	,P1pM8DzrK,"我的次抛快用完了 怎么不来找我打一波广告薇诺娜
到底为什么zzt的美妆广告比我多！！而且接的都是我想要用的！！！（而且好多他都不肯给我寄过来留着自己用了啊啊啊啊啊 ",,,,,2024-11-22T04:57:51,微博轻享版,385,45,0,,,2024-11-22 04:57:51,True
5103206032213788	,P1lp19hUg,"我觉得英国比非洲干。。。一回家又开始护手霜不离手了 尤其是英国下雪了刚刚淋了一路现在手又红又干又肿 妈妈我再也不嚷着要看雪了
 ",,,,,2024-11-21T17:49:54,微博轻享版,191,39,0,,,2024-11-21 17:49:54,True
5102944707412793	,P1eBwv6pb,在机场就开始变成工作模式要剪视频了。。不想回去。。我要转型做旅游博主。。 ,,,,,2024-11-21T00:31:29,微博轻享版,156,43,0,,,2024-11-21 00:31:29,True
5102697864497210	,P18boiRVE,有没有人吃过山姆的无骨鸡爪 我好馋好馋无骨鸡爪但只有这种能转运过来 我怕这种不好吃 这里中超那种冷冻的看着就超级腥！ ,,,,,2024-11-20T08:10:37,微博轻享版,157,88,0,,,2024-11-20 08:10:37,True
