id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5106119664206804	,P2zcqhEnG,"#自体脂肪丰臀#准备，老顾客已经进入深度睡眠，术中没有疼痛感，静等翘臀吧~ 
直腿整形李奇军的微博视频
 ",,,"https://f.video.weibocdn.com/o0/spdZUpp8lx08jYff993G01041200cEMo0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732888680&ssig=fZ5GOmm6hy&KID=unistore,video",,2024-11-29T18:47:38,微博视频号,0,0,0,自体脂肪丰臀,,2024-11-29 18:47:38,True
5106084951884716	,P2yir7UiE,"今天的【自体脂肪丰臀】面诊
老顾客去年11月来找我做的#直腿术# ,时隔一年又来丰臀了。
臀部扁平，臀两侧凹陷，没有臀峰不够圆润，腰臀没有流畅好看的衔接弧线。这些都需要在术中精细塑造，在原有基础上打造蜜桃一样圆润健康的A型臀。#自体脂肪丰臀##脂肪填充# ",,"https://wx3.sinaimg.cn/large/96af5cafgy1hw36ka4m22j21le2u0kjl.jpg,https://wx2.sinaimg.cn/large/96af5cafgy1hw36ka04zqj21le2u0qv5.jpg,https://wx2.sinaimg.cn/large/96af5cafgy1hw36k9uvzyj22c0340e81.jpg",,,2024-11-29T16:29:41,微博网页版,0,0,0,"直腿术,自体脂肪丰臀,脂肪填充",,2024-11-29 16:29:41,True
5106074485003109	,P2y1ykZxj,"【复合腿型矫正】即刻，腿型弯曲、膝下凹陷改善不少，创口隐形~#直腿术##北京吸脂# 
直腿整形李奇军的微博视频
 ",,,"https://f.video.weibocdn.com/o0/bfH2bboYlx08jY2UNtz2010412003wFe0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732888680&ssig=gdLZJSrHSE&KID=unistore,video",,2024-11-29T15:48:06,微博视频号,1,0,0,"直腿术,北京吸脂",,2024-11-29 15:48:06,True
5105744731179810	,P2prH4WVc,今日【马甲线精雕-腰腹环吸】记录#腰腹吸脂##瘦腰# ,,"https://wx2.sinaimg.cn/large/96af5cafgy1hw23rlpcryj20fc0ncta8.jpg,https://wx3.sinaimg.cn/large/96af5cafgy1hw23rmdyboj20kc0qp4cp.jpg,https://wx4.sinaimg.cn/large/96af5cafgy1hw23rlzgz4j20ns0sgq87.jpg",,,2024-11-28T17:57:47,微博网页版,1,0,0,"腰腹吸脂,瘦腰",,2024-11-28 17:57:47,True
5105687560978558	,P2nXu46zc,"【马甲线精雕】搭配钻石王老五“钻石精雕”，给这位腰腹脂肪多、皮肤松弛的宝妈，一点小小的震撼！紧致细腰逐步出现！#腰腹环吸##bodytite钻石精雕# 
直腿整形李奇军的微博视频
 ",,,"https://f.video.weibocdn.com/o0/25qHljHmlx08jWlkmafe01041200olkE0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732888680&ssig=WNJF2hZnHk&KID=unistore,video",,2024-11-28T14:10:35,微博视频号,0,0,0,"腰腹环吸,bodytite钻石精雕",,2024-11-28 14:10:35,True
5105369993183856	,P2fHhdmgw,"【腰腹精雕面诊】
来自郑州的顾客，从事轻医美行业，对身材要求比较高，生完宝宝后腰腹赘肉变多了，粗腰大肚子不好看。所以来找我面诊，沟通确定#瘦腰#方案。#腰腹吸脂# ",,"https://wx2.sinaimg.cn/large/96af5cafgy1hw0vrud993j20fi0nj474.jpg,https://wx2.sinaimg.cn/large/96af5cafgy1hw0vrud6gvj20fi0nadnx.jpg,https://wx1.sinaimg.cn/large/96af5cafgy1hw0vrudagdj20fp0n0gu2.jpg",,,2024-11-27T17:08:42,微博网页版,0,0,0,"瘦腰,腰腹吸脂",,2024-11-27 17:08:42,True
5105339508196119	,P2eU6yobt,"#上臂吸脂# 天鹅臂精雕即刻
姑娘的上臂下方脂肪松弛下垂，形成像蝴蝶翅膀一样是拜拜肉，穿短袖不美观，身材缺点暴露无遗。所以她想要纤细修长的天鹅臂，经过半年的观察，来找我改变了！！#上微博学变美# 
直腿整形李奇军的微博视频
 ",,,"https://f.video.weibocdn.com/o0/FwMiBP90lx08jUOlJ4V2010412002oNw0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732888680&ssig=VxkFrb0Bmv&KID=unistore,video",,2024-11-27T15:07:34,微博视频号,30,0,31,"上臂吸脂,上微博学变美",,2024-11-27 15:07:34,True
5105042287236857	,P27aIumDv,【直腿术修复】半年，大腿粗❌、小腿粗❌  细直长腿✔#直腿术##小腿吸脂#,,,,,2024-11-26T19:26:31,微博网页版,1,0,0,"直腿术,小腿吸脂",,2024-11-26 19:26:31,False,2528074927,直腿整形李奇军,5061207821648453	,OpGii6UPX,"梨型粗腿终于敢穿短裤了~北京铁粉老激动！
【#大小腿吸脂#+XO型腿矫正半年】分享，
之前姑娘胖的腿中是一点缝隙也没有，老羡慕网上那些长腿小姐姐！现在虽然还没进入到那么高标准的美腿行列，但跟之前的自己相比，那是好看了好几个度！
今天来复查顺便找我看看腰腹和上臂，好身材是一步一步来的啊~#李奇军院长直腿术#",,"https://wx4.sinaimg.cn/large/96af5cafgy1hs3t5vro30j24eo4eo4qs.jpg,https://wx2.sinaimg.cn/large/96af5cafgy1hs3t5tqtmjj20u00twq8d.jpg,https://wx2.sinaimg.cn/large/96af5cafgy1hs3t5wuuooj24eo4eo1l0.jpg,https://wx3.sinaimg.cn/large/96af5cafgy1hs3t5vf9tzj24eo4eox6r.jpg,https://wx1.sinaimg.cn/large/96af5cafgy1hs3t5ufq0yj20g00q7drt.jpg,https://wx2.sinaimg.cn/large/96af5cafgy1hs3t5urgn1j235s35su0x.jpg",,,2024-07-28T20:24:00,vivo S15,66,1,52,"大小腿吸脂,李奇军院长直腿术",,2024-07-28 20:24:00
5105031659131958	,P26TzCjDE,"【复合腿型矫正】术后135天反馈
项目：大腿环吸+假跨+膝内侧吸脂
姑娘现在大腿很紧致，没有松松垮垮的感觉，腿型明显匀称了很多。从镜子里能看到小了一大圈，大小腿协调，轮廓笔直修长很美观~#直腿术##大腿吸脂# ",,https://wx2.sinaimg.cn/large/96af5cafgy1hvztjxw4itj20u00urq8c.jpg,,,2024-11-26T18:44:17,微博网页版,0,0,0,"直腿术,大腿吸脂",,2024-11-26 18:44:17,True
5104985847105546	,P25HGtOtA,"【大腿环吸】术后第二天，粗腿变细很好看！
听一听真实感受吧！#大腿环吸##直腿术##细长直# 
直腿整形李奇军的微博视频
 ",,,"https://f.video.weibocdn.com/o0/CckWLJHFlx08jTfQ8rt601041200f8i60E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732888680&ssig=V3Nws9xM0l&KID=unistore,video",,2024-11-26T15:42:14,微博视频号,4,1,0,"大腿环吸,直腿术,细长直",,2024-11-26 15:42:14,True
5104667399030748	,P1Xq3BTje,"【腰腹环吸】即刻，H型直筒腰精雕成S型腰臀曲线美，相对明显的曲线感让这位深圳女士很满意！#腰腹环吸##钻石精雕# 
直腿整形李奇军的微博视频
 ",,,"https://f.video.weibocdn.com/o0/tt2LPqdUlx08jRQqWbag010412002wP50E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732888681&ssig=h3VQ8MsmQJ&KID=unistore,video",,2024-11-25T18:36:51,微博视频号,9,1,0,"腰腹环吸,钻石精雕",,2024-11-25 18:36:51,True
