id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5104582970313279	,P1VdT1juT,"//@什么时候让我当一回美国人://@红雷哥你房间有鸡吗:中式恐怖//@泙沦罗泊持:我真的哭了
刚开始看到这个视频就特别想哭，她哭得真的好让人难受，如果我抱着自己的小狗别人在笑我真的会抄起🔪把他们都剁烂！先扎眼睛让他们变成瞎子然后在脸上使劲捅
笑的人都不得好死
//@极品萌娃:小狗死了，她在哭，周围人却在笑她也会哭//@韩妮盈晶:我真的看哭了",,,,,2024-11-25T13:01:21,🎀iPhone客户端,2,0,0,,"什么时候让我当一回美国人,红雷哥你房间有鸡吗,泙沦罗泊持,极品萌娃,韩妮盈晶",2024-11-25 13:01:21,False,7961038990,loveCHlNAgirl,5102944191513877	,P1eAH6lPn,"晓晓真的太惨了 身边没人把她当正常人 家里人也只是把她当赚钱工具 看着这个视频好无助 抱着怀里死去的狗 身边的人还在冷漠旁观 
loveCHlNAgirl的微博视频
 ",,,"https://f.video.weibocdn.com/o0/qHtNxZJvlx08jKgHu35C01041200bjEs0E010.mp4?label=mp4_720p&template=720x1560.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732874732&ssig=bKbGmDBqcd&KID=unistore,video",,2024-11-21T00:29:26,iPhone客户端,60,1,37,,,2024-11-21 00:29:26
5104575472208555	,P1V1N9gxR,//@沃糙米骂://@死者在挂机://@顺直女://@天使的泪在我手心:转发微博,,,,,2024-11-25T12:31:34,🎀iPhone客户端,6,0,0,,"沃糙米骂,死者在挂机,顺直女,天使的泪在我手心",2024-11-25 12:31:34,False,6904217753,奇思乱想吧,5103296098338445	,P1nKhyZd3,那些骂我的人看见我长成这样嫌自己骂的不够狠。 ,,,,,2024-11-21T23:47:47,vivo X100s,192,17,72,,,2024-11-21 23:47:47
5104574826549853	,P1V0KrtUN,//@沃糙米骂://@顺直女://@倒贴婊:转发微博,,,,,2024-11-25T12:29:00,🎀iPhone客户端,4,0,0,,"沃糙米骂,顺直女,倒贴婊",2024-11-25 12:29:00,False,5732531644,路人天才美少女喵,5102618177176133	,P166Ru6Q5,都怪微博 我明明之前是个很温良的女骸 ,,,,,2024-11-20T02:53:58,,25,0,18,,,2024-11-20 02:53:58
5104573826730743	,P1UZ8seYn,"我觉得上大学就怀孕好尴尬就是很奇怪 还没有固定的经济来源怎么养孩子 上课的时候难道也带着孩子吗 总不能宿舍养孩子吧 我就百度了一下我想难道国家会帮忙养吗我尼玛一看我不行了 我感觉这个行为就很蠢啊而且还这么年轻可能是我思想还有点保守吧 
 ",,https://wx1.sinaimg.cn/large/008Bkngogy1hvyd9qqt8yj30wr1z01kx.jpg,,,2024-11-25T12:25:01,🎀iPhone客户端,8,3,0,,,2024-11-25 12:25:01,True
5104570602881522	,P1UTWc5Ca,我回来的路上风雨交加 我伞都要被吹翻了我受不了了这么冷的天到底为什么要上学 ,,,,,2024-11-25T12:12:12,🎀iPhone客户端,2,0,0,,,2024-11-25 12:12:12,True
5104423343227144	,P1R4qdxwI,"网页链接
我是真的不敢和这个厕的人讲一句话 我感觉我的微博能在这个厕被tg上百条 ",,,,,2024-11-25T02:27:03,🎀iPhone客户端,4,0,0,,,2024-11-25 02:27:03,True
5104420949852392	,P1R0yFl3y,我不行了//@大尾巴玉米狗_:@CoCoBall-_ 大脚盆我的母亲//@训兔手册-:为什么我的眼里常含着泪水 因为我对MAMA大赏爱的深沉,,,,,2024-11-25T02:17:32,🎀iPhone客户端,1,0,0,,"大尾巴玉米狗_,CoCoBall-_,训兔手册-",2024-11-25 02:17:32,False,7935523728,老爹站重生版,5104284267975470	,P1Ns6xsMC,📣MAMA舞台你到底带给他们了什么呢？ ,,"https://wx2.sinaimg.cn/large/008F2Eecgy1hvxg29n19ij30n01ds101.jpg,https://wx3.sinaimg.cn/large/008F2Eecgy1hvxg299hp7j30n01ds0z4.jpg,https://wx3.sinaimg.cn/large/008F2Eecgy1hvxg29z00ej30n01dsgrn.jpg,https://wx2.sinaimg.cn/large/008F2Eecgy1hvxg2acyh6j30n01dstfx.jpg",,,2024-11-24T17:14:25,小猪猪为你写的情诗,16336,1460,671,,,2024-11-24 17:14:25
5104420775265546	,P1R0hm5Oa,转发微博,,,,,2024-11-25T02:16:51,🎀iPhone客户端,0,0,0,,,2024-11-25 02:16:51,False,7935523728,老爹站重生版,5104284267975470	,P1Ns6xsMC,📣MAMA舞台你到底带给他们了什么呢？ ,,"https://wx2.sinaimg.cn/large/008F2Eecgy1hvxg29n19ij30n01ds101.jpg,https://wx3.sinaimg.cn/large/008F2Eecgy1hvxg299hp7j30n01ds0z4.jpg,https://wx3.sinaimg.cn/large/008F2Eecgy1hvxg29z00ej30n01dsgrn.jpg,https://wx2.sinaimg.cn/large/008F2Eecgy1hvxg2acyh6j30n01dstfx.jpg",,,2024-11-24T17:14:25,小猪猪为你写的情诗,16336,1460,671,,,2024-11-24 17:14:25
5104418106376985	,P1QVYqKWB,分享图片 ,,https://wx1.sinaimg.cn/large/008Bkngogy1hvxvfnejkjj30u016mq9q.jpg,,,2024-11-25T02:06:15,🎀iPhone客户端,1,0,0,,,2024-11-25 02:06:15,True
5104417659684178	,P1QVfEDiq,//@世脆一:转发微博,,,,,2024-11-25T02:04:28,🎀iPhone客户端,2,0,0,,世脆一,2024-11-25 02:04:28,False,6551068885,中囻文学bot,5104177170352796	,P1KFn1tMg,"我一直有一个假设，我所有的荒谬你终能谅解。
白先勇《纽约客 》 ",,,,,2024-11-24T10:08:51,,1078,2,179,,,2024-11-24 10:08:51
5104413282927640	,P1QOcchC0,我发现有手汗的人根本意识不到我之前遇到过两个有手汗的她们一碰我的手我就能感受到但是她们自己都感受不到 ,,,,,2024-11-25T01:47:05,🎀iPhone客户端,0,1,0,,,2024-11-25 01:47:05,True
5104412143911577	,P1QMmgpzX,你们有没有觉得有些人的手很湿 我有时候别人碰到别人手了我都受不了别人碰我手 因为我感觉手好湿 我会说你不要碰我的手 有些人知道我不是很能接受别人碰我的手会故意逗我一定要抓着我的手假装 卧槽我不知道这是洁癖还是什么 ,,,,,2024-11-25T01:42:33,🎀iPhone客户端,1,3,0,,,2024-11-25 01:42:33,True
5104411364296525	,P1QL6i1IN,这和我不能接受碰到别人的脚一样 其实手也不是很愿意我感觉有些人的手好湿反正我接受不了,,,,,2024-11-25T01:39:27,🎀iPhone客户端,0,0,0,,,2024-11-25 01:39:27,False,2337102433,百合吐槽菌,5104356136848286	,P1Pk1sJye,洁癖没办法接受给女友口怎么办 ,,https://wx1.sinaimg.cn/large/8b4d5a61gy1hvxlwgpja5j20qo0qvjty.jpg,,,2024-11-24T22:00:00,姐1的HarmonyOS设备,11609,743,97,,,2024-11-24 22:00:00
5104409824985784	,P1QICkV1S,转发微博,,,,,2024-11-25T01:33:20,🎀iPhone客户端,1,0,1,,,2024-11-25 01:33:20,False,7825997576,抱歉小三属性爆发,5104356793781675	,P1Pl5fRML,突然意识到自己从17岁开始几乎每天都在刷微博刷到现在真的好恐怖 😱 ,,,,,2024-11-24T22:02:36,,76,11,20,,,2024-11-24 22:02:36
5104408847189880	,P1QH2uapO,你们说他是不是长得很像车 银优,,,,,2024-11-25T01:29:27,🎀iPhone客户端,1,0,0,,,2024-11-25 01:29:27,False,7467821505,MooMinKyu_记录金旻奎,5104372054493588	,P1PJHiQZe,"金旻奎Minkyu
  241124【kimminkyu_0312】旻奎更新ins和ins story
文案“🎧🎧” ",,"https://wx1.sinaimg.cn/large/0089odvXgy1hvxq4pfdpgj30u011ijuq.jpg,https://wx3.sinaimg.cn/large/0089odvXgy1hvxq4ppxhij30u011igq3.jpg,https://wx2.sinaimg.cn/large/0089odvXgy1hvxq4q3aaxj30u011i420.jpg,https://wx2.sinaimg.cn/large/0089odvXgy1hvxq4qfhgaj30u011itd5.jpg,https://wx3.sinaimg.cn/large/0089odvXgy1hvxq52acs9j30u01hc400.jpg,https://wx1.sinaimg.cn/large/0089odvXgy1hvxq54cz00j30u01hcq49.jpg","https://f.video.weibocdn.com/u0/0fCIzaR9gx08jQyl9W1G010412001gsn0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732874742&ssig=OtiVGLolyZ&KID=unistore,video",,2024-11-24T23:03:15,金旻奎Minkyu超话,169,11,48,,,2024-11-24 23:03:15
5104408662376826	,P1QGK9YjU,卧槽不行了为什么看着这么搞笑,,,,,2024-11-25T01:28:42,🎀iPhone客户端,1,2,0,,,2024-11-25 01:28:42,False,2442118504,向茉茉,5102790571458871	,P1aAV67wb,车银优近期活动生图，颜值抗打吗❓ ,,"https://wx2.sinaimg.cn/large/918fc568gy1hvso34s0b9j20pu0yf76c.jpg,https://wx3.sinaimg.cn/large/918fc568gy1hvso3f3nv2j218w1nvq6y.jpg,https://wx2.sinaimg.cn/large/918fc568gy1hvso3kz9lqj21dl1u4wip.jpg,https://wx2.sinaimg.cn/large/918fc568gy1hvso45ywnvj22go3a8wok.jpg,https://wx2.sinaimg.cn/large/918fc568gy1hvso46b36uj20lv0t6gn3.jpg,https://wx4.sinaimg.cn/large/918fc568gy1hvso46lmo3j20p10xdgnh.jpg",,,2024-11-20T14:19:00,,223,168,4,,,2024-11-20 14:19:00
5104407148758197	,P1QEiAKpf,评论区这群贱畜再在这里演什么女的普普通通get不到男的大帅哥这码戏看看,,,,,2024-11-25T01:22:42,🎀iPhone客户端,1,0,0,,,2024-11-25 01:22:42,False,5273937341,泡菜那些事,5103179173463081	,P1kHHewU9,"🔥韩网热帖评论翻译🔥
张元英车银优
韩网原帖帖主称：张元英 车银优 这两位要是能搭档主持年末舞台就好了 或者为大家献上一个合作舞台
cr.pann.nate ",,"https://wx1.sinaimg.cn/large/005KUU1vly1hvtx4coztcj30xc13lwmu.jpg,https://wx1.sinaimg.cn/large/005KUU1vly1hvtx4gqnl5j30dc0900tf.jpg,https://wx1.sinaimg.cn/large/005KUU1vly1hvtx4gw6lrj30tz0u042s.jpg,https://wx1.sinaimg.cn/large/005KUU1vly1hvtx4h0z52j30tz15on48.jpg,https://wx1.sinaimg.cn/large/005KUU1vly1hvtx4kv1esj323u1kw1kx.jpg,https://wx2.sinaimg.cn/large/005KUU1vly1hvtx4mxgngj311y1gs7fy.jpg,https://wx3.sinaimg.cn/large/005KUU1vly1hvtx4tq60gj30dc0na0ub.jpg,https://wx4.sinaimg.cn/large/005KUU1vly1hvtx4uw19gj30rs1crdrc.jpg,https://wx2.sinaimg.cn/large/005KUU1vly1hvtx4uvjkfj30rs1crdpn.jpg",,,2024-11-21T16:03:10,微博网页版,1781,90,50,,,2024-11-21 16:03:10
