id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5103105819804084	,P1iNnF8uo,"@樊振东 巴黎挺好，未来一定更好
 ",,"https://wx4.sinaimg.cn/large/008vzC7Ely1hvswf93t3fj30wr0u47aj.jpg,https://wx1.sinaimg.cn/large/008vzC7Ely1hvswi6olzzj30oh0g3q4q.jpg",,,2024-11-21T11:11:41,樊振东超话,1271,24,16,,樊振东,2024-11-21 11:11:41,True
5106111777080525	,P2yZHtHY1,"别上当受骗 体博会是免费预约的
 ",,https://wx2.sinaimg.cn/large/008vzC7Ely1hw39xy1ji3j30xi1jygso.jpg,,,2024-11-29T18:16:17,心动瞬间,218,32,4,,,2024-11-29 18:16:17,True
5106111063262065	,P2yYydGBX,合影者是何方神圣,,,,,2024-11-29T18:13:26,心动瞬间,28,1,3,,,2024-11-29 18:13:26,False,6635129927,·农场养猪大户·,5106110857479613	,P2yYdvnMV,"2024.11.29 返校
记得领三好学生奖状
  ©️bczz#樊振东回上海交大啦#｜@樊振东 ",,"https://wx4.sinaimg.cn/large/007f2koDly1hw39tk502xj30u0140n0a.jpg,https://wx1.sinaimg.cn/large/007f2koDly1hw39tkh1xfj30u0140q4l.jpg",https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F002uI8c9gx08jYcQ4srJ0f0f0100e5zx0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F0002WQhFgx08jYcQdoR90f0f0100aqAT0k01.mov,,2024-11-29T18:12:38,樊振东超话,273,24,47,樊振东回上海交大啦,樊振东,2024-11-29 18:12:38
5106110430970569	,P2yXx44ul,"#樊振东回上海交大啦# 上海交通大学教授之前透露：“我印象最深的是，樊振东同学每次课后都会主动找我交流课程议题，从交流中可以感受到他对中国改革开放波澜壮阔的历程和中国发展的战略策略了然于胸，表现出丰富的理论知识储备和较强的历史思维。”
樊振东
 ",,"https://wx1.sinaimg.cn/large/008vzC7Ely1hw39sjr256j30qa0logsf.jpg,https://wx3.sinaimg.cn/large/008vzC7Ely1hw39sjzv4nj30u00mi430.jpg",,,2024-11-29T18:10:56,樊振东超话,488,19,26,樊振东回上海交大啦,,2024-11-29 18:10:56,True
5106102923167115	,P2yLqdhUv,#樊振东回上海交大啦# @上海交通大学 盼人脉 赠物料😎😭 ,,https://wx3.sinaimg.cn/large/008vzC7Egy1hw38xjvj1lg30b0086e83.gif,,,2024-11-29T17:41:06,心动瞬间,318,2,1,樊振东回上海交大啦,上海交通大学,2024-11-29 17:41:06,True
5106102024540342	,P2yJYj39k,帅的😎//@Moldybutter:卧槽啊我哥哥是真帅啊我太爱了啊,,,,,2024-11-29T17:37:32,心动瞬间,62,5,96,,Moldybutter,2024-11-29 17:37:32,False,7960669552,一只蓝色卡比兽,5106099319475666	,P2yFBDL3k,"#樊振东# #樊振东回上海交大啦# 
此男好b我好爱 
一只蓝色卡比兽的微博视频
 ",,,"https://f.video.weibocdn.com/o0/qniYA091lx08jY9ENm4o010412005Xs90E010.mp4?label=mp4_720p&template=720x1204.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1732881307&ssig=S2CmNTbBIz&KID=unistore,video",,2024-11-29T17:26:47,K80 大满贯iPhone客户端,872,92,396,"樊振东,樊振东回上海交大啦",,2024-11-29 17:26:47
5106091064560477	,P2ysij8o5,"#樊振东对郑思维说风正一帆悬# ⛵#郑思维回复樊振东祝你我都一樊风顺# 在这个时代，每一份力量都不可或缺，祝@樊振东 ，祝郑思维，祝你我，无论何时何地，都能勇敢去闯，自由生长。人生是旷野啊！
樊振东
 ",,"https://wx2.sinaimg.cn/large/008vzC7Ely1hw37k856qgj36o04g0u14.jpg,https://wx4.sinaimg.cn/large/008vzC7Ely1hw37jv2idgj32ac1g04qp.jpg,https://wx1.sinaimg.cn/large/008vzC7Ely1hw37jtvv84j33uw2kgkjq.jpg,https://wx3.sinaimg.cn/large/008vzC7Ely1hw37ka55pzj36o04g0u12.jpg,https://wx4.sinaimg.cn/large/008vzC7Ely1hw37kjnz9aj36o04g07wn.jpg,https://wx4.sinaimg.cn/large/008vzC7Ely1hw37khunw2j36o04g0hdz.jpg",,,2024-11-29T16:53:59,樊振东超话,639,16,17,"樊振东对郑思维说风正一帆悬,郑思维回复樊振东祝你我都一樊风顺",樊振东,2024-11-29 16:53:59,True
5106079155622011	,P2y95nAxB,回学校了,,,,,2024-11-29T16:06:40,心动瞬间,86,2,15,,,2024-11-29 16:06:40,False,5332065382,关星星睡觉0804,5106078454910499	,P2y7XkBrB,"樊振东#樊振东# #樊振东回上海交大啦# 
小樊同学回学校啦
记得去拿三好学生的奖状哦
侵删 ",,"https://wx2.sinaimg.cn/large/005OQNMyly1hw363wmf56j30k00zk75q.jpg,https://wx3.sinaimg.cn/large/005OQNMyly1hw363r5ib5j30zj1be47g.jpg","https://f.video.weibocdn.com/o0/s6w1ZkWLlx08jY3YNHK8010412004hSU0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=4ub7gI97adQ&Expires=1732881325&ssig=%2BUSxsv5o7L&KID=unistore,video",,2024-11-29T16:03:53,樊振东超话,3843,410,892,"樊振东,樊振东回上海交大啦",,2024-11-29 16:03:53
5106077075244702	,P2y5Jm0nY,@喜茶 来看,,,,,2024-11-29T15:58:24,心动瞬间,81,6,14,,喜茶,2024-11-29 15:58:24,False,1671942443,小花姐姐----,5106073849561651	,P2y0wE7qb,"樊振东
  表达一下对东哥的爱❤️ ",,"https://wx2.sinaimg.cn/large/63a7d12bgy1hw35k6cuwqj22c03401kz.jpg,https://wx1.sinaimg.cn/large/63a7d12bgy1hw35k827npj22c0340u0y.jpg,https://wx2.sinaimg.cn/large/63a7d12bgy1hw35kbcmn3j23b04eokjn.jpg,https://wx4.sinaimg.cn/large/63a7d12bgy1hw35k47jfnj23b04eokjn.jpg",https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F00460md3gx08jY2JDrmE0f0f0100jFds0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F003gaDyHgx08jY2JKgLS0f0f0100g4KP0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F002vXtJugx08jY2JVO6k0f0f0100dh7Z0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F004re6X6gx08jY2K3R6f0f0f0100kUEF0k01.mov,,2024-11-29T15:45:34,樊振东超话,1024,172,56,,,2024-11-29 15:45:34
5106074401113090	,P2y1q4Fz4,"都是文化人儿
//@郑思维---:感谢兄弟 祝你我都一(樊)风顺
//@樊振东:风正一帆悬
 祝福兄弟！",,,,,2024-11-29T15:47:45,心动瞬间,62,3,6,,"郑思维---,樊振东",2024-11-29 15:47:45,False,2022783567,郑思维---,5106003276207025	,P2waHq2Jj,"我知道这又是一条会上热搜的官宣，因为我决定正式的退出国际赛场了！我想了解我的球迷们应该会觉得这个消息既突然又似乎在情理之中。但大部分的球迷肯定会觉得是个重磅消息，毕竟从我的年龄来看目前才27岁，许多人期待我应该起码打到洛杉矶甚至更久。从竞技能力来看我们才刚拿完奥运会冠军且还排名世界前列，为什么突然就不打了。那么我的答案是，这本就是我的人生规划。无论今年的巴黎奥运会上我有没有圆梦，我都会做出同样的决定。原因有很多方面，我会给大家一一道来。所以这一次的奥运会，我尽可能在每一个环节都做到完美，每个细节做到精益求精，我只是不希望在最后一次追逐梦想的机会上留下遗憾，至于结果，我在出发前就已经释怀了，但我很幸运，在这条道路上完成了自己的梦想。
 
从2013年11月进入国家队，2015年以亚青世青六冠的佳绩步入成年赛场，开始转型专攻混双，“围城”组合随之诞生。展现了极具冲击力表现的两年多后，在2017年夺得了世锦赛第二和全运会冠军。随后队伍安排调整，以当时包揽世界排名第一和第二的我和雅琼，组成搭档，“雅思组合”横空出世。后面的故事你们应该也很清楚了，至今！！！
 
这一路上，我们不断的突破着自己，打破着记录；经历过低谷，遭受过质疑，但我们从没有停下！！！最终，我们实现了大满贯！！！当然在国家队的这11年里，我得到了太多的贵人，恩师，保障人员和小伙伴的帮助，我们也彼此成长刻骨铭心，这些片段我永远都不会忘记，这些恩情我永远都会放在心里！这些恩情我永远都会放在心里！这些恩情我永远都会放在心里！重要的事情说三遍！！！
 
那么今天我主要是想和关注我，支持我的球迷多多表达我的感激。我可能可以感同身受到你们现在的心情，追了我那么多年的比赛，突然在那片熟悉的赛场上看不到我了，肯定会不太适应，我自己也会。现在在写小作文的时候心情也非常复杂，那种不舍得职业竞技赛场的心情也愈发强烈。这一路上最让我自豪和有成就感的事情，除了为国争光，完成自己的理想，做了家人的榜样以外，就是每次在读到你们的私信时候。你们会因为我在赛场上的一些表现，展现出来的精神，散发出来的“郑”能量，哪怕就只有一点，哪怕只有一丝的“郑”能量传到了你们那，但真的改变了你们生活的一些轨迹，这会让我感到特别地温暖。就像我在赛场上感受到你们的能量一样，我相信有些影响是相互的，有些能量场也是互相吸引的，有些缘分也都是注定了的。真心感谢你们的陪伴，我们不说再见，你们还会一直见到我，我会在你们的关注的羽毛球领域无处不在，我们会互相影响一辈子。只不过我要向大家抱歉的是，我要离开国际赛场了，我记得我好像我答应过你们明年还会打几站，哈哈哈哈，对不起，我确实要食言了。。。原因大概有几个方面吧。
 
我自己从来都是一个自我人生规划比较清晰的人，我也知道自己喜欢干什么，适合干什么，目标在哪里，想要过什么样的生活。对于职业道路，我并没有太多的执念，再多的成就对我并没有吸引力，在这条路上，我面对了所有的挑战，无论最后有没有拿到巅峰的成绩，以一个不后悔的姿态回看就够了，我记得我对很多人都说过这么一句话：我从来都不希望我的一生被人定义为“世界冠军或奥运冠军郑思维”，目前的成就只是我人生的前半段路程，而已！！！我虽然退出国际赛场但我不会离开羽毛球，我知道我自己的强项在哪里，所以你们要小心咯，未来想不看到我才难，哈哈哈哈。当然，我会不断的学习，匠人精神干了一辈子的垂直领域，我也会不断尝试丰富我的其他领域知识，充实我的生活层次。那么还有一点我决定离开国际赛场的非常重要的原因就是，我的人生追求是家庭事业两不误，大概也知道我成家比较早，现在也刚刚有了二宝，所以我想回归家庭了！！！大家都知道，我如果继续奋战在一线，一定和家人是聚少离多，我和嘟嘟在一起12年，真正的同居生活是在今年的奥运会之后。所以现在，我觉得是时候转移我的重心了，事业家庭生活得到平衡才是我的终极目标。
 
最后我也希望大家能够理解支持我的决定，雅思组合的最后一战国际赛事会是杭州总决赛，这是我专业道路“梦开始的城市”，所以也想在这里谢幕，我在杭州等你们！但我们不说再见，因为我的生活会永远“充满郑能量”，且永远“郑在进行时”。",,https://wx4.sinaimg.cn/large/78913a4fgy1hw22hi7ydfj223u35sqv6.jpg,,,2024-11-29T11:05:09,,279327,11318,10278,,,2024-11-29 11:05:09
