id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5106103501720275	,P2yMm7dwn,"腰腹吸脂✅
即刻拥有小蛮腰
吸脂#吸脂##吸脂塑形##西安腰腹吸脂##腰腹部吸脂##腰腹抽脂##腰腹吸脂##腰腹环吸##腰腹##瘦腰腹# 
西安
 
整形医生续锐的微博视频
 ",,,"https://f.video.weibocdn.com/o0/V5kr7Ov7lx08jYaMpW4M010412003mjb0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732888745&ssig=beNG1j2Ni4&KID=unistore,video",西安,2024-11-29T17:43:24,微博视频号,1,1,0,"吸脂,吸脂塑形,西安腰腹吸脂,腰腹部吸脂,腰腹抽脂,腰腹吸脂,腰腹环吸,腰腹,瘦腰腹",,2024-11-29 17:43:24,True
5106015492901357	,P2wupcaM5,"双下巴吸脂即刻
这精致的下颌线，不要太明显哦#西安吸脂##吸脂塑形##吸脂#吸脂#面部吸脂手术##面部吸脂##面吸##西安面部吸脂##下颌缘吸脂##如何改善双下巴##女生有双下巴是什么感受# 
西安
 ",,"https://wx2.sinaimg.cn/large/0073Whx1ly1hw2yujtdhlj33ji2nmqv5.jpg,https://wx1.sinaimg.cn/large/0073Whx1ly1hw2yuksbamj33ji2nmkjl.jpg",,西安,2024-11-29T11:53:41,iPhone XS Max,1,0,0,"西安吸脂,吸脂塑形,吸脂,面部吸脂手术,面部吸脂,面吸,西安面部吸脂,下颌缘吸脂,如何改善双下巴,女生有双下巴是什么感受",,2024-11-29 11:53:41,True
5105650672079987	,P2mZZ8J6b,"手术开台总是忙碌的，趁着间隙更新一下喽，今天这个姐姐主诉腰腹脂肪堆积，皮肤比较松弛，接受不了祛除松弛皮肤，选择了相对保守的治疗方式，腰腹吸脂➕钻石精雕，期待姐姐术后效果哦#西安吸脂##吸脂塑形##吸脂#吸脂#西安腰腹吸脂##腰腹部吸脂##腰腹环吸##腰腹抽脂##腰腹吸脂##腰腹##瘦腰腹# 
西安
 
整形医生续锐的微博视频",,,"https://f.video.weibocdn.com/o0/WX6s2fWVlx08jWb1gkrK010412006T4w0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BThihd3VLAY5R&Expires=1732888746&ssig=m1X9fLmHXW&KID=unistore,video",西安,2024-11-28T11:44:01,微博视频号,0,0,0,"西安吸脂,吸脂塑形,吸脂,西安腰腹吸脂,腰腹部吸脂,腰腹环吸,腰腹抽脂,腰腹吸脂,腰腹,瘦腰腹",,2024-11-28 11:44:01,True
5104229658132824	,P1M21y7IA,"大小腿吸脂术后即刻效果，包是个细长直哦#西安吸脂##吸脂##吸脂塑形#吸脂#直腿术##直腿##瘦大腿##大长腿##大腿环吸##大腿抽脂##大腿吸脂##吸脂直腿术# 
西安
 
整形医生续锐的微博视频
 ",,,"https://f.video.weibocdn.com/o0/6tSIOqtUlx08jPVud4li010412004ubX0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732888745&ssig=CObgeeWhCQ&KID=unistore,video",西安,2024-11-24T13:37:25,微博视频号,0,0,0,"西安吸脂,吸脂,吸脂塑形,直腿术,直腿,瘦大腿,大长腿,大腿环吸,大腿抽脂,大腿吸脂,吸脂直腿术",,2024-11-24 13:37:25,True
5103890040620282	,P1Dcg2Bmy,"上臂吸脂即刻，甩掉厚重感，拥有纤细美臂#西安吸脂##吸脂塑形##吸脂#吸脂#直角肩##直角肩##瘦手臂##手臂环吸##手臂吸脂##上臂环吸##上臂吸脂# 
西安
 ",,https://wx2.sinaimg.cn/large/0073Whx1ly1hvw6qzzq53j32nm3ji1ky.jpg,,西安,2024-11-23T15:07:54,iPhone XS Max,0,0,0,"西安吸脂,吸脂塑形,吸脂,直角肩,直角肩,瘦手臂,手臂环吸,手臂吸脂,上臂环吸,上臂吸脂",,2024-11-23 15:07:54,True
5103553063158020	,P1uqKdfxO,"历经三小时，甩掉腰腹部赘肉，拥有小蛮腰，希望小姐姐以后能更加自信#西安吸脂##吸脂塑形##吸脂#吸脂#腰腹##腰腹吸脂##腰腹环吸##腰腹部吸脂##腰腹抽脂##瘦腰腹##西安腰腹吸脂# 
西安
 
整形医生续锐的微博视频
 ",,,"https://f.video.weibocdn.com/o0/CPuAwr6clx08jMWFJaXu010412001JVl0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732888745&ssig=NcZa7qVslN&KID=unistore,video",西安,2024-11-22T16:48:51,微博视频号,0,0,0,"西安吸脂,吸脂塑形,吸脂,腰腹,腰腹吸脂,腰腹环吸,腰腹部吸脂,腰腹抽脂,瘦腰腹,西安腰腹吸脂",,2024-11-22 16:48:51,True
5103512666507007	,P1tnAriLJ,"上臂副乳吸脂即刻，小姐姐喜欢上臂略夸张一些，这个臂围差确实很大，希望小姐姐恢复的越来越好#西安吸脂##吸脂塑形##吸脂#吸脂#直角肩##瘦手臂##上臂环吸##上臂吸脂##手臂环吸##手臂吸脂# 
西安
 ",,https://wx3.sinaimg.cn/large/0073Whx1ly1hvuze8k097j31401o04po.jpg,,西安,2024-11-22T14:08:21,iPhone XS Max,0,0,0,"西安吸脂,吸脂塑形,吸脂,直角肩,瘦手臂,上臂环吸,上臂吸脂,手臂环吸,手臂吸脂",,2024-11-22 14:08:21,True
5103144566525956	,P1jNSrnHm,"美女姐姐半年前做了下面部的吸脂，下颌缘线条流畅了很多，下颌线也清晰了不少，这次主要想改善一下双下巴，感谢美女姐姐的信任，希望美女姐姐越来越精致#西安吸脂##吸脂塑形##吸脂#吸脂#面部吸脂手术##面部吸脂##面吸##西安面部吸脂##下颌缘吸脂# 
西安
 ",,"https://wx3.sinaimg.cn/large/0073Whx1ly1hvtt54ytzdj32nm3jix6p.jpg,https://wx1.sinaimg.cn/large/0073Whx1ly1hvtt55t5dsj32nm3jiqv5.jpg",,西安,2024-11-21T13:45:39,iPhone XS Max,0,0,0,"西安吸脂,吸脂塑形,吸脂,面部吸脂手术,面部吸脂,面吸,西安面部吸脂,下颌缘吸脂",,2024-11-21 13:45:39,True
5102798478246829	,P1aNFyBnn,"好多姐妹因为大腿前侧凸出明显而苦恼
由于脂肪堆积导致的姐妹做完大腿吸脂就能有效改善大腿前侧凸起问题哦#西安吸脂##吸脂##吸脂塑形#吸脂#直腿术##直腿##瘦大腿##大长腿##大腿环吸##大腿抽脂##大腿抽脂##大腿吸脂##吸脂直腿术# 
西安·逆时光医疗美容门诊部
 ",,https://wx3.sinaimg.cn/large/0073Whx1ly1hvspe0cmb9j31401hcnid.jpg,,西安·逆时光医疗美容门诊部,2024-11-20T14:50:25,iPhone XS Max,0,0,0,"西安吸脂,吸脂,吸脂塑形,直腿术,直腿,瘦大腿,大长腿,大腿环吸,大腿抽脂,大腿抽脂,大腿吸脂,吸脂直腿术",,2024-11-20 14:50:25,True
5102739038405933	,P19fNzgLz,"上臂吸脂，改善上臂外侧凸起，小姐姐拥有直角肩啦！#西安吸脂##吸脂##吸脂塑形#吸脂#直角肩##瘦手臂##上臂环吸##上臂吸脂# 
西安·逆时光医疗美容门诊部
 ",,https://wx3.sinaimg.cn/large/0073Whx1ly1hvsik7oggxj31401hce0i.jpg,,西安·逆时光医疗美容门诊部,2024-11-20T10:54:14,iPhone XS Max,0,0,0,"西安吸脂,吸脂,吸脂塑形,直角肩,瘦手臂,上臂环吸,上臂吸脂",,2024-11-20 10:54:14,True
