id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5103243042492724	,P1mmIaste,笑死我了，人家乐意给，网友不乐意了。 ,,"https://wx4.sinaimg.cn/large/0073ct2Ely1hvu4guk8rrj30u01sxwl2.jpg,https://wx1.sinaimg.cn/large/0073ct2Ely1hvu4gv4ch0j30u01sxjyq.jpg",,,2024-11-21T20:16:58,iPhone 14 Plus,4,1,0,,,2024-11-21 20:16:58,True
