id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5106057437255192	,P2xA3urpe,"88岁志愿军老战士迎接战友，为战友吹响号角：现在底气不足，没吹好感到遗憾。网友：这是我听过最响亮的号角！#志愿军烈士遗骸回国##志愿军烈士遗骸安葬# 
半程KeMeng的微博视频
 ",,,"https://f.video.weibocdn.com/o0/LSCqJsFKlx08jXYc5KCc010412008Xk60E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732870936&ssig=THVXcXADEM&KID=unistore,video",,2024-11-29T14:40:22,微博视频号,29,3,3,"志愿军烈士遗骸回国,志愿军烈士遗骸安葬",,2024-11-29 14:40:22,True
5106051643606725	,P2xqIf8gZ,优衣库创始人柳井正表态：不使用中国新疆的棉花，优衣库官方账号已开启评论精选。#优衣库创始人言论争议# ,,"https://wx1.sinaimg.cn/large/007aOChdly1hw330y1a0bj30j60igq4y.jpg,https://wx3.sinaimg.cn/large/007aOChdly1hw330ydqgkj30j60qkq6s.jpg,https://wx3.sinaimg.cn/large/007aOChdly1hw331h2x06j30q80yyq3m.jpg",,,2024-11-29T14:17:20,,15,5,2,优衣库创始人言论争议,,2024-11-29 14:17:20,True
5106047370922562	,P2xjP3S02,"今天，第十一批在韩志愿军烈士遗骸安葬仪式在沈阳抗美援朝烈士陵园举行。网友：无声的礼步看哭了！魂兮归来，英雄安息！#志愿军烈士遗骸安葬# 
半程KeMeng的微博视频
 ",,,"https://f.video.weibocdn.com/o0/KmwxzF9alx08jXVvNZtm01041200d4Pn0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732870936&ssig=DQLpv2SalP&KID=unistore,video",,2024-11-29T14:00:21,微博视频号,13,2,3,志愿军烈士遗骸安葬,,2024-11-29 14:00:21,True
5106044909128816	,P2xfQCiOY,"2024年11月29日，第十一批在韩志愿军烈士遗骸安葬仪式举行，鸣枪向志愿军英烈致敬！#志愿军烈士遗骸安葬# 
半程KeMeng的微博视频
 ",,,"https://f.video.weibocdn.com/o0/yNur0Z1Elx08jXUQptH2010412009Li40E010.mp4?label=mp4_720p&template=720x960.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732870936&ssig=G%2F0Rjm0Nak&KID=unistore,video",,2024-11-29T13:50:35,微博视频号,19,2,2,志愿军烈士遗骸安葬,,2024-11-29 13:50:35,True
5106019983689061	,P2wBEftGZ,"鹿晗凌晨五点直播怒怼黑粉，“我就喝多了 怎么着”、“你敢站在我面前说话吗”，因飙脏话被网友质疑精神状态！ 
半程KeMeng的微博视频
 ",,,"https://f.video.weibocdn.com/o0/v0xpTCkklx08jXO1ya80010412006l0f0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732870936&ssig=CVvbSvS0zy&KID=unistore,video",,2024-11-29T12:11:32,微博视频号,22,6,3,,,2024-11-29 12:11:32,True
5106015743513191	,P2wuOeJWn,优衣库创始人柳井正表态不使用新疆棉，但将继续增加中国门店数。他认为中国是品牌重要市场和主要生产中心，尽管面临挑战，但不会改变对华策略。此前柳井正曾避免直接回应新疆棉争议。对此，你怎么看？#优衣库创始人言论争议# #中国是优衣库最大生产基地# ,,"https://wx3.sinaimg.cn/large/007aOChdly1hw2yr1vnwcj30j60qk76d.jpg,https://wx4.sinaimg.cn/large/007aOChdly1hw2yr2708bj30j60igq4y.jpg,https://wx3.sinaimg.cn/large/007aOChdly1hw2yr2i2evj30p90yttoz.jpg",,,2024-11-29T11:54:41,,17,3,3,"优衣库创始人言论争议,中国是优衣库最大生产基地",,2024-11-29 11:54:41,True
5105818116297965	,P2rm3qqo5,"去时男儿身，归来英雄魂。2小时的回家路，却走了70余年。今天我们接您们回家！#志愿军烈士遗骸回国# 
半程KeMeng的微博视频
 ",,,"https://f.video.weibocdn.com/o0/Cqa5x2PYlx08jWUXetDG01041200jYw50E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732870936&ssig=QeaVFwkzQN&KID=unistore,video",,2024-11-28T22:49:23,微博视频号,163,13,15,志愿军烈士遗骸回国,,2024-11-28 22:49:23,True
5105816009184263	,P2riECxfh,"麦琳质疑李行亮为什么离婚只争女儿，李行亮崩溃大哭：闺女是我的影子。麦琳：我其实不太能理解你，给你讲个笑话吧#李行亮 麦琳##再见爱人# 
半程KeMeng的微博视频
 ",,,"https://f.video.weibocdn.com/o0/j0C7bqMMlx08jWUnE7ni01041200bk6n0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732870936&ssig=b15gRibXrT&KID=unistore,video",,2024-11-28T22:41:01,微博视频号,35,4,3,"李行亮 麦琳,再见爱人",,2024-11-28 22:41:01,True
5105813148406658	,P2re2zgXg,商务部新闻发言人何亚东在回应特朗普对华进口商品加征10%关税的建议时，强调中方反对单边加征关税，呼吁美方遵守世贸组织规则，与中方共同推动中美经贸关系稳定、可持续发展。 #特朗普关税# ,,"https://wx1.sinaimg.cn/large/007aOChdly1hw2bn8eawbj30q80wcq6t.jpg,https://wx2.sinaimg.cn/large/007aOChdly1hw2bn0jhcbj30u00miwgg.jpg",,,2024-11-28T22:29:39,,11,2,2,特朗普关税,,2024-11-28 22:29:39,True
5105810682156395	,P2ra492Yz,"去时百斤重，归时万丈高！欢迎回家！#志愿军烈士遗骸回国# 
半程KeMeng的微博视频
 ",,,"https://f.video.weibocdn.com/o0/8ItHoUmHlx08jWSVupQs01041200642I0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732870936&ssig=mwBASdDc0V&KID=unistore,video",,2024-11-28T22:19:51,微博视频号,80,5,6,志愿军烈士遗骸回国,,2024-11-28 22:19:51,True
