id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5106073025644803	,P2xZcnGtd,小姨已经过了穿卫衣的年纪.. ,,"https://wx3.sinaimg.cn/large/005Qh5Y6ly1hw35guh023j30u01hc74c.jpg,https://wx1.sinaimg.cn/large/005Qh5Y6ly1hw35ghlhslj31bh2cfu0x.jpg,https://wx2.sinaimg.cn/large/005Qh5Y6ly1hw35gfzxk0j319828fe81.jpg,https://wx4.sinaimg.cn/large/005Qh5Y6ly1hw35ggsl25j319t29gqv5.jpg","https://f.video.weibocdn.com/o0/puFF3Xhflx08jY2sK54Q010412008poy0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732880472&ssig=s1qHcZo4d2&KID=unistore,video",,2024-11-29T15:42:18,,953,57,23,,,2024-11-29 15:42:18,True
5105351861733232	,P2fe27gTm,今天比较漂亮～ ,,"https://wx1.sinaimg.cn/large/005Qh5Y6ly1hw0umdr8u7j30u01hcdfw.jpg,https://wx1.sinaimg.cn/large/005Qh5Y6ly1hw0um44i0vj30zo1hi4qp.jpg,https://wx2.sinaimg.cn/large/005Qh5Y6ly1hw0um50r0mj30zo1hi4qp.jpg","https://f.video.weibocdn.com/o0/0ts72XJflx08jURCXlgY01041200j1LS0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732880472&ssig=h419TDxnd4&KID=unistore,video",,2024-11-27T15:56:39,,1997,119,34,,,2024-11-27 15:56:39,True
5104024032119911	,P1GGn8Tu7,"头一直很痛没办法工作，也睡不着，来写写碎碎念…
网络是片面的，我们无法呈现出完整的自己，小宝们经常跟我分享日常和心情，我很开心能成为一名倾听者，去回复大家也让我感到幸福，大家会夸我好，其实每次看到这样的评论我都有愧于心，我也做过错事，也常常为自己犯的错误感到痛苦。大家喜欢我和女朋友的日常，可大家只看到了好的一面，却不知曾经我在感情中犯过一件很蠢很低级的错误，虽及时醒悟全盘托出，但却也伤害了我的爱人，她选择了原谅我，可我无法原谅自己，很长一段时间里每天沉浸在自责羞愧的情绪中，几乎崩溃的时候她却还要安慰开导我，要带我去做心理疏导，这让我更加认为自己是如此自私… 但也正因为这件事更让我明白珍惜的重要性，感情容不得沙子，珍惜才配拥有，努力成长为合格的爱人吧。",,https://wx3.sinaimg.cn/large/005Qh5Y6ly1hvwm0w1fjtj321x21xtxu.jpg,,,2024-11-24T00:00:20,,511,63,7,,,2024-11-24 00:00:20,True
5103999430957321	,P1G2H412F,摁下快门的瞬间 ,,"https://wx3.sinaimg.cn/large/005Qh5Y6ly1hvwjbjbzccj30u01hc74c.jpg,https://wx2.sinaimg.cn/large/005Qh5Y6ly1hvwjb4iabsj32ah31zx6p.jpg,https://wx4.sinaimg.cn/large/005Qh5Y6ly1hvwjb1rtquj326t2y1x6p.jpg,https://wx3.sinaimg.cn/large/005Qh5Y6ly1hvwjb3jjs9j323h2smqv5.jpg,https://wx1.sinaimg.cn/large/005Qh5Y6ly1hvwjb2paodj32202qnqv5.jpg","https://f.video.weibocdn.com/o0/vrC4Q63Slx08jOUCGHvO010412007mQX0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732880472&ssig=PDafxCmg90&KID=unistore,video",,2024-11-23T22:22:35,,6319,125,97,,,2024-11-23 22:22:35,True
5103131979679436	,P1jtzEC3W,我不足万分之我，万物所见亦不过亿分之我，此间剥骨炼心唯求得使命，悟真我。 ,,,,,2024-11-21T12:55:38,,361,11,11,,,2024-11-21 12:55:38,True
