id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5106095503445867	,P2yzsesqv,回复@荒郊的月亮要说话:也有//@荒郊的月亮要说话:啊啊啊啊啊啊啊想要黑色不加绒的,,,,,2024-11-29T17:11:37,,1,0,0,,"荒郊的月亮要说话,荒郊的月亮要说话",2024-11-29 17:11:37,False,1806480164,甜椒_Jo,5106093470777861	,P2ywb3gm9,"穿这件去遛狗被陌生狗友追着跑
我还以为怎么了，原来是想问我衣服的链接！
这你就问对人了，明天晚上 7:30 来我tb：nicchill啵啵屋
说实在的，我长这样正得发邪，很少被人主动接近的！
还是我的衣服魅力大，姐们不知道是鼓足了多大的勇气来问我！
加绒加厚，不加价！放心来买！！直播间还是···你们知道吧？",,https://wx4.sinaimg.cn/large/6bacb324gy1hw37t5l1y0j22zw4hvb2b.jpg,,,2024-11-29T17:03:33,,8,9,1,,,2024-11-29 17:03:33
5106093562794354	,P2ywkbIWe,回复@SNH48-许嘉:啵啵屋有一五八模特展示的//@SNH48-许嘉:一五八穿这个咋样呢 能撑起来吗//@甜椒_Jo:回复@好运桃桃喵:tb//@好运桃桃喵:哪里直播呀宝子？,,,,,2024-11-29T17:03:55,,0,0,0,,"SNH48-许嘉,SNH48-许嘉,甜椒_Jo,好运桃桃喵,好运桃桃喵",2024-11-29 17:03:55,False,1806480164,甜椒_Jo,5106085213772595	,P2yiRfPqj,"就明天晚上 7:30，又是我们见面的日子
毛流感十足的两件短款呢大衣，商场挂上去售价能不2500+吗
穿上这件呢大衣回老家过年，没有任何人再敢放肆催婚、都觉得你是个人物，谁敢挑衅你？
穿上这件呢大衣上班，上学，逛街，姐妹聚会，你都高贵满分
我给你们日常价449，直播价 399
有时间的都来看看，我们衣服的质感，再看看我们的搭配
没有人可以拒绝这一件能穿几十年的呢大衣",,"https://wx3.sinaimg.cn/large/6bacb324gy1hw36unsxnfj20u0191448.jpg,https://wx3.sinaimg.cn/large/6bacb324gy1hw36umk4hzj20u0191ai3.jpg,https://wx2.sinaimg.cn/large/6bacb324gy1hw36vvdsukj20u0191qad.jpg",,,2024-11-29T16:30:44,,27,26,6,,,2024-11-29 16:30:44
5106093470777861	,P2ywb3gm9,"穿这件去遛狗被陌生狗友追着跑
我还以为怎么了，原来是想问我衣服的链接！
这你就问对人了，明天晚上 7:30 来我tb：nicchill啵啵屋
说实在的，我长这样正得发邪，很少被人主动接近的！
还是我的衣服魅力大，姐们不知道是鼓足了多大的勇气来问我！
加绒加厚，不加价！放心来买！！直播间还是···你们知道吧？",,https://wx4.sinaimg.cn/large/6bacb324gy1hw37t5l1y0j22zw4hvb2b.jpg,,,2024-11-29T17:03:33,,8,9,1,,,2024-11-29 17:03:33,True
5106089820160479	,P2yqi0FKn,回复@好运桃桃喵:tb//@好运桃桃喵:哪里直播呀宝子？,,,,,2024-11-29T16:49:01,,2,5,1,,"好运桃桃喵,好运桃桃喵",2024-11-29 16:49:01,False,1806480164,甜椒_Jo,5106085213772595	,P2yiRfPqj,"就明天晚上 7:30，又是我们见面的日子
毛流感十足的两件短款呢大衣，商场挂上去售价能不2500+吗
穿上这件呢大衣回老家过年，没有任何人再敢放肆催婚、都觉得你是个人物，谁敢挑衅你？
穿上这件呢大衣上班，上学，逛街，姐妹聚会，你都高贵满分
我给你们日常价449，直播价 399
有时间的都来看看，我们衣服的质感，再看看我们的搭配
没有人可以拒绝这一件能穿几十年的呢大衣",,"https://wx3.sinaimg.cn/large/6bacb324gy1hw36unsxnfj20u0191448.jpg,https://wx3.sinaimg.cn/large/6bacb324gy1hw36umk4hzj20u0191ai3.jpg,https://wx2.sinaimg.cn/large/6bacb324gy1hw36vvdsukj20u0191qad.jpg",,,2024-11-29T16:30:44,,27,26,6,,,2024-11-29 16:30:44
5106088177567611	,P2ynDvKGf,我就等着有人问这个问题，我一定要给你们展示我们完美无瑕的内里，2399的内里也不过如此，我的399//@美野相景:姐直播能看内里吗,,,,,2024-11-29T16:42:31,,4,2,0,,美野相景,2024-11-29 16:42:31,False,1806480164,甜椒_Jo,5106085213772595	,P2yiRfPqj,"就明天晚上 7:30，又是我们见面的日子
毛流感十足的两件短款呢大衣，商场挂上去售价能不2500+吗
穿上这件呢大衣回老家过年，没有任何人再敢放肆催婚、都觉得你是个人物，谁敢挑衅你？
穿上这件呢大衣上班，上学，逛街，姐妹聚会，你都高贵满分
我给你们日常价449，直播价 399
有时间的都来看看，我们衣服的质感，再看看我们的搭配
没有人可以拒绝这一件能穿几十年的呢大衣",,"https://wx3.sinaimg.cn/large/6bacb324gy1hw36unsxnfj20u0191448.jpg,https://wx3.sinaimg.cn/large/6bacb324gy1hw36umk4hzj20u0191ai3.jpg,https://wx2.sinaimg.cn/large/6bacb324gy1hw36vvdsukj20u0191qad.jpg",,,2024-11-29T16:30:44,,27,26,6,,,2024-11-29 16:30:44
5106087988823425	,P2ynkB1nj,有//@懒囡有个赖爸:明天有包包吗！冬天急需一个大包,,,,,2024-11-29T16:41:46,,1,0,0,,懒囡有个赖爸,2024-11-29 16:41:46,False,1806480164,甜椒_Jo,5106085213772595	,P2yiRfPqj,"就明天晚上 7:30，又是我们见面的日子
毛流感十足的两件短款呢大衣，商场挂上去售价能不2500+吗
穿上这件呢大衣回老家过年，没有任何人再敢放肆催婚、都觉得你是个人物，谁敢挑衅你？
穿上这件呢大衣上班，上学，逛街，姐妹聚会，你都高贵满分
我给你们日常价449，直播价 399
有时间的都来看看，我们衣服的质感，再看看我们的搭配
没有人可以拒绝这一件能穿几十年的呢大衣",,"https://wx3.sinaimg.cn/large/6bacb324gy1hw36unsxnfj20u0191448.jpg,https://wx3.sinaimg.cn/large/6bacb324gy1hw36umk4hzj20u0191ai3.jpg,https://wx2.sinaimg.cn/large/6bacb324gy1hw36vvdsukj20u0191qad.jpg",,,2024-11-29T16:30:44,,27,26,6,,,2024-11-29 16:30:44
5106087957107548	,P2ynhtOZS,因为姐俩个有本、心里又记挂女学生、女群众，所以是399，挣得钱不喝西北风就行了，有疑买回去随便比较！//@就是爱喝百香果双响炮辣:我的老天爷为啥是399？！ 399我是真能买啊,,,,,2024-11-29T16:41:38,,4,0,0,,就是爱喝百香果双响炮辣,2024-11-29 16:41:38,False,1806480164,甜椒_Jo,5106085213772595	,P2yiRfPqj,"就明天晚上 7:30，又是我们见面的日子
毛流感十足的两件短款呢大衣，商场挂上去售价能不2500+吗
穿上这件呢大衣回老家过年，没有任何人再敢放肆催婚、都觉得你是个人物，谁敢挑衅你？
穿上这件呢大衣上班，上学，逛街，姐妹聚会，你都高贵满分
我给你们日常价449，直播价 399
有时间的都来看看，我们衣服的质感，再看看我们的搭配
没有人可以拒绝这一件能穿几十年的呢大衣",,"https://wx3.sinaimg.cn/large/6bacb324gy1hw36unsxnfj20u0191448.jpg,https://wx3.sinaimg.cn/large/6bacb324gy1hw36umk4hzj20u0191ai3.jpg,https://wx2.sinaimg.cn/large/6bacb324gy1hw36vvdsukj20u0191qad.jpg",,,2024-11-29T16:30:44,,27,26,6,,,2024-11-29 16:30:44
5106086245302764	,P2ykwmfus,"微博上男博主吹牛逼开口就是几千万投资
给我笑坏了
住啥地方开啥车？没见着 ",,,,,2024-11-29T16:34:50,,22,3,0,,,2024-11-29 16:34:50,True
5106085997843156	,P2yk7wUmw,绝对可以//@残夏带着脆皇坐上了逃跑车:小骨架穿也可以吗？,,,,,2024-11-29T16:33:51,,2,0,0,,残夏带着脆皇坐上了逃跑车,2024-11-29 16:33:51,False,1806480164,甜椒_Jo,5106085213772595	,P2yiRfPqj,"就明天晚上 7:30，又是我们见面的日子
毛流感十足的两件短款呢大衣，商场挂上去售价能不2500+吗
穿上这件呢大衣回老家过年，没有任何人再敢放肆催婚、都觉得你是个人物，谁敢挑衅你？
穿上这件呢大衣上班，上学，逛街，姐妹聚会，你都高贵满分
我给你们日常价449，直播价 399
有时间的都来看看，我们衣服的质感，再看看我们的搭配
没有人可以拒绝这一件能穿几十年的呢大衣",,"https://wx3.sinaimg.cn/large/6bacb324gy1hw36unsxnfj20u0191448.jpg,https://wx3.sinaimg.cn/large/6bacb324gy1hw36umk4hzj20u0191ai3.jpg,https://wx2.sinaimg.cn/large/6bacb324gy1hw36vvdsukj20u0191qad.jpg",,,2024-11-29T16:30:44,,27,26,6,,,2024-11-29 16:30:44
5106085411948149	,P2yjb8aNL,回复@要变成更好的人呐:🍑：nicchill 明天19:30啵啵有大额quan//@要变成更好的人呐:我新来的，在哪里买呀～,,,,,2024-11-29T16:31:31,,0,0,0,,"要变成更好的人呐,要变成更好的人呐",2024-11-29 16:31:31,False,1806480164,甜椒_Jo,5105080468767250	,P28aiAMLg,"为什么经常有顾客说：
曹雪妮，你的衣服扔在地上都能卖，不需要讲解！
我想这张高清的图就可以告诉你为什么
这一件衣服都是经过了袁璐的千锤百炼
得到她十分满意的版型，才会来到你们的眼前
磨毛吊带，乳胶胸垫，冬天不用穿内衣了
再也不用被束缚 天天都暖和 小肚子热热的 再也不臃肿 实在太完美 我太会为你们考虑了",,https://wx1.sinaimg.cn/large/6bacb324gy1hvzzhm845pj21kk23f1kx.jpg,,,2024-11-26T21:58:14,,279,73,7,,,2024-11-26 21:58:14
