id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5106094496022726	,P2yxPpgMK,"无论遇到什么，
我们只需要保持内在的和谐与平静。
一切都不是问题。#相由心生##面部是真相##修心养面进化星球# ",,,,,2024-11-29T17:07:36,iPhone 13,4,0,0,"相由心生,面部是真相,修心养面进化星球",,2024-11-29 17:07:36,True
5106024028050196	,P2wIaxMdS,"我们的身体不是我们，
我们的情绪不是我们，
我们的“心”，我们的灵魂才是我们。
你能听到你心的声音吗？
别相信我，我说的都是错的。除非你去践行！#愿一切和平##相由心生##面部是真相##修心养面进化星球# ",,,,,2024-11-29T12:27:36,iPhone 13,7,2,0,"愿一切和平,相由心生,面部是真相,修心养面进化星球",,2024-11-29 12:27:36,True
5106022446532629	,P2wFCrpqZ,"你的长相是你的功德
你的长相是你的福报
你的长相是你的因果
你后天的长相是你今生的功德
你后天的长相是你今生的福报
你后天的长相是你今生的因果
活好当下，当下即是。#相由心生##面部是真相##修心养面进化星球# ",,,,,2024-11-29T12:21:19,iPhone 13,37,7,4,"相由心生,面部是真相,修心养面进化星球",,2024-11-29 12:21:19,True
5105769112408442	,P2q51a6xQ,不要担心结果，过程本身就是结果。#相由心生##面部是真相##修心养面进化星球# ,,,,,2024-11-28T19:34:40,iPhone 13,54,0,8,"相由心生,面部是真相,修心养面进化星球",,2024-11-28 19:34:40,True
5105766224893846	,P2q0mkx70,"放下担心，
担心就不会发生✨ 
放下担心
就会超越担心。#吾心光明##相由心生##修心养面进化星球# ",,https://wx3.sinaimg.cn/large/8cd344edgy1hw269flr7sj22c0340u0y.jpg,https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F002eEcyOgx08jWGNq9kP0f0f0100eWN10k01.mov,,2024-11-28T19:23:11,iPhone 13,32,2,4,"相由心生,修心养面进化星球",,2024-11-28 19:23:11,True
5105764039133380	,P2pWPCk0A,"有时候我们会不断的推翻昨天的自己
这也意味着一种成长和进化。
我说的话不要轻易相信，除非你去行动。#相由心生##修心养面进化星球# ",,,,,2024-11-28T19:14:30,iPhone 13,8,1,2,"相由心生,修心养面进化星球",,2024-11-28 19:14:30,True
5105685522286398	,P2nUc9ANo,"感恩节，
花个时间对想要感恩的人表达下感恩。
即使是一条短信，也是一份爱。
越感恩越富有。
越感恩越幸福。
越感恩越养面。#修心养面进化星球# ",,,,,2024-11-28T14:02:30,iPhone 13,24,1,1,修心养面进化星球,,2024-11-28 14:02:30,True
5105680914580597	,P2nMLjdCB,"当感恩之心升起，
挣扎就已开始消散。
今天感恩节快乐
感恩万物🙏✨✨✨#感恩所有的遇见#修心养面进化星球# ",,"https://wx1.sinaimg.cn/large/8cd344edgy1hw1wgcjlwzj22c0340npg.jpg,https://wx1.sinaimg.cn/large/8cd344edgy1hw1wgio7iuj22c0340b2b.jpg,https://wx4.sinaimg.cn/large/8cd344edgy1hw1wg9k8dcj23402c0hdx.jpg",https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F001DhwoIgx08jWjuxxRB0f0f0100lXlW0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F000SGlEJgx08jWjvFRHy0f0f0100u9gG0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F003xi2NKgx08jWjw32In0f0f0100pwrD0k01.mov,,2024-11-28T13:44:11,iPhone 13,25,2,0,,,2024-11-28 13:44:11,True
5105437076361924	,P2hrtqH1G,"生活的舒适区就是成长的边界，
想要人生不一样，。就要勇于打破惯性，随心的去探索去体验。#相由心生##面部是真相##修心养面进化星球# ",,https://wx3.sinaimg.cn/large/8cd344edgy1hw14gd30lnj20us151k0w.jpg,,,2024-11-27T21:35:16,iPhone 13,24,0,3,"相由心生,面部是真相,修心养面进化星球",,2024-11-27 21:35:16,True
5105365070905550	,P2fzl3NzE,"你真诚，
你的世界就会吸引到真诚的人来跟你互动
你不真诚，
你的世界也会吸引到不真诚的人来跟你互动。
发心决定结果。#相由心生##修心养面进化星球# ",,,,,2024-11-27T16:49:08,iPhone 13,62,1,7,"相由心生,修心养面进化星球",,2024-11-27 16:49:08,True
5105355663082845	,P2fkacVZj,"过去是无底洞
原生家庭是无底洞
追究过去的人会错过此生
不如，放下过去
活好此时此刻✨ #修心养面进化星球##认识自己 找到自己 活出自己# ",,https://wx2.sinaimg.cn/large/8cd344edgy1hw0v3pdl1ij20sg0q210c.jpg,,,2024-11-27T16:11:45,iPhone 13,32,0,8,"修心养面进化星球,认识自己 找到自己 活出自己",,2024-11-27 16:11:45,True
5105292268537996	,P2dFUzP7C,常常不自觉皱眉的人可以多念：眉目舒展，宽心自在。#面部是真相##修心养面进化星球# ,,https://wx2.sinaimg.cn/large/8cd344edgy1hw0m9xqzhlj20wi142492.jpg,,,2024-11-27T11:59:51,iPhone 13,115,7,19,"面部是真相,修心养面进化星球",,2024-11-27 11:59:51,True
5105233348788460	,P2c8SAShm,"今明在广州
明日（周四）下午可约一对一见面咨询。
加：helloface1 ",,,,,2024-11-27T08:05:43,iPhone 13,1,0,0,,,2024-11-27 08:05:43,True
5105093735088662	,P28vHllNc,"孩子养面咨询反馈
方向：做智慧父母，行不言之教。#面部是真相##修心养面进化星球# ",,"https://wx4.sinaimg.cn/large/8cd344edgy1hw010tf0j3j20u018yq7v.jpg,https://wx2.sinaimg.cn/large/8cd344edgy1hw010t21gfj20u00wijuh.jpg",,,2024-11-26T22:50:57,iPhone 13,10,0,1,"面部是真相,修心养面进化星球",,2024-11-26 22:50:57,True
5104945124608241	,P24E0jkOt,"越是人生低谷时，越要少想多行
让腿勤快些，话少些
多干活，多总结
相信自己
在干活中、行动中状态会一点点回来。#你相信什么，什么就会成真#面部是真相 ",,,,,2024-11-26T13:00:26,iPhone 13,59,1,8,,,2024-11-26 13:00:26,True
5104885664317783	,P2366i7fF,"这几组男明星眼神大多不错啊。
图1～图4哪位的眼神最让你眼前一亮。#面部是真相##修心养面进化星球# ",,"https://wx1.sinaimg.cn/large/8cd344edgy1hvzd2n5tsgj20qo0yy77p.jpg,https://wx2.sinaimg.cn/large/8cd344edgy1hvzd32s9s8j20qo0yjn0e.jpg,https://wx3.sinaimg.cn/large/8cd344edgy1hvzd3358tkj20qo0ycgox.jpg,https://wx3.sinaimg.cn/large/8cd344edgy1hvzd33hzgwj20qo0xp0w2.jpg",,,2024-11-26T09:04:09,,61,47,1,"面部是真相,修心养面进化星球",,2024-11-26 09:04:09,True
5104729522700708	,P1Z2gbkzO,"每一天自我检视：
所有的出发
是否合于真心？
是否合于道？
但行好事，莫问前程。#认识自己找到自己绽放自己#好玩#感恩一切的发生谢谢 ",,https://wx2.sinaimg.cn/large/8cd344edgy1hvyv6uuezdj20sb0qtq8i.jpg,,,2024-11-25T22:43:41,iPhone 13,33,0,2,,,2024-11-25 22:43:41,True
5104729406046869	,P1Z24pn49,"十期今日圆满结营[庆祝][庆祝][庆祝]
每个人都可以活出更绽放的自己[玫瑰]#面部是真相##相由心生##认识自己 找到自己 活出自己# ",,https://wx3.sinaimg.cn/large/8cd344edgy1hvyv6iwjhtj20u01atwkr.jpg,,,2024-11-25T22:43:14,iPhone 13,2,0,0,"相由心生,认识自己 找到自己 活出自己",,2024-11-25 22:43:14,True
5104680718044298	,P1XLxxKGK,这就是显化//@七彩缤纷小蛋糕:前几天看微博这张照片感觉好漂亮能去就好了，结果公司组织的旅游来的就是陕西，去慈恩寺一眼看到了大雁塔，才发现是一样一样的，有梦想成真的感觉[好运连连][好运连连],,,,,2024-11-25T19:29:46,iPhone 13,34,1,2,,七彩缤纷小蛋糕,2024-11-25 19:29:46,False,2362655981,思姐观脸,5101095108480579	,P0suizAbx,"有所求的善良
不是真善良。
有所求的助人
不是真助人。#相由心生##面部是真相##修心养面进化星球# ",,https://wx4.sinaimg.cn/large/8cd344edly1hvn9scjluij20u0140wjd.jpg,,,2024-11-15T22:01:50,iPhone 13,31,2,9,"面部是真相,修心养面进化星球",,2024-11-15 22:01:50
