id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5106142994760560	,P2zO3jYre,汤唯老公的气质看起来像那种你期末考试后给他写个邮件求情就能默默让你不挂科的内向教授。 ,,,,,2024-11-29T20:20:20,iPhone 13,183,14,1,,,2024-11-29 20:20:20,True
5106113099862050	,P2z1PFnzk,打底衣可以看看,,,,,2024-11-29T18:21:33,iPhone 13,5,8,0,,,2024-11-29 18:21:33,False,6292040160,果冻出走,5102515601279207	,P13rq5mMn,"淘宝那些模特穿冬装为什么这么好看，因为很多都是里面很少的打底直接套的外套。
很多衣服一旦里面感觉有厚度了就显胖，臃肿，不好看。所以打底衣除了舒服，关键是要薄跟贴，套衣服才好看。
这个牌子S家的打底衣就符合，很贴，穿衣服好看。 
相比其他牌子厚度更薄，他家这个叫“面膜衣”，意思也是贴在身上的意思。确实也是贴在身上，你穿上不会有任何鼓包或者凸起，是有包裹感但是不紧绷的感觉。我试过在这件外面再套那种稍微紧身的毛衣，完全看不出来，你穿上这个也不会觉得毛衣很扎。
天气干燥的话这种衣物很容易有静电，这款有添加保湿因子，不会有静电的困扰。
设计是大圆领，不会露出来，弹力也大，可以随便撑。而且比较神奇的是这件虽然薄但是密度挺好，所以上身聚气，不会冷。
好配衣服，不冷，舒服，这几个条件能混一起就已经挺好了。我个人觉得这款适合南方过冬，适合配在“温度需要打底但是造型不太能接受打底”的穿搭情况下，冬天也想穿衣服有淘宝那种清爽效果的都可以试试。价格也不贵。",,"https://wx3.sinaimg.cn/large/006ROL4Igy1hvrswt5tytj30sg0p0q7k.jpg,https://wx1.sinaimg.cn/large/006ROL4Igy1hvrswypvroj31ib20fnpd.jpg,https://wx2.sinaimg.cn/large/006ROL4Igy1hvrswx7yjzj31o0280npd.jpg,https://wx2.sinaimg.cn/large/006ROL4Igy1hvrswuxr7ej31o0280kjl.jpg,https://wx3.sinaimg.cn/large/006ROL4Igy1hvrswz8qt1j30zj1ben4z.jpg,https://wx1.sinaimg.cn/large/006ROL4Igy1hvrsx18lb7j31o0280hdt.jpg",,,2024-11-19T20:06:22,iPhone 13,121,49,6,,,2024-11-19 20:06:22
5106102110783372	,P2yK73hN2,"肿泡眼也可以很可爱
//@大吉大利抽油烟机:宝宝
//@Tiger公子:太可爱了！//@黄濑濑濑濑:赏味期的奶比
//@欲摘飞星归故里:转发微博",,,,,2024-11-29T17:37:52,iPhone 13,224,1,206,,"大吉大利抽油烟机,Tiger公子,黄濑濑濑濑,欲摘飞星归故里",2024-11-29 17:37:52,False,6011622055,SeanJohn-,5105611997973723	,P2lZBxskr,"原来动画片都是真的：
 ",,"https://wx1.sinaimg.cn/large/006yQ9w3gy1hw1ojldt0ij316o1kwwv2.jpg,https://wx3.sinaimg.cn/large/006yQ9w3gy1hw1ojlu8rxj30yi0xsju3.jpg",,,2024-11-28T09:10:21,iPhone 13,3395,84,730,,,2024-11-28 09:10:21
5106054952912321	,P2xw3cdCV,第一眼看到图四我以为真在说追星，在思考我女儿以后会不会学我辱追……,,,,,2024-11-29T14:30:29,iPhone 13,259,33,3,,,2024-11-29 14:30:29,False,7335979459,黄腿肠,5106052630580906	,P2xsj2r7s,"#这都是我从妈妈身上学到的# 
还是那句话，铁梅能不能当我妈？
我对自己的妈妈印象不深刻（没有共同生活过这里不展开叙述）但铁梅这个角色真是我这么多年来看剧看电影最喜欢的妈妈了！
我喜欢她在柜子外面鼓励小孩勇敢的走或不走出来，我喜欢她会在乎小孩的感受让小孩得到爱的滋养，我喜欢她坚持调查记者的初心哪怕改行后也在坚持写自己想写的东西，我喜欢她正直勇敢有阅读量，我喜欢她对小叶的指引和帮助，我喜欢她是一个很酷很潇洒很会偷情的妈！（虽然铁梅不是偷情哈哈哈哈她已经离婚了！）
邵艺辉导演说：“任何一代人都是如此，先去模仿生活，再去生活。如果是创作者的话，你最好可以创造新的生活供别人模仿。”
那我想模仿铁梅的生活，铁梅的态度。我喜欢这样的女性角色，喜欢她建立的游戏规则。铁梅会成为很多人的精神妈妈，我们需要这样的“妈妈”。",,"https://wx2.sinaimg.cn/large/0080t1nlly1hw3c2pq9rfj30wr0otq7d.jpg,https://wx3.sinaimg.cn/large/0080t1nlly1hw3c2pdn8kj30wr0twafk.jpg,https://wx4.sinaimg.cn/large/0080t1nlly1hw3c2o843hj30wr1fsakl.jpg,https://wx2.sinaimg.cn/large/0080t1nlly1hw3c2n0uycj30wr0rmn2p.jpg,https://wx4.sinaimg.cn/large/0080t1nlly1hw3c2nlxxwj30wr179dnq.jpg,https://wx3.sinaimg.cn/large/0080t1nlly1hw3c2otryfj30wr16ntg4.jpg",,,2024-11-29T14:21:16,iPhone客户端,264,16,37,这都是我从妈妈身上学到的,,2024-11-29 14:21:16
5106031095186098	,P2wTzlL8K,看起来最浪的亚比跟rapper是最喜欢结婚的，不结婚的都是打扮板正自以为很帅的各年龄段雨盛大爷们。//@瞬間粘合劑:他看着像一辈子不会结婚的人,,,,,2024-11-29T12:55:41,iPhone 13,542,25,64,,瞬間粘合劑,2024-11-29 12:55:41,False,6727966240,一支小暗暗,5106020640625193	,P2wCI2CDL,"【新闻】乐队Hyukoh队长吴赫将于下个月结婚
据29日采访，吴赫决定下个月在首尔某处举行婚礼，目前正在筹备中。经纪公司相关人士说: “结婚是真的，计划只邀请家人和熟人一起进行。”#吴赫结婚# #吴赫宣布结婚# ",,https://wx3.sinaimg.cn/large/007ljRmwly1hw2zh0yralj30u016t18c.jpg,,,2024-11-29T12:14:09,,290,27,245,"吴赫结婚,吴赫宣布结婚",,2024-11-29 12:14:09
5105839952630204	,P2rVhb2eE,#这就是职场# ,,https://wx4.sinaimg.cn/large/006ROL4Igy1hw2eq4pcb5j30wi0qrwl0.jpg,,,2024-11-29T00:16:09,iPhone 13,951,27,29,这就是职场,,2024-11-29 00:16:09,True
5105789520577652	,P2qBW2qgY,改成Newest Jeans，气死原公司。,,,,,2024-11-28T20:55:44,iPhone 13,1731,96,47,,,2024-11-28 20:55:44,False,1939307525,草莓牛奶味的Haru,5105771029202830	,P2q86CC4K,"#Newjeans宣布解约#短时间可能无法使用NewJeans的名字，但是不会放弃努力拿回NewJeans的商标权。既定的行程会完成，可能的话想跟闵熙珍一起继续工作。因为是ADOR和HYBE违反了合约才导致了合约的解除，成员认为日后的活动不会因此受到阻碍。 
草莓牛奶味的Haru的微博视频
 ",,,"https://f.video.weibocdn.com/o0/ZY7ezasllx08jWIEhkkM010412009iJz0E010.mp4?label=mp4_720p&template=1276x720.25.0&ori=0&ps=1Cx9YB1mmR49jS&Expires=1732887862&ssig=cUjNs7W1lF&KID=unistore,video",,2024-11-28T19:42:16,微博视频号,29042,1097,2385,Newjeans宣布解约,,2024-11-28 19:42:16
5105752442407016	,P2pE8a6aQ,"在我眼里世上最有原则的人——我朋友：
看中了一个款式，就算再好看，只要没有了她喜欢的色/适合的码，她一定不会妥协买同款的其他颜色跟码数。 ",,,,,2024-11-28T18:28:25,iPhone 13,970,55,65,,,2024-11-28 18:28:25,True
5105727442257547	,P2oZO9ti3,"恭喜@hiu_uuo 1名用户等额平分【100元现金】。微博官方唯一抽奖工具@微博抽奖平台 对本次抽奖进行监督，结果公正有效。公示链接：
网页链接",,,,,2024-11-28T16:49:05,微博抽奖平台,0,2,0,,"hiu_uuo,微博抽奖平台",2024-11-28 16:49:05,False,6292040160,果冻出走,5093462592461367	,ODdo7akjt,"这个牌子我说两件事。
之前头皮发痒，疯狂掉头皮屑。就是这个牌子。域发的白柳皮跟款冬两个给我搞好的，当时买的还比现在网上贵很多。
如果现在还有人有很严重的头屑问题跟头皮问题，我还是推荐这个。款冬是止痒去屑的，白柳皮是控油的。
不过今天说的不是前面这俩，是他们家的这个防脱滋养跟防脱固发系列。一个洗发水一个精华液，对脱发跟那种那种小碎发跟毛囊的生发作用蛮好的。
如果用米诺怕狂脱期跟长痘的可以换这两个搭配试试。这个没有那么刺激，对毛囊刺激很少，有点养护毛囊+头皮抗老+生发激活促进循环的这种配套。头发边的那种碎毛，发缝还有那种平常掉的断发碎发，都有再生刺激作用。
域发防脱洗发水+防脱固发精华液可以做一个搭配使用，洗发水你就日常使用，长期的帮助减弱掉发问题，再搭配防脱精华液，它是自带按摩头的，用起来非常的方便，温和生发还没不怕狂脱。
两个产品搭配起来用一段时间，掉发减少很明显，鬓角和发际线也有小碎毛出来。
洗感这个牌子都是好的，香味也不错，这种风评都不用多说主要是效果，像这种有医学背景研究出来的牌子，医院医生又开，还有专门的防脱特证，风评搜搜用过都知道。#域发植优研防脱洗发水 #域发防脱洗发水+#防脱#脱发#防脱洗发水#生发精华 
抽奖详情",,"https://wx1.sinaimg.cn/large/006ROL4Igy1huyx6a38iij31b31qsauy.jpg,https://wx3.sinaimg.cn/large/006ROL4Igy1huyx68wpaoj31gi1y0nlh.jpg,https://wx4.sinaimg.cn/large/006ROL4Igy1huyx6au4j1j31bo1nqavm.jpg,https://wx2.sinaimg.cn/large/006ROL4Igy1huyx6bs1shj31lk24qh9v.jpg,https://wx3.sinaimg.cn/large/006ROL4Igy1huyx6db5oyj310h0qfwlb.jpg,https://wx4.sinaimg.cn/large/006ROL4Igy1huyx6dv0hpj31bm1bmarx.jpg",,,2024-10-25T20:32:57,iPhone 13,39,97,3,"防脱,防脱洗发水",,2024-10-25 20:32:57
5105720921690643	,P2oPi75Or,"恭喜@loseonion 1名用户等额平分【100元现金】。微博官方唯一抽奖工具@微博抽奖平台 对本次抽奖进行监督，结果公正有效。公示链接：
网页链接",,,,,2024-11-28T16:23:10,微博抽奖平台,0,0,0,,"loseonion,微博抽奖平台",2024-11-28 16:23:10,False,6292040160,果冻出走,5093099477141983	,OD3WrtXXh,"今年开始流行的“气血感”，比如图一这种状态，是只靠化妆跟Y美无法单纯达到的。这种必须要内补。
而补气血最重要的就是“补铁”。
日常饮食如果要真的足量补铁是很难的，更别说女生一个月还要来一次姨妈，稍微不注意饮食加上节食控制体重就很容易贫血；另外爱喝咖啡也容易铁流失。如果要吃够足量的铁可能要搞几斤红枣枸杞，两三斤牛肉猪肉或者是疯狂弄猪肝鸭血吃，杂七杂八搭配也不够。
很多人发现自己面色蜡黄，整天提不起劲没力气，容易头晕目眩的，还真可能不是其他原因，单纯打光电或者是抹美白产品没用的，还不如内调补铁。
于是后来我就开始每天认真补铁，从半年前开始，补上铁之后感觉真的太好了！感觉被修复了人体的精气神，气血一上来整个人都暖暖的，专注力变强，干事儿不累，说话底气足，手脚冰凉大大改善，姨妈也规律了很多！感觉整个人都有力量了。
我在吃的是SiderAL的两款补铁产品，意大利销量top。市面上都是2价铁，他这个是3价铁。它采用了Sucrosomial®铁技术，这种技术可以提高铁的吸收率，达到其他产品的12倍，见效快。
胶囊款普通人吃就够，经典，每粒含铁30mg，普通人吃足够了。这种胶囊个不大，一下子就吞下去了，没铁锈味，对肠胃温和不刺激，也不会有其他太多反应。平时放家里，放包包带去办公室都很方便。
还有一款更升级点，是叶酸补铁粉剂，里面除了30毫克铁还有Quatrefolic®活性叶酸（第四代活性叶酸）吸收率是其他主流叶酸的10倍；加上四种复合维生素—VC+D3+B6+B12，都是可以更好地促进铁的吸收，补铁快。是孕妈妈都可以吃的哦。
一些平常毛病比较多的，姨妈量少的，贫血严重加上维生素跟其他补充不足的吃这个更安心，备孕的姐妹也可以吃这个，里面有叶酸。不过叶酸也不单是为了怀孕啥的，平常本身也保护心脑，对女生有好处。这个入口即化是酸甜橙子味的，没什么难咽的感觉。我自己更喜欢吃粉剂多一些。
补铁需要保持3-6月周期，才能看到脸色的变化效果。平常家里人有贫血严重，面色蜡黄的也可以试着吃吃看，很有效果。特别是爱喝咖啡、奶茶的小姐姐们，更容易铁流失，要定期注意补铁哦。
有需要的朋友可以看看平论区哦~",,"https://wx2.sinaimg.cn/large/008zIg5Dly8huxh4qvvtpj30mv0sf772.jpg,https://wx3.sinaimg.cn/large/008zIg5Dly8huxgyi0z1zj32ak1pxhdu.jpg,https://wx1.sinaimg.cn/large/008zIg5Dly8huxgygpdi2j31c01s04q8.jpg,https://wx2.sinaimg.cn/large/008zIg5Dly8huxgyhzqmhj31id1zphdt.jpg,https://wx2.sinaimg.cn/large/008zIg5Dly8huxgyhhyulj32y93xpe82.jpg,https://wx2.sinaimg.cn/large/008zIg5Dly8huxgygh71rj30zt0qngrh.jpg,https://wx4.sinaimg.cn/large/008zIg5Dly8huxgyhum31j31o0280npd.jpg",,,2024-10-24T20:30:03,微博  weibo.com,45,37,7,,,2024-10-24 20:30:03
