id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5105243546720664	,P2cpksclO,"PDF全能免费转换_3.18
k 
网页链接
 ",,https://wx4.sinaimg.cn/large/008yv90Kgy1hw0i8gagssj30j60gswfx.jpg,,,2024-11-27T08:46:15,HUAWEI Mate 60 Pro,28,5,4,,,2024-11-27 08:46:15,True
5105805117885609	,P2r15x5pf,"第二十条2024
d 
网页链接
k 
网页链接
 ",,https://wx2.sinaimg.cn/large/008yv90Kgy1hw2aqatk1ej30u0160tt5.jpg,,,2024-11-28T21:57:44,HUAWEI Mate 60 Pro,0,1,0,,,2024-11-28 21:57:44,True
5105804868850174	,P2r0GB8kK,"有声剧《封建糟粕》61 小说   停车场 
d 
网页链接
k 
网页链接
 ",,https://wx2.sinaimg.cn/large/008yv90Kgy1hw2ap9i5h8j318w0qo491.jpg,,,2024-11-28T21:56:45,HUAWEI Mate 60 Pro,0,1,0,,,2024-11-28 21:56:45,True
5105802891759634	,P2qXv7nLc,"喜剧大会
d 
网页链接
k 
网页链接
 ",,https://wx3.sinaimg.cn/large/008yv90Kgy1hw2ah37umtj30u06g6b2b.jpg,,,2024-11-28T21:48:53,HUAWEI Mate 60 Pro,1,1,0,,,2024-11-28 21:48:53,True
5105800408732802	,P2qTuADNE,"新剧首播
冯绍峰&蔡文静
d 
网页链接
k 
网页链接
 ",,https://wx1.sinaimg.cn/large/008yv90Kgy1hw2a6tltjuj30qo1bedsm.jpg,,,2024-11-28T21:39:01,HUAWEI Mate 60 Pro,3,1,0,,,2024-11-28 21:39:01,True
5105799699892580	,P2qSlFvvK,"不讨好的勇气 4K
d 
网页链接
k 
网页链接
 ",,https://wx2.sinaimg.cn/large/008yv90Kgy1hw2a3vzan1j30qo10a0xd.jpg,,,2024-11-28T21:36:12,HUAWEI Mate 60 Pro,3,1,0,,,2024-11-28 21:36:12,True
5105798562977015	,P2qQwcusn,"补1-5
d 
网页链接
k 
网页链接
 ",,https://wx4.sinaimg.cn/large/008yv90Kgy1hw29z2gfjyj30mq14f10b.jpg,,,2024-11-28T21:31:41,HUAWEI Mate 60 Pro,2,1,0,,,2024-11-28 21:31:41,True
5105792560136585	,P2qGQ0zwZ,"异空感应 更4
d 
网页链接
k 
网页链接
 ",,https://wx1.sinaimg.cn/large/008yv90Kgy1hw29acqt95j30qo10qah8.jpg,,,2024-11-28T21:07:49,HUAWEI Mate 60 Pro,2,1,0,,,2024-11-28 21:07:49,True
5105788202257007	,P2qzO9t9l,"补
d 
网页链接
k 
网页链接
 ",,"https://wx2.sinaimg.cn/large/008yv90Kgy1hw28sain9nj30qo11ydmw.jpg,https://wx4.sinaimg.cn/large/008yv90Kgy1hw28sbn35nj30qo1bfwp7.jpg,https://wx3.sinaimg.cn/large/008yv90Kgy1hw28scieskj30qo10kthc.jpg,https://wx4.sinaimg.cn/large/008yv90Kgy1hw28scxx15j30u00jk798.jpg",,,2024-11-28T20:50:31,HUAWEI Mate 60 Pro,1,1,0,,,2024-11-28 20:50:31,True
5105783562044523	,P2qsk8zSb,"20241128小说 五百多
d 
网页链接
k 
网页链接
 ",,https://wx2.sinaimg.cn/large/008yv90Kgy1hw28962cftj30jx0jx75u.jpg,,,2024-11-28T20:32:05,HUAWEI Mate 60 Pro,4,1,0,,,2024-11-28 20:32:05,True
5105767434686208	,P2q2jjF60,"不讨好的勇气 
更新01-13集 魏大勋 李庚希
d 
网页链接
k 
网页链接
 ",,https://wx1.sinaimg.cn/large/008yv90Kgy1hw26ehx76lj30qo10a438.jpg,,,2024-11-28T19:27:59,HUAWEI Mate 60 Pro,4,1,0,,,2024-11-28 19:27:59,True
5105753570674099	,P2pFX2Pmz,"第四季
d 
网页链接
k 
网页链接
 ",,https://wx2.sinaimg.cn/large/008yv90Kgy1hw24t3au8sj30qo0qvdle.jpg,,,2024-11-28T18:32:54,HUAWEI Mate 60 Pro,5,1,0,,,2024-11-28 18:32:54,True
5105753262396135	,P2pFsa3ll,"镇魂街 1~3季
d 
网页链接
k 
网页链接
 ",,https://wx2.sinaimg.cn/large/008yv90Kgy1hw24rx18kcj30qo0qvdle.jpg,,,2024-11-28T18:31:41,HUAWEI Mate 60 Pro,1,0,0,,,2024-11-28 18:31:41,True
5105753044288783	,P2pF6hZHV,"太阳星辰 全4K+1080 国粤双语
d 
网页链接
k 
网页链接
 ",,https://wx2.sinaimg.cn/large/008yv90Kgy1hw24qz9l3bj30qo1400v9.jpg,,,2024-11-28T18:30:49,HUAWEI Mate 60 Pro,10,1,0,,,2024-11-28 18:30:49,True
