id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5106063986657043	,P2xKCrVNF,"有人吃过红美人吗
我感觉这是我吃过最好吃的柑橘！
（猜猜谁送的
） ",,https://wx1.sinaimg.cn/large/008vWmttly1hw34f09qgpj32on3kvhdw.jpg,,,2024-11-29T15:06:23,iPhone客户端,1,3,0,,,2024-11-29 15:06:23,True
5105333110573705	,P2eJN2pfj,"年龄从来都不是问题
问题是你有没有清醒的脑子
昨天和这个女孩子聊完我都要爱上她了
声音巨巨巨巨甜我是男的我也喜欢
 ",,https://wx4.sinaimg.cn/large/008vWmttly1hw0si86xqjj30vj10k43m.jpg,,,2024-11-27T14:42:09,iPhone客户端,16,3,0,,,2024-11-27 14:42:09,True
5105119794826583	,P29bJkfC7,"人真的不要拧巴，太拧巴的人都会过的很累，看再见爱人麦琳想要但不说，想要别人去理解，但是成年人都很忙不要猜来猜去，想要什么有需求就大胆说出来呀，先开口再说。
黄圣依我觉得她和杨子应该是剧本，黄圣依在我的视角里还挺爱的05年的时候帮她付了600w解约，那个时候的600和现在的600可不是一个体量，黄圣依现在是女明星她是可以挣很多钱，但是当时的600也不是她随便就拿出来的，当时她难道没有别的追求者吗，可是只有杨子就她于水火，结婚以后一直被杨子保护的很好，看她的状态也能看得出来，杨子外面的她肯定知情，但是这么多年她被娇养的太好了，他想脱身也很难
最后葛夕，她和麦琳一样拧巴，等我想想怎么写",,,,,2024-11-27T00:34:30,iPhone客户端,17,2,0,,,2024-11-27 00:34:30,True
5104679123419459	,P1XIYelyz,"看书看到这段就想写点东西
我觉得特别适用于🎺圈的女孩子
一定要对自己有清晰的认知➕至少有个5年目标，圈里女生很多年纪都比较小，不知道自己到底想要什么，或者说自己在干什么都不知道
每天去应付那些大肚便便的油腻男，喝那么多难喝的酒，回到家又吐的烂醉周而复始年复一年，这样的日子大家都不想过。那不如现在开始制定目标，我在多少岁以前，几年时间里我要去完成什么，不要到最后身体熬垮了，还一无所有
不要和穷男人谈恋爱，不要贪图男人的情绪价值因为不值钱，更加不要和男模谈恋爱辛辛苦苦挣的钱给别人花",,https://wx4.sinaimg.cn/large/008vWmttly1hvyp3itjxrj32c03407wj.jpg,,,2024-11-25T19:23:25,iPhone客户端,22,7,3,,,2024-11-25 19:23:25,True
5103959980641072	,P1F142GLS,"可能是现在太舒服了，人都懒懒的也没有什么想要更新的内容……或者你们喜欢看什么呢，我可以试着写写
 ",,,,,2024-11-23T19:45:49,iPhone客户端,6,7,0,,,2024-11-23 19:45:49,True
