id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5105936217671080	,P2uqxwbB6,其实我知道我这个抽不到我想要的那样。我喜欢的腿 在现实认识的人里就见过一个 她176八十多斤，老天爷赏饭吃，干瘦做t台模特的。那个腿又白又长又细，直不直已经无所谓了。哎 这种先天长不成那样 后天也成不了 除非我瘦那么多，咋可能呢。 整容也是，好多人整了好几年还没人家一张原生脸牛逼，这个世界本来就是这么不公平，我到现在 跟着男人参加过那么多饭局，或者其他场合见过那么多人工美女，接触过最好看的脸还是那些考上名校表演系的原生脸，也可能是我的审美不偏向整容那挂的吧，有的确实好看但我实在脸盲,,,,,2024-11-29T06:38:41,iPhone 16 Pro,10,3,0,,,2024-11-29 06:38:41,True
5105901852164845	,P2tx795aR,"后来我认识的人越来越多过得越来越好,但是真正开怀大笑的时候是和你们 ",,,,,2024-11-29T04:22:07,iPhone 16 Pro,13,2,0,,,2024-11-29 04:22:07,True
5105852652979714	,P2sfLcv9U,"这个死淘宝是不是把我识别成有钱人了。我搜歌口红收纳盒蹦出来的全是三百多的，我搜个刨刀 修水果皮的 蹦出来的全是一百多的
 ",,,,,2024-11-29T01:06:37,iPhone 16 Pro,1,0,0,,,2024-11-29 01:06:37,True
5105729539145823	,P2p3bCnfh,"啊啊啊啊上海哥 你是我永远的老公 你是我最好的老公
我上个月就跟他见了一下午。吃到保底了 ",,"https://wx2.sinaimg.cn/large/008m9g0egy1hw221eimdqj30xi0tbwip.jpg,https://wx4.sinaimg.cn/large/008m9g0egy1hw221e1s7xj30nk1sotjx.jpg",,,2024-11-28T16:57:24,iPhone 16 Pro,45,14,0,,,2024-11-28 16:57:24,True
5105726785062063	,P2oYKleSb,我晕了 你们抽大腿围度大概降了多少啊。我这才3-4，我都不想做了 ,,"https://wx3.sinaimg.cn/large/008m9g0egy1hw21pzn9yjj30nu1sowps.jpg,https://wx1.sinaimg.cn/large/008m9g0egy1hw21pz3o28j30nv1sj7h0.jpg",,,2024-11-28T16:46:28,iPhone 16 Pro,4,8,0,,,2024-11-28 16:46:28,True
5105417690550415	,P2gWd2jbF,我现在听到“我是真的想好好跟你在一起”这句话我都害怕 ,,,,,2024-11-27T20:18:14,iPhone 16 Pro,3,2,0,,,2024-11-27 20:18:14,True
5105393036952173	,P2girtazP,雅思钱转我了 生活费感觉不见面不给转了 ,,https://wx3.sinaimg.cn/large/008m9g0egy1hw0zebi5tjj30se0uawiq.jpg,,,2024-11-27T18:40:16,iPhone 16 Pro,9,1,0,,,2024-11-27 18:40:16,True
5105303519497609	,P2dY3DQLf,我就这么霸总 ,,https://wx4.sinaimg.cn/large/008m9g0egy1hw0p4bwzwuj30ms1grjzx.jpg,,,2024-11-27T12:44:34,iPhone 16 Pro,21,1,0,,,2024-11-27 12:44:34,True
5105074279810831	,P280jFafd,我是真怕他不跟我见面就不给我生活费了，每次月底都是见面之前把下个月的打过来。然后昨天他要我去找他，我说我来姨妈了…………可是我手术定在29，这尼玛咋整 ,,,,,2024-11-26T21:33:38,iPhone 16 Pro,10,7,0,,,2024-11-26 21:33:38,True
5105071778169758	,P27Whyhki,"这几天偷偷找别的男人的。好心酸
1.5是给帅哥脸降了价
老公对不起 我虽然出轨了下个月也不准备跟你见面了，但是你还是得给我转生活费。快点行吗 急死我了 ",,"https://wx3.sinaimg.cn/large/008m9g0egy1hvzyeuje85j30s80m742p.jpg,https://wx4.sinaimg.cn/large/008m9g0egy1hvzyeuwheoj30sm0m6dgw.jpg,https://wx3.sinaimg.cn/large/008m9g0egy1hvzyeu6u7kj30so0x7aeq.jpg,https://wx1.sinaimg.cn/large/008m9g0egy1hvzyewz2wpj32c0340000.jpg",https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F0048mUWKgx08jTDi4Tgz0f0f0100ofNA0k01.mov,,2024-11-26T21:23:42,iPhone 16 Pro,21,6,0,,,2024-11-26 21:23:42,True
